"beach_name","measurement_timestamp","water_temperature","turbidity","transducer_depth","wave_height","wave_period","battery_life","measurement_timestamp_label","measurement_id"
"Ohio Street Beach","2023-09-24T16:00:00.000","-100000","-100000",,"0.14","3.1","11.9","09/24/2023 4:00 PM","OhioStreetBeach202309241600"
"Ohio Street Beach","2023-09-24T15:00:00.000","-100000","-100000",,"0.14","1.9","12.7","09/24/2023 3:00 PM","OhioStreetBeach202309241500"
"Ohio Street Beach","2023-09-24T14:00:00.000","-100000","-100000",,"0.15","2.5","13.5","09/24/2023 2:00 PM","OhioStreetBeach202309241400"
"Ohio Street Beach","2023-09-24T13:00:00.000","-100000","-100000",,"0.13","3.4","13.5","09/24/2023 1:00 PM","OhioStreetBeach202309241300"
"Ohio Street Beach","2023-09-24T12:00:00.000","-100000","-100000",,"0.13","4.2","13.3","09/24/2023 12:00 PM","OhioStreetBeach202309241200"
"Ohio Street Beach","2023-09-24T11:00:00.000","-100000","-100000",,"0.13","3.8","12.3","09/24/2023 11:00 AM","OhioStreetBeach202309241100"
"Ohio Street Beach","2023-09-24T10:00:00.000","-100000","-100000",,"0.12","3.8","13.6","09/24/2023 10:00 AM","OhioStreetBeach202309241000"
"Ohio Street Beach","2023-09-24T09:00:00.000","-100000","-100000",,"0.12","3.6","13.8","09/24/2023 9:00 AM","OhioStreetBeach202309240900"
"Ohio Street Beach","2023-09-24T08:00:00.000","-100000","-100000",,"0.12","3.4","14.4","09/24/2023 8:00 AM","OhioStreetBeach202309240800"
"Ohio Street Beach","2023-09-24T04:00:00.000","-100000","-100000",,"0.17","4.9","13","09/24/2023 4:00 AM","OhioStreetBeach202309240400"
"Ohio Street Beach","2023-09-24T03:00:00.000","-100000","-100000",,"0.19","4.8","13","09/24/2023 3:00 AM","OhioStreetBeach202309240300"
"Ohio Street Beach","2023-09-24T02:00:00.000","-100000","-100000",,"0.23","4.7","12.9","09/24/2023 2:00 AM","OhioStreetBeach202309240200"
"Ohio Street Beach","2023-09-24T01:00:00.000","-100000","-100000",,"0.2","4.5","13","09/24/2023 1:00 AM","OhioStreetBeach202309240100"
"Ohio Street Beach","2023-09-24T00:00:00.000","-100000","-100000",,"0.19","3.9","12.7","09/24/2023 12:00 AM","OhioStreetBeach202309242400"
"Ohio Street Beach","2023-09-23T23:00:00.000","-100000","-100000",,"0.18","3.6","13","09/23/2023 11:00 PM","OhioStreetBeach202309232300"
"Ohio Street Beach","2023-09-23T22:00:00.000","-100000","-100000",,"0.15","3.4","13","09/23/2023 10:00 PM","OhioStreetBeach202309232200"
"Ohio Street Beach","2023-09-23T21:00:00.000","-100000","-100000",,"0.15","2.9","12.3","09/23/2023 9:00 PM","OhioStreetBeach202309232100"
"Ohio Street Beach","2023-09-23T20:00:00.000","-100000","-100000",,"0.17","3.2","12.6","09/23/2023 8:00 PM","OhioStreetBeach202309232000"
"Ohio Street Beach","2023-09-23T19:00:00.000","-100000","-100000",,"0.18","2.8","11.7","09/23/2023 7:00 PM","OhioStreetBeach202309231900"
"Ohio Street Beach","2023-09-23T18:00:00.000","-100000","-100000",,"0.16","2.5","12.5","09/23/2023 6:00 PM","OhioStreetBeach202309231800"
"Ohio Street Beach","2023-09-23T17:00:00.000","-100000","-100000",,"0.15","3.2","13.4","09/23/2023 5:00 PM","OhioStreetBeach202309231700"
"Ohio Street Beach","2023-09-23T16:00:00.000","-100000","-100000",,"0.16","3.2","13.5","09/23/2023 4:00 PM","OhioStreetBeach202309231600"
"Ohio Street Beach","2023-09-23T15:00:00.000","-100000","-100000",,"0.15","3.4","13.3","09/23/2023 3:00 PM","OhioStreetBeach202309231500"
"Ohio Street Beach","2023-09-23T14:00:00.000","-100000","-100000",,"0.14","3.3","13.4","09/23/2023 2:00 PM","OhioStreetBeach202309231400"
"Ohio Street Beach","2023-09-23T13:00:00.000","-100000","-100000",,"0.13","2.6","12.1","09/23/2023 1:00 PM","OhioStreetBeach202309231300"
"Ohio Street Beach","2023-09-23T12:00:00.000","-100000","-100000",,"0.12","2.5","12.5","09/23/2023 12:00 PM","OhioStreetBeach202309231200"
"Ohio Street Beach","2023-09-23T11:00:00.000","-100000","-100000",,"0.13","3.2","12.2","09/23/2023 11:00 AM","OhioStreetBeach202309231100"
"Ohio Street Beach","2023-09-23T10:00:00.000","-100000","-100000",,"0.1","3.6","12.7","09/23/2023 10:00 AM","OhioStreetBeach202309231000"
"Ohio Street Beach","2023-09-23T09:00:00.000","-100000","-100000",,"0.11","3.9","14.1","09/23/2023 9:00 AM","OhioStreetBeach202309230900"
"Ohio Street Beach","2023-09-23T08:00:00.000","-100000","-100000",,"0.1","3.9","14.3","09/23/2023 8:00 AM","OhioStreetBeach202309230800"
"Ohio Street Beach","2023-09-23T07:00:00.000","-100000","-100000",,"0.11","4","12.6","09/23/2023 7:00 AM","OhioStreetBeach202309230700"
"Ohio Street Beach","2023-09-23T06:00:00.000","-100000","-100000",,"0.11","4.2","12.6","09/23/2023 6:00 AM","OhioStreetBeach202309230600"
"Ohio Street Beach","2023-09-23T05:00:00.000","-100000","-100000",,"0.12","3.9","12.9","09/23/2023 5:00 AM","OhioStreetBeach202309230500"
"Ohio Street Beach","2023-09-23T04:00:00.000","-100000","-100000",,"0.13","4.1","13.2","09/23/2023 4:00 AM","OhioStreetBeach202309230400"
"Ohio Street Beach","2023-09-23T03:00:00.000","-100000","-100000",,"0.13","3.6","13.2","09/23/2023 3:00 AM","OhioStreetBeach202309230300"
"Ohio Street Beach","2023-09-23T02:00:00.000","-100000","-100000",,"0.12","3","13.1","09/23/2023 2:00 AM","OhioStreetBeach202309230200"
"Ohio Street Beach","2023-09-23T01:00:00.000","-100000","-100000",,"0.12","2.8","12.1","09/23/2023 1:00 AM","OhioStreetBeach202309230100"
"Ohio Street Beach","2023-09-23T00:00:00.000","-100000","-100000",,"0.09","2.3","11.6","09/23/2023 12:00 AM","OhioStreetBeach202309232400"
"Ohio Street Beach","2023-09-22T23:00:00.000","-100000","-100000",,"0.09","2.3","11.6","09/22/2023 11:00 PM","OhioStreetBeach202309222300"
"Ohio Street Beach","2023-09-22T22:00:00.000","-100000","-100000",,"0.1","2.2","11.6","09/22/2023 10:00 PM","OhioStreetBeach202309222200"
"Ohio Street Beach","2023-09-22T21:00:00.000","-100000","-100000",,"0.08","2.2","11.7","09/22/2023 9:00 PM","OhioStreetBeach202309222100"
"Ohio Street Beach","2023-09-22T20:00:00.000","-100000","-100000",,"0.09","2","11.9","09/22/2023 8:00 PM","OhioStreetBeach202309222000"
"Ohio Street Beach","2023-09-22T19:00:00.000","-100000","-100000",,"0.11","2.7","12.5","09/22/2023 7:00 PM","OhioStreetBeach202309221900"
"Ohio Street Beach","2023-09-22T18:00:00.000","-100000","-100000",,"0.11","2.3","13.6","09/22/2023 6:00 PM","OhioStreetBeach202309221800"
"Ohio Street Beach","2023-09-22T17:00:00.000","-100000","-100000",,"0.11","3.2","12.8","09/22/2023 5:00 PM","OhioStreetBeach202309221700"
"Ohio Street Beach","2023-09-22T16:00:00.000","-100000","-100000",,"0.12","2.9","12.2","09/22/2023 4:00 PM","OhioStreetBeach202309221600"
"Ohio Street Beach","2023-09-22T15:00:00.000","-100000","-100000",,"0.1","3.2","12.7","09/22/2023 3:00 PM","OhioStreetBeach202309221500"
"Ohio Street Beach","2023-09-22T14:00:00.000","-100000","-100000",,"0.12","4","13.6","09/22/2023 2:00 PM","OhioStreetBeach202309221400"
"Ohio Street Beach","2023-09-22T13:00:00.000","-100000","-100000",,"0.1","3.2","14.4","09/22/2023 1:00 PM","OhioStreetBeach202309221300"
"Ohio Street Beach","2023-09-22T12:00:00.000","-100000","-100000",,"0.12","3.2","13.3","09/22/2023 12:00 PM","OhioStreetBeach202309221200"
"Ohio Street Beach","2023-09-22T11:00:00.000","-100000","-100000",,"0.11","3","14.1","09/22/2023 11:00 AM","OhioStreetBeach202309221100"
"Ohio Street Beach","2023-09-22T10:00:00.000","-100000","-100000",,"0.12","3","14.4","09/22/2023 10:00 AM","OhioStreetBeach202309221000"
"Ohio Street Beach","2023-09-22T09:00:00.000","-100000","-100000",,"0.09","2.9","14.1","09/22/2023 9:00 AM","OhioStreetBeach202309220900"
"Ohio Street Beach","2023-09-22T08:00:00.000","-100000","-100000",,"0.1","3.1","14.3","09/22/2023 8:00 AM","OhioStreetBeach202309220800"
"Ohio Street Beach","2023-09-22T07:00:00.000","-100000","-100000",,"0.08","3.2","13.4","09/22/2023 7:00 AM","OhioStreetBeach202309220700"
"Ohio Street Beach","2023-09-22T06:00:00.000","-100000","-100000",,"0.09","3.2","13.1","09/22/2023 6:00 AM","OhioStreetBeach202309220600"
"Ohio Street Beach","2023-09-22T05:00:00.000","-100000","-100000",,"0.08","3.1","13.2","09/22/2023 5:00 AM","OhioStreetBeach202309220500"
"Ohio Street Beach","2023-09-22T04:00:00.000","-100000","-100000",,"0.07","2.4","13.2","09/22/2023 4:00 AM","OhioStreetBeach202309220400"
"Ohio Street Beach","2023-09-22T03:00:00.000","-100000","-100000",,"0.07","2.7","13.2","09/22/2023 3:00 AM","OhioStreetBeach202309220300"
"Ohio Street Beach","2023-09-22T02:00:00.000","-100000","-100000",,"0.07","2.8","13.3","09/22/2023 2:00 AM","OhioStreetBeach202309220200"
"Ohio Street Beach","2023-09-22T01:00:00.000","-100000","-100000",,"0.09","2.5","13.3","09/22/2023 1:00 AM","OhioStreetBeach202309220100"
"Ohio Street Beach","2023-09-22T00:00:00.000","-100000","-100000",,"0.09","2.6","13.2","09/22/2023 12:00 AM","OhioStreetBeach202309222400"
"Ohio Street Beach","2023-09-21T23:00:00.000","-100000","-100000",,"0.1","2.6","12.9","09/21/2023 11:00 PM","OhioStreetBeach202309212300"
"Ohio Street Beach","2023-09-21T22:00:00.000","-100000","-100000",,"0.12","2.3","13.2","09/21/2023 10:00 PM","OhioStreetBeach202309212200"
"Ohio Street Beach","2023-09-21T21:00:00.000","-100000","-100000",,"0.09","2.4","13.4","09/21/2023 9:00 PM","OhioStreetBeach202309212100"
"Ohio Street Beach","2023-09-21T20:00:00.000","-100000","-100000",,"0.08","2","13.4","09/21/2023 8:00 PM","OhioStreetBeach202309212000"
"Ohio Street Beach","2023-09-21T19:00:00.000","-100000","-100000",,"0.09","2.7","13.2","09/21/2023 7:00 PM","OhioStreetBeach202309211900"
"Ohio Street Beach","2023-09-21T18:00:00.000","-100000","-100000",,"0.1","2.2","12.8","09/21/2023 6:00 PM","OhioStreetBeach202309211800"
"Ohio Street Beach","2023-09-21T17:00:00.000","-100000","-100000",,"0.07","1.5","12.6","09/21/2023 5:00 PM","OhioStreetBeach202309211700"
"Ohio Street Beach","2023-09-21T16:00:00.000","-100000","-100000",,"0.06","2.5","12.3","09/21/2023 4:00 PM","OhioStreetBeach202309211600"
"Ohio Street Beach","2023-09-21T15:00:00.000","-100000","-100000",,"0.06","2.3","12.6","09/21/2023 3:00 PM","OhioStreetBeach202309211500"
"Ohio Street Beach","2023-09-21T14:00:00.000","-100000","-100000",,"0.06","2.3","13.8","09/21/2023 2:00 PM","OhioStreetBeach202309211400"
"Ohio Street Beach","2023-09-21T13:00:00.000","-100000","-100000",,"0.06","2.4","13.3","09/21/2023 1:00 PM","OhioStreetBeach202309211300"
"Ohio Street Beach","2023-09-21T12:00:00.000","-100000","-100000",,"0.08","2.4","14","09/21/2023 12:00 PM","OhioStreetBeach202309211200"
"Ohio Street Beach","2023-09-21T11:00:00.000","-100000","-100000",,"0.09","2.4","14.5","09/21/2023 11:00 AM","OhioStreetBeach202309211100"
"Ohio Street Beach","2023-09-21T10:00:00.000","-100000","-100000",,"0.07","2.7","13.2","09/21/2023 10:00 AM","OhioStreetBeach202309211000"
"Ohio Street Beach","2023-09-21T09:00:00.000","-100000","-100000",,"0.05","3.2","12.7","09/21/2023 9:00 AM","OhioStreetBeach202309210900"
"Ohio Street Beach","2023-09-21T08:00:00.000","-100000","-100000",,"0.04","1.7","13.4","09/21/2023 8:00 AM","OhioStreetBeach202309210800"
"Ohio Street Beach","2023-09-21T07:00:00.000","-100000","-100000",,"0.03","1.8","13.2","09/21/2023 7:00 AM","OhioStreetBeach202309210700"
"Ohio Street Beach","2023-09-21T06:00:00.000","-100000","-100000",,"0.04","1.5","13","09/21/2023 6:00 AM","OhioStreetBeach202309210600"
"Ohio Street Beach","2023-09-21T05:00:00.000","-100000","-100000",,"0.03","2","12.5","09/21/2023 5:00 AM","OhioStreetBeach202309210500"
"Ohio Street Beach","2023-09-21T03:00:00.000","-100000","-100000",,"0.04","2","12.8","09/21/2023 3:00 AM","OhioStreetBeach202309210300"
"Ohio Street Beach","2023-09-21T02:00:00.000","-100000","-100000",,"0.05","2.2","13.2","09/21/2023 2:00 AM","OhioStreetBeach202309210200"
"Ohio Street Beach","2023-09-21T01:00:00.000","-100000","-100000",,"0.05","2.2","12.4","09/21/2023 1:00 AM","OhioStreetBeach202309210100"
"Ohio Street Beach","2023-09-21T00:00:00.000","-100000","-100000",,"0.06","1.9","11.9","09/21/2023 12:00 AM","OhioStreetBeach202309212400"
"Ohio Street Beach","2023-09-20T23:00:00.000","-100000","-100000",,"0.06","2.1","11.7","09/20/2023 11:00 PM","OhioStreetBeach202309202300"
"Ohio Street Beach","2023-09-20T22:00:00.000","-100000","-100000",,"0.04","2.2","11.7","09/20/2023 10:00 PM","OhioStreetBeach202309202200"
"Ohio Street Beach","2023-09-20T21:00:00.000","-100000","-100000",,"0.06","2.2","11.7","09/20/2023 9:00 PM","OhioStreetBeach202309202100"
"Ohio Street Beach","2023-09-20T20:00:00.000","-100000","-100000",,"0.09","2.5","12.2","09/20/2023 8:00 PM","OhioStreetBeach202309202000"
"Ohio Street Beach","2023-09-20T19:00:00.000","-100000","-100000",,"0.1","2","13.5","09/20/2023 7:00 PM","OhioStreetBeach202309201900"
"Ohio Street Beach","2023-09-20T18:00:00.000","-100000","-100000",,"0.08","2","13","09/20/2023 6:00 PM","OhioStreetBeach202309201800"
"Ohio Street Beach","2023-09-20T17:00:00.000","-100000","-100000",,"0.1","2.5","12.4","09/20/2023 5:00 PM","OhioStreetBeach202309201700"
"Ohio Street Beach","2023-09-20T16:00:00.000","-100000","-100000",,"0.11","2.3","13","09/20/2023 4:00 PM","OhioStreetBeach202309201600"
"Ohio Street Beach","2023-09-20T15:00:00.000","-100000","-100000",,"0.09","2.3","13.5","09/20/2023 3:00 PM","OhioStreetBeach202309201500"
"Ohio Street Beach","2023-09-20T14:00:00.000","-100000","-100000",,"0.08","2.6","13.2","09/20/2023 2:00 PM","OhioStreetBeach202309201400"
"Ohio Street Beach","2023-09-20T13:00:00.000","-100000","-100000",,"0.09","2.9","13.7","09/20/2023 1:00 PM","OhioStreetBeach202309201300"
"Ohio Street Beach","2023-09-20T12:00:00.000","-100000","-100000",,"0.1","2.5","14","09/20/2023 12:00 PM","OhioStreetBeach202309201200"
"Ohio Street Beach","2023-09-20T11:00:00.000","-100000","-100000",,"0.1","2.4","13","09/20/2023 11:00 AM","OhioStreetBeach202309201100"
"Ohio Street Beach","2023-09-20T10:00:00.000","-100000","-100000",,"0.08","2.7","13.5","09/20/2023 10:00 AM","OhioStreetBeach202309201000"
"Ohio Street Beach","2023-09-20T09:00:00.000","-100000","-100000",,"0.08","2.9","13.5","09/20/2023 9:00 AM","OhioStreetBeach202309200900"
"Ohio Street Beach","2023-09-20T08:00:00.000","-100000","-100000",,"0.08","2.9","13.1","09/20/2023 8:00 AM","OhioStreetBeach202309200800"
"Ohio Street Beach","2023-09-20T07:00:00.000","-100000","-100000",,"0.08","2.9","12.9","09/20/2023 7:00 AM","OhioStreetBeach202309200700"
"Ohio Street Beach","2023-09-20T06:00:00.000","-100000","-100000",,"0.09","3.1","12.8","09/20/2023 6:00 AM","OhioStreetBeach202309200600"
"Ohio Street Beach","2023-09-20T05:00:00.000","-100000","-100000",,"0.1","3.1","12.6","09/20/2023 5:00 AM","OhioStreetBeach202309200500"
"Ohio Street Beach","2023-09-20T02:00:00.000","-100000","-100000",,"0.11","3.4","12.8","09/20/2023 2:00 AM","OhioStreetBeach202309200200"
"Ohio Street Beach","2023-09-20T01:00:00.000","-100000","-100000",,"0.11","3.2","12.8","09/20/2023 1:00 AM","OhioStreetBeach202309200100"
"Ohio Street Beach","2023-09-20T00:00:00.000","-100000","-100000",,"0.1","2.6","12.9","09/20/2023 12:00 AM","OhioStreetBeach202309202400"
"Ohio Street Beach","2023-09-19T23:00:00.000","-100000","-100000",,"0.12","3.1","13","09/19/2023 11:00 PM","OhioStreetBeach202309192300"
"Ohio Street Beach","2023-09-19T22:00:00.000","-100000","-100000",,"0.12","3.3","12.9","09/19/2023 10:00 PM","OhioStreetBeach202309192200"
"Ohio Street Beach","2023-09-19T21:00:00.000","-100000","-100000",,"0.11","3.4","13","09/19/2023 9:00 PM","OhioStreetBeach202309192100"
"Ohio Street Beach","2023-09-19T20:00:00.000","-100000","-100000",,"0.1","3.5","12.8","09/19/2023 8:00 PM","OhioStreetBeach202309192000"
"Ohio Street Beach","2023-09-19T19:00:00.000","-100000","-100000",,"0.12","3.4","12.7","09/19/2023 7:00 PM","OhioStreetBeach202309191900"
"Ohio Street Beach","2023-09-19T18:00:00.000","-100000","-100000",,"0.1","3","12.6","09/19/2023 6:00 PM","OhioStreetBeach202309191800"
"Ohio Street Beach","2023-09-19T17:00:00.000","-100000","-100000",,"0.08","2.6","12.7","09/19/2023 5:00 PM","OhioStreetBeach202309191700"
"Ohio Street Beach","2023-09-19T07:00:00.000","-100000","-100000",,"0.1","2.9","13","09/19/2023 7:00 AM","OhioStreetBeach202309190700"
"Ohio Street Beach","2023-09-19T06:00:00.000","-100000","-100000",,"0.1","4.5","12.7","09/19/2023 6:00 AM","OhioStreetBeach202309190600"
"Ohio Street Beach","2023-09-19T05:00:00.000","-100000","-100000",,"0.11","4.3","12.9","09/19/2023 5:00 AM","OhioStreetBeach202309190500"
"Ohio Street Beach","2023-09-19T03:00:00.000","-100000","-100000",,"0.13","4.8","13","09/19/2023 3:00 AM","OhioStreetBeach202309190300"
"Ohio Street Beach","2023-09-19T02:00:00.000","-100000","-100000",,"0.15","4.8","13.1","09/19/2023 2:00 AM","OhioStreetBeach202309190200"
"Ohio Street Beach","2023-09-19T01:00:00.000","-100000","-100000",,"0.17","4.4","13.2","09/19/2023 1:00 AM","OhioStreetBeach202309190100"
"Ohio Street Beach","2023-09-19T00:00:00.000","-100000","-100000",,"0.18","5.2","13.2","09/19/2023 12:00 AM","OhioStreetBeach202309192400"
"Ohio Street Beach","2023-09-18T23:00:00.000","-100000","-100000",,"0.19","4.5","13.2","09/18/2023 11:00 PM","OhioStreetBeach202309182300"
"Ohio Street Beach","2023-09-18T22:00:00.000","-100000","-100000",,"0.2","5.7","13.3","09/18/2023 10:00 PM","OhioStreetBeach202309182200"
"Ohio Street Beach","2023-09-18T21:00:00.000","-100000","-100000",,"0.22","5.7","13.3","09/18/2023 9:00 PM","OhioStreetBeach202309182100"
"Ohio Street Beach","2023-09-18T20:00:00.000","-100000","-100000",,"0.24","5.8","13.2","09/18/2023 8:00 PM","OhioStreetBeach202309182000"
"Ohio Street Beach","2023-09-18T18:00:00.000","-100000","-100000",,"0.26","4.9","12.9","09/18/2023 6:00 PM","OhioStreetBeach202309181800"
"Ohio Street Beach","2023-09-18T17:00:00.000","-100000","-100000",,"0.29","5.1","13","09/18/2023 5:00 PM","OhioStreetBeach202309181700"
"Ohio Street Beach","2023-09-18T16:00:00.000","-100000","-100000",,"0.28","4.7","12.9","09/18/2023 4:00 PM","OhioStreetBeach202309181600"
"Ohio Street Beach","2023-09-17T02:00:00.000","-100000","-100000",,"0.09","1.5","13.1","09/17/2023 2:00 AM","OhioStreetBeach202309170200"
"Ohio Street Beach","2023-09-17T01:00:00.000","-100000","-100000",,"0.02","2.4","13.1","09/17/2023 1:00 AM","OhioStreetBeach202309170100"
"Ohio Street Beach","2023-09-17T00:00:00.000","-100000","-100000",,"0.09","2.3","13.4","09/17/2023 12:00 AM","OhioStreetBeach202309172400"
"Ohio Street Beach","2023-09-16T23:00:00.000","-100000","-100000",,"0.04","2","13.4","09/16/2023 11:00 PM","OhioStreetBeach202309162300"
"Ohio Street Beach","2023-09-16T22:00:00.000","-100000","-100000",,"0.04","2.4","13.4","09/16/2023 10:00 PM","OhioStreetBeach202309162200"
"Ohio Street Beach","2023-09-16T21:00:00.000","-100000","-100000",,"0.06","1.8","13.4","09/16/2023 9:00 PM","OhioStreetBeach202309162100"
"Ohio Street Beach","2023-09-16T20:00:00.000","-100000","-100000",,"0.06","1.9","12.9","09/16/2023 8:00 PM","OhioStreetBeach202309162000"
"Ohio Street Beach","2023-09-16T19:00:00.000","-100000","-100000",,"0.12","2.3","11.9","09/16/2023 7:00 PM","OhioStreetBeach202309161900"
"Ohio Street Beach","2023-09-16T18:00:00.000","-100000","-100000",,"0.08","2.8","12","09/16/2023 6:00 PM","OhioStreetBeach202309161800"
"Ohio Street Beach","2023-09-16T17:00:00.000","-100000","-100000",,"0.08","2.2","13.5","09/16/2023 5:00 PM","OhioStreetBeach202309161700"
"Ohio Street Beach","2023-09-16T15:00:00.000","-100000","-100000",,"0.1","2.4","13.2","09/16/2023 3:00 PM","OhioStreetBeach202309161500"
"Ohio Street Beach","2023-09-16T14:00:00.000","-100000","-100000",,"0.13","2.6","12.8","09/16/2023 2:00 PM","OhioStreetBeach202309161400"
"Ohio Street Beach","2023-09-16T13:00:00.000","-100000","-100000",,"0.09","2.9","14.1","09/16/2023 1:00 PM","OhioStreetBeach202309161300"
"Ohio Street Beach","2023-09-16T12:00:00.000","-100000","-100000",,"0.11","2.6","14.5","09/16/2023 12:00 PM","OhioStreetBeach202309161200"
"Ohio Street Beach","2023-09-16T11:00:00.000","-100000","-100000",,"0.09","3","13.1","09/16/2023 11:00 AM","OhioStreetBeach202309161100"
"Ohio Street Beach","2023-09-16T10:00:00.000","-100000","-100000",,"0.11","2.6","13.8","09/16/2023 10:00 AM","OhioStreetBeach202309161000"
"Ohio Street Beach","2023-09-16T09:00:00.000","-100000","-100000",,"0.11","2","13.7","09/16/2023 9:00 AM","OhioStreetBeach202309160900"
"Ohio Street Beach","2023-09-16T08:00:00.000","-100000","-100000",,"0.09","2.8","13.6","09/16/2023 8:00 AM","OhioStreetBeach202309160800"
"Ohio Street Beach","2023-09-16T07:00:00.000","-100000","-100000",,"0.09","3","12.6","09/16/2023 7:00 AM","OhioStreetBeach202309160700"
"Ohio Street Beach","2023-09-16T06:00:00.000","-100000","-100000",,"0.1","2.9","12.6","09/16/2023 6:00 AM","OhioStreetBeach202309160600"
"Ohio Street Beach","2023-09-16T05:00:00.000","-100000","-100000",,"0.09","2.8","12.7","09/16/2023 5:00 AM","OhioStreetBeach202309160500"
"Ohio Street Beach","2023-09-16T04:00:00.000","-100000","-100000",,"0.08","2.9","12.6","09/16/2023 4:00 AM","OhioStreetBeach202309160400"
"Ohio Street Beach","2023-09-16T03:00:00.000","-100000","-100000",,"0.08","2.9","13.2","09/16/2023 3:00 AM","OhioStreetBeach202309160300"
"Ohio Street Beach","2023-09-16T02:00:00.000","-100000","-100000",,"0.09","3","13","09/16/2023 2:00 AM","OhioStreetBeach202309160200"
"Ohio Street Beach","2023-09-16T01:00:00.000","-100000","-100000",,"0.09","3","13.3","09/16/2023 1:00 AM","OhioStreetBeach202309160100"
"Ohio Street Beach","2023-09-16T00:00:00.000","-100000","-100000",,"0.11","3.1","13.1","09/16/2023 12:00 AM","OhioStreetBeach202309162400"
"Ohio Street Beach","2023-09-15T23:00:00.000","-100000","-100000",,"0.12","3.1","13.2","09/15/2023 11:00 PM","OhioStreetBeach202309152300"
"Ohio Street Beach","2023-09-15T22:00:00.000","-100000","-100000",,"0.12","2.8","13.1","09/15/2023 10:00 PM","OhioStreetBeach202309152200"
"Ohio Street Beach","2023-09-15T21:00:00.000","-100000","-100000",,"0.1","2.8","13.2","09/15/2023 9:00 PM","OhioStreetBeach202309152100"
"Ohio Street Beach","2023-09-15T20:00:00.000","-100000","-100000",,"0.13","2.9","12","09/15/2023 8:00 PM","OhioStreetBeach202309152000"
"Ohio Street Beach","2023-09-15T19:00:00.000","-100000","-100000",,"0.14","2.9","11.7","09/15/2023 7:00 PM","OhioStreetBeach202309151900"
"Ohio Street Beach","2023-09-15T18:00:00.000","-100000","-100000",,"0.13","2.4","12.8","09/15/2023 6:00 PM","OhioStreetBeach202309151800"
"Ohio Street Beach","2023-09-15T17:00:00.000","-100000","-100000",,"0.12","2.4","13.4","09/15/2023 5:00 PM","OhioStreetBeach202309151700"
"Ohio Street Beach","2023-09-15T16:00:00.000","-100000","-100000",,"0.11","2.3","12.9","09/15/2023 4:00 PM","OhioStreetBeach202309151600"
"Ohio Street Beach","2023-09-15T15:00:00.000","-100000","-100000",,"0.1","2.3","13.1","09/15/2023 3:00 PM","OhioStreetBeach202309151500"
"Ohio Street Beach","2023-09-15T14:00:00.000","-100000","-100000",,"0.11","2.7","13.3","09/15/2023 2:00 PM","OhioStreetBeach202309151400"
"Ohio Street Beach","2023-09-15T13:00:00.000","-100000","-100000",,"0.11","2.7","13.7","09/15/2023 1:00 PM","OhioStreetBeach202309151300"
"Ohio Street Beach","2023-09-15T12:00:00.000","-100000","-100000",,"0.12","2.8","13.7","09/15/2023 12:00 PM","OhioStreetBeach202309151200"
"Ohio Street Beach","2023-09-15T11:00:00.000","-100000","-100000",,"0.12","2.9","13","09/15/2023 11:00 AM","OhioStreetBeach202309151100"
"Ohio Street Beach","2023-09-15T10:00:00.000","-100000","-100000",,"0.09","3.1","12.2","09/15/2023 10:00 AM","OhioStreetBeach202309151000"
"Ohio Street Beach","2023-09-15T09:00:00.000","-100000","-100000",,"0.11","3.2","13.4","09/15/2023 9:00 AM","OhioStreetBeach202309150900"
"Ohio Street Beach","2023-09-15T08:00:00.000","-100000","-100000",,"0.08","2.6","13.7","09/15/2023 8:00 AM","OhioStreetBeach202309150800"
"Ohio Street Beach","2023-09-15T07:00:00.000","-100000","-100000",,"0.08","2.5","13.6","09/15/2023 7:00 AM","OhioStreetBeach202309150700"
"Ohio Street Beach","2023-09-15T06:00:00.000","-100000","-100000",,"0.07","2.3","13","09/15/2023 6:00 AM","OhioStreetBeach202309150600"
"Ohio Street Beach","2023-09-15T05:00:00.000","-100000","-100000",,"0.07","2.4","13","09/15/2023 5:00 AM","OhioStreetBeach202309150500"
"Ohio Street Beach","2023-09-15T04:00:00.000","-100000","-100000",,"0.06","2.5","13","09/15/2023 4:00 AM","OhioStreetBeach202309150400"
"Ohio Street Beach","2023-09-15T03:00:00.000","-100000","-100000",,"0.07","2.3","12.9","09/15/2023 3:00 AM","OhioStreetBeach202309150300"
"Ohio Street Beach","2023-09-15T02:00:00.000","-100000","-100000",,"0.07","2.6","13","09/15/2023 2:00 AM","OhioStreetBeach202309150200"
"Ohio Street Beach","2023-09-15T01:00:00.000","-100000","-100000",,"0.08","3.9","12.9","09/15/2023 1:00 AM","OhioStreetBeach202309150100"
"Ohio Street Beach","2023-09-15T00:00:00.000","-100000","-100000",,"0.09","3.9","12.9","09/15/2023 12:00 AM","OhioStreetBeach202309152400"
"Ohio Street Beach","2023-09-14T23:00:00.000","-100000","-100000",,"0.1","2.5","12.9","09/14/2023 11:00 PM","OhioStreetBeach202309142300"
"Ohio Street Beach","2023-09-14T22:00:00.000","-100000","-100000",,"0.12","2.3","12.8","09/14/2023 10:00 PM","OhioStreetBeach202309142200"
"Ohio Street Beach","2023-09-14T21:00:00.000","-100000","-100000",,"0.12","2.5","12.8","09/14/2023 9:00 PM","OhioStreetBeach202309142100"
"Ohio Street Beach","2023-09-14T20:00:00.000","-100000","-100000",,"0.15","3.1","12.7","09/14/2023 8:00 PM","OhioStreetBeach202309142000"
