"inspection_id","dba_name","aka_name","license_","facility_type","risk","address","city","state","zip","inspection_date","inspection_type","results","violations","latitude","longitude","location"
"2592845","CHICK-FIL-A  LOYOLA WATER TOWER","CHICK-FIL-A LOYOLA WATER TOWER","2918177","Restaurant","Risk 1 (High)","30 E CHICAGO AVE ","CHICAGO","IL","60611","2024-04-16T00:00:00.000","Canvass","Pass","55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: OBSERVED FLOORS THROUGHOUT PREMISE ESPECIALLY ALONG WITH WALL BASE AND UNDERNEATH EQUIPMENT WITH DIRT, GREASE AND FOOD DEBRIS, INSTRUCTED TO DETAIL CLEAN AND MAINTAIN ALL COOKING EQUIPMENT, SHELVING WITH FLOUR, DUST, GREASE, AND DIRT BUILD-UP THROUGHOUT. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: OBSERVED SMALL WATER LEAK ABOVE GREASE TRAP, INSTRUCTED TO REPAIR AND MAINTAIN. | 56. ADEQUATE VENTILATION & LIGHTING; DESIGNATED AREAS USED - Comments: OBSERVED HEAVY DIRT AND GREASE ACCUMULATION INSIDE, ON EDGES OF THE EXHAUST HOOD AND FILTERS ABOVE COOKING EQUIPMENT. INSTRUCTED TO DETAIL CLEAN AND MAINTAIN HOOD AND FILTERS.","41.896803947893225","-87.6269202837321","(41.896803947893225, -87.6269202837321)"
"2592860","CAFE 353","CAFE 353","1986998","Restaurant","Risk 1 (High)","353 N CLARK ST ","CHICAGO","IL","60654","2024-04-16T00:00:00.000","Canvass","Fail","1. PERSON IN CHARGE PRESENT, DEMONSTRATES KNOWLEDGE, AND PERFORMS DUTIES - Comments: OBSERVED NO CITY OF CHICAGO CERTIFIED FOODSERVICE MANAGER ON PREMISES. INSTRUCTED CITY OF CHICAGO CERTIFIED FOODSERVICE MANAGER MUST BE ON PREMISES AT ALL TIMES. PRIORITY FOUNDATION VIOLATION. | 2. CITY OF CHICAGO FOOD SERVICE SANITATION CERTIFICATE - Comments: OBSERVED NO CITY OF CHICAGO CERTIFIED FOODSERVICE MANAGER ON PREMISES. INSTRUCTED CITY OF CHICAGO CERTIFIED FOODSERVICE MANAGER MUST BE ON PREMISES AT ALL TIMES. PRIORITY FOUNDATION VIOLATION. 7-38-012 CITATION ISSUED. | 10. ADEQUATE HANDWASHING SINKS PROPERLY SUPPLIED AND ACCESSIBLE - Comments: OBSERVED NO HANDWASHING SIGNAGE AT HANDWASHING SINKS IN MEN AND WOMEN'S WASHROOM ON FIRST FLOOR USED BY EMPLOYEES. INSTRUCTED TO PROVIDE CLEARLY VISIBLE HANDWASHING SIGNAGE AT ALL HANDWASHING SINKS USED BY FOOD EMPLOYEES. | 10. ADEQUATE HANDWASHING SINKS PROPERLY SUPPLIED AND ACCESSIBLE - Comments: OBSERVED IMPROPER MINIMUM WATER TEMPERATURES RANGING BETWEEN 61.7-69.1F AT HANDWASHING SINKS IN MEN AND WOMEN'S WASHROOM ON FIRST FLOOR. INSTRUCTED A HANDWASHING SINK SHALL BE EQUIPPED TO PROVIDE WATER AT A TEMPERATURE OF AT LEAST 100F THROUGH A MIXING VALVE OR COMBINATION FAUCET. PRIORITY VIOLATION 7-38-030(C) CITATION ISSUED. | 16. FOOD-CONTACT SURFACES: CLEANED & SANITIZED - Comments: OBSERVED IMPROPER FRESH HOT WATER SANITIZING RINSE FOR A STATIONARY RACK SINGLE TEMPERATURE HIGH TEMPERATURE DISH MACHINE AT 126F. INSTRUCTED TO REPAIR HIGH TEMPERATURE DISH MACHINE, THE TEMPERATURE OF THE FRESH HOT WATER SANITIZING RINSE AS IT ENTERS THE MANIFOLD MAY NOT BE LESS THAN 165F. PRIORITY VIOLATION 7-38-025 CITATION ISSUED. | 22. PROPER COLD HOLDING TEMPERATURES - Comments: OBSERVED CONTAINER OF HALF AND HALF AT IMPROPER TEMPERATURE OF 51.4F. CORRECTED ON SITE HALF AND HALF VOLUNTARILY DISCARDED AND DENATURED BY MANAGER.(VALUED AT $1.40/ WEIGHING 2LBS)PRIORITY VIOLATION 7-38-005 CITATION ISSUED. | 37. FOOD PROPERLY LABELED; ORIGINAL CONTAINER - Comments: OBSERVED FLOUR IN WHITE BIN NOT LABELED. INSTRUCTED FOOD NOT IN ORIGINAL CONTAINER SHALL BE LABELED WITH COMMON NAME OF FOOD. | 38. INSECTS, RODENTS, & ANIMALS NOT PRESENT - Comments: OBSERVED APPROXIMATELY 80 SMALL FLIES IN FACILITY. SMALL FLY ACTIVITY OBSERVED IN REAR PREP AREAS, STORAGE AREA, DISHWASHING AREA AND FRONT PREP AREA. INSTRUCTED TO ELIMINATE SMALL FLY ACTIVITY IN FACILITY AND CLEAN SAID AREAS. RECOMMENDED PEST CONTROL SERVICE FACILITY ON OR AFTER 4/16/2024. PRIORITY FOUNDATION VIOLATION 7-38-020(A) CITATION ISSUED. | 47. FOOD & NON-FOOD CONTACT SURFACES CLEANABLE, PROPERLY DESIGNED, CONSTRUCTED & USED - Comments: OBSERVED DAMAGED DOOR GASKET ON SMALL ONE DOOR COLD HOLDING UNIT UNDERNEATH ESPRESSO MACHINE IN FRONT PREP AREA. INSTRUCTED TO REPAIR OR REPLACE DAMAGED GASKET ON SMALL ONE DOOR COLD HOLDING UNIT UNDERNEATH ESPRESSO MACHINE. | 48. WAREWASHING FACILITIES: INSTALLED, MAINTAINED & USED; TEST STRIPS - Comments: OBSERVED TEMPERATURE OF THE WASH SOLUTION IN HIGH TEMPERATURE DISHMACHINE AT IMPROPER TEMPERATURE OF 108F. INSTRUCTED TO REPAIR HIGH TEMPERATURE DISH MACHINE WASH SOLUTION IN SPRAY TYPE WAREWASHERS THAT USE HOT WATER TO SANITIZE FOR A STATIONARY RACK, DUAL TEMPERATURE MACHINE MAY NOT BE LESS THAN 150F. PRIORITY FOUNDATION VIOLATION. 7-38-025 CITATION ISSUED  | 49. NON-FOOD/FOOD CONTACT SURFACES CLEAN - Comments: OBSERVED ICE MACHINE WITH A GRAY AND BLACK MOLDLIKE SUBSTANCE ON BASE OF SHIELD. INSTRUCTED MANAGER TO CLEAN SHIELD AND MAINTAIN IN GOOD CONDITION TO PREVENT CONTAMINATION OF ICE. | 51. PLUMBING INSTALLED; PROPER BACKFLOW DEVICES - Comments: OBSERVED NONWORKING HANDWASHING SINK IN MENS WASHROOM CLOSEST TO DOOR. INSTRUCTED TO REPAIR SAID HANDWASHING SINK. (NOTE: THERE ARE TWO OTHER HANDWASHING SINKS IN SAID WASHROOM THAT CAN BE USED BY EMPLOYEES.)  OBSERVED LEAKING DRAIN PIPE OF DUMP SINK IN FRONT PREP AREA NEAR THE DELI STATION. INSTRUCTED TO REPAIR LEAKING DRAIN PIPE. | 51. PLUMBING INSTALLED; PROPER BACKFLOW DEVICES - Comments: UNABLE TO LOCATE BACKFLOW PREVENTION DEVICE ON ESPRESSO MACHINE IN FRONT PREP AREA. INSTRUCTED TO INSTALL BACKFLOW PREVENTION DEVICE ON ESPRESSO MACHINE IT SHALL BE LOCATED SO THAT IT MAY BE SERVICED AND MAINTAINED. | 56. ADEQUATE VENTILATION & LIGHTING; DESIGNATED AREAS USED - Comments: OBSERVED THREE NONWORKING LIGHTS IN REAR PREP AREAS. INSTRUCTED TO REPAIR OR REPLACE NON WORKING LIGHTS IN REAR PREP AREAS. | 60. PREVIOUS CORE VIOLATION CORRECTED - Comments: OBSERVED PREVIOUS CORE VIOLATIONS FROM INSPECTION REPORT #2546869 DATED 01/25/2022 NOT CORRECTED. PRIORITY FOUNDATION VIOLATION 7-42-090 CITATION ISSUED  OBSERVED NO FOOD HANDLER TRAINING CERTIFICATES ON SITE AT TIME OF INSPECTION. INSTRUCTED ALL FOOD EMPLOYEES MUST COMPLETE FOOD HANDLER TRAINING AND MAINTAIN RECORDS THEREOF ON SITE AT ALL TIMES.","41.88896195675864","-87.63090677238614","(41.88896195675864, -87.63090677238614)"
"2592832","THE CORNED BEEF FACTORY SANDWICH SHOP","THE CORNED BEEF FACTORY SANDWICH SHOP","2608385","Restaurant","Risk 1 (High)","1016 W LAKE ST ","CHICAGO","IL","60607","2024-04-16T00:00:00.000","Canvass","Pass","58. ALLERGEN TRAINING AS REQUIRED - Comments: OBSERVED  FOOD SERVICE SANITATION MANAGER WITHOUT FOOD  ALLERGEN TRAINING CERTIFICATE. INSTRUCTED TO MEET REQUIREMENT. ","41.885680002630124","-87.6529013513384","(41.885680002630124, -87.6529013513384)"
"2592837","FRANK FOOD MARKET","FRANK FOOD MARKET","2851056","Grocery Store","Risk 1 (High)","5050 W MADISON ST ","CHICAGO","IL","60644","2024-04-16T00:00:00.000","License","Fail","22. PROPER COLD HOLDING TEMPERATURES - Comments: OBSERVED THE FOLLOWING COLD TCS FOODS HELD AT IMPROPER TEMPERATURES DURING THE TIME OF INSPECTION.  APPROXIMATELY 4 LBS COOKED GROUND BEEF @47.9F, VARIOUS PACKAGED DELI MEAT FOR SLICING APPROXIMATELY 8 LBS RANGING BETWEEN 47-51F, ALL SAID ITEMS WERE STORED INSIDE DISPLAY COOLER IN REAR PREP/DISHWASHING AREA. INSTRUCTED TO HOLD ALL TCS FOODS @41F OR BELOW AND MAINTAIN. THE PERSON IN CHARGE VOLUNTARILY DISCARDED AT THIS TIME. PRIORITY VIOLATION. #7-38-005. CITATION ISSUED. | 36. THERMOMETERS PROVIDED & ACCURATE - Comments: OBSERVED COOLING UNITS AND HOT HOLD UNIT WITHOUT THERMOMETERS. INSTUCTED TO PROVIDE. | 47. FOOD & NON-FOOD CONTACT SURFACES CLEANABLE, PROPERLY DESIGNED, CONSTRUCTED & USED - Comments: INSTRUCTED TO INSTALL SPLASH GUARD THAT IS SMOOTH AND EASILY CLEANABLE ON REAR PREP HANDSINK TO PREVENT CONTAMINATION OF UTENSILS ON DRYING RACK. | 48. WAREWASHING FACILITIES: INSTALLED, MAINTAINED & USED; TEST STRIPS - Comments: INSTRUCTED TO PROVIDE SINK STOPPERS FOR ALL SINK BASINS OF THE 3-COMPARTMENT SINK. MUST BE MAINTAINED FOR PROPER MANUAL WASHING. | 48. WAREWASHING FACILITIES: INSTALLED, MAINTAINED & USED; TEST STRIPS - Comments: OBSERVED NO CHEMICAL TEST STRIPS ON SITE FOR CHECKING SANITIZER STRENGTH AT 3 COMPARTMENT SINK. INSTRUCTED TO PROVIDE AND MAINTAIN.  | 49. NON-FOOD/FOOD CONTACT SURFACES CLEAN - Comments: OBSERVED MICROWAVES, AIR FRYER AND ALL OTHER COOKING EQUIPMENT STORED THROUGHOUT PREP/DISHWASHING AREA WITH HEAVY ACCUMULATED FOOD DEBRIS. INSTRUCTED TO CLEAN AND MAINTAIN.  | 49. NON-FOOD/FOOD CONTACT SURFACES CLEAN - Comments: OBSERVED INTERIOR WALL SURFACES AS WELL AS SHELVING UNITS OF 3-DOOR COOLING UNIT WITH EXCESSIVE DIRT AND MOLD-LIKE STAINS THROUGHOUT. INTRUCTED TO REMOVE, CLEAN, AND MAINTAIN EQUIPMENT FREE OF ACCUMULATED RESIDUES. | 53. TOILET FACILITIES: PROPERLY CONSTRUCTED, SUPPLIED, & CLEANED - Comments: INSTRUCTED TO PROVIDE A GARBAGE CAN WITH LID IN UNISEX TOILET ROOM. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: OBSERVED FLOORS IN REAR PREP/DISHWASHING BROKEN FLOOR ATTACHMENTS AND CARPET IN PLACE. INSTRUCTED TO REMOVE CARPET AND PROVIDE SMOOTH AND EASILY CLEANABLE FLOORS AND MAINTAIN. NOTED OBSERVED WALL ABOVE MEAT WEIGHT SCALE AND OVER DISPLAY COOLER OPEN AND IN DISREPAIR. INSTRUCTED TO ENCLOSE AND PROVIDE SMOOTH AND EASILY CLEANABLE SURFACES. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: OBSERVED EXCESSIVE CLUTTER IN THE FRONT AND REAR PREP AREA NEAR HOT HOLD UNITS AND REGISTERS. INSTRUCTED TO ORGANIZE AND REMOVE ALL ITEMS NOT BEING USED UNDER COUNTERS AND INSIDE UNUSED EQUIPMENT. MUST MAINTAIN PREMISES AND PREVENT HIDING SPACES FOR PESTS.","41.88051930215209","-87.75219542624971","(41.88051930215209, -87.75219542624971)"
"2592857","BACINO'S OF LINCOLN PARK LTD","BACINO'S OF LINCOLN PARK LTD","31916","Restaurant","Risk 1 (High)","2204 N LINCOLN AVE ","CHICAGO","IL","60614","2024-04-16T00:00:00.000","Canvass Re-Inspection","Pass","41. WIPING CLOTHS: PROPERLY USED & STORED - Comments: OBSERVED WIPING CLOTHS STORED ON TOP OF PREP TABLES AND DISH WASHING MACHINE. MUST PROPERLY STORED WIPING CLOTHS IN A SANITIZING SOLUTION WHEN NOT IN USE. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments:  OBSERVED DIRT AND DEBRIS ON FLOOR AND WALLS IN REAR DISHWASHING AREA AND REAR PREP AREA. MUST CLEAN AND MAINTAIN. OBSERVED EXCESSIVE DIRT AND FOOD DEBRIS ON BASEMENT UNDERNEATH STORAGE SHELVING, BEHIND UNUSED EQUIMPENT. MUST DETAIL CLEAN FLOOR AND MAINTAIN. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: OBSERVED DIRT AND DEBRIS INSIDE LIGHT SHIELDS COVERS ABOVE PREP COOLER. MUST CLEAN AND MAINTAIN. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: OBSERVED WATER DAMAGED CEILING TILES ON NORTHEAST SIDE OF BASEMENT. MUST REPAIR OR REPLACE TILES AND MAINTAIN. | 56. ADEQUATE VENTILATION & LIGHTING; DESIGNATED AREAS USED - Comments: OBSERVED MECHANICAL REFRIGERATION NOT WORKING IN THE CUSTOMER'S WASHROOM LOCATED IN THE BASEMENT. MUST REPAIR VENTILATION AND MAINTAIN. | 56. ADEQUATE VENTILATION & LIGHTING; DESIGNATED AREAS USED - Comments:  OBSERVED INADEQUATE LIGHTING IN REAR PREP/DISHWASHING AREA. MUST PROVIDE ADEQUATE LIGHTING AND MAINTAIN. | 58. ALLERGEN TRAINING AS REQUIRED - Comments: NO PROOF OF ALLERGEN TRAINING OR CERTIFICATES FOR CITY OF CHICAGO CERTIFIED FOOD MANAGERS. MUST PROVIDE ALLERGEN CERTIFICATES AND MAINTAIN.","41.92198099864514","-87.64413167322459","(41.92198099864514, -87.64413167322459)"
"2592873","SUMO SUSHI AND HIBACHI","SUMO SUSHI AND HIBACHI","2868415","Restaurant","Risk 1 (High)","2936 N BROADWAY ","CHICAGO","IL","60657","2024-04-16T00:00:00.000","Non-Inspection","No Entry",,"41.935989256760124","-87.64440858727015","(41.935989256760124, -87.64440858727015)"
"2592818","CHIP CITY","CHIP CITY","2956591","Bakery","Risk 2 (Medium)","55 E CHICAGO AVE BLDG ","CHICAGO","IL","60611","2024-04-16T00:00:00.000","License Re-Inspection","Fail","52. SEWAGE & WASTE WATER PROPERLY DISPOSED - Comments: OBSERVED THREE COMPARTMENT SINK IN DISHWASHING AREA IN DISREPAIR NOT DRAINING PROPERLY, WATER RELEASED FROM COMPARTNMENT; WATER DOES NOT DRAIN, OVERFLOWED ONTO FLOOR. INFORMED PERSON IN CHARGE OF REQUIREMENTS AND MUST REPAIR SINK AND MAINTAIN. PRIORITY VIOLATION 7-38-030(C) NO CITATION ISSUED | 57. ALL FOOD EMPLOYEES HAVE FOOD HANDLER TRAINING - Comments: OBSERVED NO FOOD HANDLER'S TRAINING CERTIFICATION FROM EMPLOYEE. INSTRUCTED THAT ALL EMPLOYEE MUST COMPLY WITH FOOD HANDLER'S TRAINING BY THE FOOD HANDLING REGULATION ENFORCEMENT ACT","41.89659783498578","-87.62606977984689","(41.89659783498578, -87.62606977984689)"
"2592877","CHIPOTLE MEXICAN GRILL #4019","CHIPOTLE","2796805","Restaurant","Risk 1 (High)","160 E HURON ST ","CHICAGO","IL","60611","2024-04-16T00:00:00.000","Canvass","Pass",,"41.89506702242011","-87.6230272144113","(41.89506702242011, -87.6230272144113)"
"2592852","EXPLORER CAFE","EXPLORER CAFE","2846056","Restaurant","Risk 1 (High)","1400 S JEAN BAPTISTE POINTE DUSABLE LAKESHORE DRIVE ","CHICAGO","IL","60605","2024-04-16T00:00:00.000","Complaint","Pass","37. FOOD PROPERLY LABELED; ORIGINAL CONTAINER - Comments: Bulk food ( flour, sugar ) not labeled, instructed to label and maintain. | 56. ADEQUATE VENTILATION & LIGHTING; DESIGNATED AREAS USED - Comments: Inadequate lighting in walk-in freezer, instructed to provide.",,,
"2592886","J & J FISH & CHICKEN","J & J FISH & CHICKEN","1938693","Restaurant","Risk 1 (High)","6814 S STONY ISLAND AVE ","CHICAGO","IL","60649","2024-04-16T00:00:00.000","Short Form Complaint","Pass",,"41.7710280071688","-87.58641718666685","(41.7710280071688, -87.58641718666685)"
"2592859","63RD AND DREXEL MOBIL","63RD AND DREXEL MOBIL/GREAT STEAK","1817156","Restaurant","Risk 3 (Low)","850 E 63RD ST ","CHICAGO","IL","60637","2024-04-16T00:00:00.000","Complaint","Pass","49. NON-FOOD/FOOD CONTACT SURFACES CLEAN - Comments: OBSERVED RESIDUE ON INTERIOR SURFACES OF ICE MACHINE. INSTRUCTED MANAGER TO CLEAN AND MAINTAIN. | 53. TOILET FACILITIES: PROPERLY CONSTRUCTED, SUPPLIED, & CLEANED - Comments: OBSERVED TOILETS AND SINKS IN NEED OF CLEANING IN THE WASHROOMS; CLEAN AND MAINTAIN. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: OBSERVED REAR AREA WHERE COOKING USED TO TAKE PLACE A LITTLE CLUTTERED AND THE STORAGE AREA ON THE SIDE WHERE THE CAR WASH IS LOCATED AS WELL; INSTRUCTED TO REMOVE UNNECESSARY ITEMS TO AVOID CLUTTER. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: INSTRUCTED TO CLEAN FLOORS UNDER AROUND AND BEHIND EQUIPMENT ON SELLING FLOOR. INSTRUCTED TO CLEAN FLOORS IN WALK-IN COOLER AND FREEZER.  HEAVY ICE BUILD UP ON WALK-IN FREEZER FLOOR. INSTRUCTED TO CLEAN FLOORS IN BOTH WASHROOMS AND IN BOTH STORAGE ROOMS.","41.780547573927414","-87.60393831024643","(41.780547573927414, -87.60393831024643)"
"2592787","LITTLE CAESAR ENTERPRISES, INC.","LITTLE CAESAR ENTERPRISES, INC.","1963536","Restaurant","Risk 2 (Medium)","2906 W 63RD ST ","CHICAGO","IL","60629","2024-04-15T00:00:00.000","Complaint","Fail","38. INSECTS, RODENTS, & ANIMALS NOT PRESENT - Comments: NO PEST CONTROL LOGBOOK ON-SITE FOR CURRENT PEST CONTROL PROVIDER. FACILITY NO LONGER SERVICED BY RENTOKILL, LAST LOGBOOK SERVICE RECEIPT FROM 2022. INSTRUCTED TO MAINTAIN UP-TO-DATE PEST CONTROL LOGBOOK ON-SITE AT ALL TIMES.  PRIORITY FOUNDATION VIOLATION. 7-38-020(C) CITATION ISSUED. | 47. FOOD & NON-FOOD CONTACT SURFACES CLEANABLE, PROPERLY DESIGNED, CONSTRUCTED & USED - Comments: OBSERVED DISPOSABLE HAND TOWELS USED AS TIES AROUND NONFOOD-CONTACT SURFACES OF EQUIPMENT SUCH AS FOOD CARTS AND DOOR HANDLES. INSTRUCTED TO REMOVE DISPOSABLE HAND TOWELS FROM EQUIPMENT AND MAINTAIN SMOOTH, EASILY-CLEANABLE NONFOOD-CONCTACT SURFACES. | 48. WAREWASHING FACILITIES: INSTALLED, MAINTAINED & USED; TEST STRIPS - Comments: NO CHEMICAL SANITIZER CONCENTRATION TEST STRIPS ON-SITE FOR QUATERNARY AMMONIUM SANITIZER. INSTRUCTED TO PROVIDE CHEMICAL SANITIZER CONCENTRATION TEST STRIPS FOR ALL CHEMICAL SANTIIZERS USED AND MAINTAIN ON-SITE AT ALL TIMES.  PRIORITY FOUNDATION VIOLATION. 7-38-005 CITATION ISSUED. | 49. NON-FOOD/FOOD CONTACT SURFACES CLEAN - Comments: OBSERVED INTERIOR CAVITY OF PIZZA ASSEMBLY LINE COOLER TO BE SOILED WITH FOOD DEBRIS. INSTRUCTED TO CLEAN NONFOOD-CONTACT SURFACES OF EQUIPMENT AT ADEQUATE FREQUENCY TO PREVENT BUILD UP OF SOIL AND DEBRIS AND MAINTAIN. | 49. NON-FOOD/FOOD CONTACT SURFACES CLEAN - Comments: OBSERVED NONFOOD- AND FOOD-CONTACT SURFACES OF LARGE PIZZA OVEN TO BE HEAVILY-SOILED WITH ENCRUSTED GREASE DEPOSITS. INSTRUCTED TO CLEAN NONFOOD- AND FOOD-CONTACT SURFACES OF COOKING EQUIPMENT AT ADEQUATE FREQUENCY TO PREVENT BUILD UP OF ENCRUSTED GREASE DEPOSITS AND OTHER SOIL AND MAINTAIN. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: OBSERVED CEILING TILES ABOVE LARGE PIZZA OVEN TO BE HEAVILY SOILED WITH VISIBLE STAINS AND GREASE. INSTRUCTED TO CLEAN OR REPLACE CEILING TILES TO ALLOW FOR ADEQUATE CLEANING AND MAINTAIN. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: OBSERVED CEILING TILES AND CEILING VENTS THROUGHOUT PIZZA OVEN AREA AND FOOD PREP AREA TO BE SOIELD WITH DUST AND DEBRIS. INSTRUCTED TO CLEAN CEILING TILES AND VENTS AT ADEQUATE FREQUENCY TO PREVENT BUILD UP OF DUST AND DEBRIS AND MAINTAIN.","41.779185802468255","-87.69614656448","(41.779185802468255, -87.69614656448)"
"2592782","TACO BELL","TACO BELL","2595369","Restaurant","Risk 1 (High)","4523 W NORTH AVE ","CHICAGO","IL","60639","2024-04-15T00:00:00.000","Canvass","Pass w/ Conditions","2. CITY OF CHICAGO FOOD SERVICE SANITATION CERTIFICATE - Comments: OBSERVED NO CITY OF CHICAGO FOOD SANITATION MANAGER ON SITE WHILE TCS FOODS ARE BEING PREPPED (SUCH AS BEEF, CHICKEN). INSTRUCTED MUST HAVE A CITY OF CHICAGO FOOD SANITATION MANAGER ON SITE AT ALL TIMES WHEN TCS FOODS ARE BEING PREPPED/SERVED. INSTRUCTED MUST POST A VALID CITY OF CHICAGO FOOD SANITATION MANAGER CERTIFICATION IN PLAIN VIEW OF CUSTOMERS AT ALL TIMES.PRIORITY FOUNDATION VIOLATION 7-38-012. CITATION ISSUED.   | 5. PROCEDURES FOR RESPONDING TO VOMITING AND DIARRHEAL EVENTS - Comments: OBSERVED NO KIT AND PROCEDURE ON SITE FOR RESPONDING TO VOMIT AND DIARRHEA AT TIME OF INSPECTION. INSTRUCTED TO MAINTAIN KIT CONTAINING ALL NECESSARY SUPPLIES INCLUDING A SANITIZER RATED AS EFFECTIVE AGAINST NOROVIRUS ON SITE AT ALL TIMES. PRIORITY FOUNDATION VIOLATION 7-38-005. CITATION ISSUED.   | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: OBSERVED MOP NOT STORED PROPERLY TO PREVENT PEST HARBORAGE. | 56. ADEQUATE VENTILATION & LIGHTING; DESIGNATED AREAS USED - Comments: OBSERVED THE MIDDLE LIGHT BULB IS OUT AT VENTILATION HOOD. INSTRUCTED TO REPLACE. | 56. ADEQUATE VENTILATION & LIGHTING; DESIGNATED AREAS USED - Comments: OBSERVED LIGHT BULB OUT IN THE WALK IN COOLER. INSTRUCTED TO REPLACE. | 57. ALL FOOD EMPLOYEES HAVE FOOD HANDLER TRAINING - Comments: OBSERVED NO FOOD HANDLERS CERTIFICATE TRAINING. | 58. ALLERGEN TRAINING AS REQUIRED - Comments: OBSERVED NO FOOD ALLERGEN TRAINING FOR CERTIFIED SERVICE MANAGER(S). INSTRUCTED TO PROVIDE. ","41.90959614296241","-87.73970064401364","(41.90959614296241, -87.73970064401364)"
"2592732","LINKEDIN CORPORATION","LINKEDIN CORPORATION","2550646","Restaurant","Risk 1 (High)","525 W MONROE ST ","CHICAGO","IL","60661","2024-04-15T00:00:00.000","Canvass","Pass","37. FOOD PROPERLY LABELED; ORIGINAL CONTAINER - Comments: Bulk food containers ( salt, sugar ) not labeled, instructed to label and maintain. | 38. INSECTS, RODENTS, & ANIMALS NOT PRESENT - Comments: Fly trap mounted above meat slicer in main kitchen, instructed to relocate slicer or Fry trap. | 39. CONTAMINATION PREVENTED DURING FOOD PREPARATION, STORAGE & DISPLAY - Comments: Sneeze guard panels are too short to protect open food at self service stations, instructed to provide an affective shield. | 44. UTENSILS, EQUIPMENT & LINENS: PROPERLY STORED, DRIED, & HANDLED - Comments: Deli cups not air dried after washing and stacking, instructed to air dry all multi-use utensils after washing. | 47. FOOD & NON-FOOD CONTACT SURFACES CLEANABLE, PROPERLY DESIGNED, CONSTRUCTED & USED - Comments: Observed using delete cups as a scoop for bulk food containers instructed to use proper scoops. | 49. NON-FOOD/FOOD CONTACT SURFACES CLEAN - Comments: The bottom of ice scoop holder not clean, instructed to clean and maintain.","41.880463147078466","-87.6408038842781","(41.880463147078466, -87.6408038842781)"
"2592762","UNIVERSAL FRUIT MARKET","UNIVERSAL FRUIT MARKET","1121875","Grocery Store","Risk 1 (High)","1940 W 51ST ST ","CHICAGO","IL","60609","2024-04-15T00:00:00.000","Canvass","Pass w/ Conditions","22. PROPER COLD HOLDING TEMPERATURES - Comments: OBSERVED APPROXIMATELY 2.5 LBS TCS FOOD AT IMPROPER TEMPERATURES: CHICKEN BREAST AT 47.5 F, CHICKEN CUTLETS AT 45.1.F, BEEF CUTLETS AT 46.9 F.  PIC VOLUNTARILY DISCARDED AND DENATURED 5 LBS OF CHICKEN AT $25 2.5 LBS OF BEEF AT $15. INSTRUCTED THE PERSON IN CHARGE THAT ALL COLD-HELD FOOD MUST BE AT 41.0 F OR BELOW.  PRIORITY VIOLATION #7-38-005. CITATION ISSUED | 57. ALL FOOD EMPLOYEES HAVE FOOD HANDLER TRAINING - Comments: OBSERVED NO FOOD HANDLER'S TRAINING CERTIFICATION FROM EMPLOYEE. INSTRUCTED THAT ALL EMPLOYEES MUST COMPLY WITH FOOD HANDLER'S TRAINING BY THE FOOD HANDLING REGULATION ENFORCEMENT ACT.","41.80135126866153","-87.67369230911619","(41.80135126866153, -87.67369230911619)"
