"id","violation_last_modified_date","violation_date","violation_code","violation_status","violation_status_date","violation_description","violation_location","violation_inspector_comments","violation_ordinance","inspector_id","inspection_number","inspection_status","inspection_waived","inspection_category","department_bureau","address","street_number","street_direction","street_name","street_type","property_group","ssa","latitude","longitude","location"
"7158486","2024-05-01T10:14:04.000","2024-05-01T00:00:00.000","CN077014","OPEN",,"REPAIR FENCE","EXTERIOR:W   :","WEST - SIDE GATES - BROKEN, LEANING GATE (SW); NW GATE PUSHED IN OPPOSITE DIRECTION, NOW STUCK AND UNABLE TO OPEN OR CLOSE BECAUSE METAL LOCK IS STRIKING METAL POST;EAST - REAR GATE STRIKING METAL POST; DIFFICULT TO OPEN AND CLOSE","Failed to maintain fence in good condition and repair.  (7-28-060, 13-196-630, 13-196-641)","BL01000","14328824","FAILED","N","COMPLAINT","CONSERVATION","7625 S YATES BLVD","7625","S","YATES","BLVD","421331",,"41.756400196","-87.566174625","
,  
(41.75640019625272, -87.56617462450838)"
"7158344","2024-05-01T07:36:45.000","2024-05-01T00:00:00.000","CN134026","OPEN",,"RAT STOP AROUND EXTERIOR","EXTERIOR:W   :","RAT PROOF ALL EXTERIOR BURROUGHS AT PROPERTY.","Install rat stopping around exterior walls. (7-28-660)","398921","14328753","FAILED","N","COMPLAINT","CONSERVATION","7800 S COLFAX AVE","7800","S","COLFAX","AVE","20617","49","41.75351692","-87.561565267","
,  
(41.75351692038232, -87.56156526657476)"
"7157818","2024-05-01T12:16:20.000","2024-05-01T00:00:00.000","CN197019","OPEN",,"INSTALL SMOKE DETECTORS","OTHER   :    :OTHER","7948 / APTS. 3 AND 9 / SMOKE DETECTORS - MISSING.","Install and maintain approved smoke detectors. (13-196-100 thru 13-196-160) Install a smoke detector in every dwelling unit. Install one on any living level with a habitable room or unenclosed heating plant, on the uppermost ceiling of enclosed porch stairwell, and within 15 feet of every sleeping room. Be sure the detector is at least 4 inches from the wall, 4 to 12 inches from the ceiling, and not above door or window.","371335","14328418","FAILED","N","COMPLAINT","CONSERVATION","7948 S GREENWOOD AVE","7948","S","GREENWOOD","AVE","430764","51","41.749930606","-87.598023764","
,  
(41.74993060568612, -87.59802376375009)"
"7157338","2024-05-01T10:46:16.000","2024-05-01T00:00:00.000","BR3058","OPEN",,"SEE INSPECTOR COMMENTS",,"CLEAN BOILER ROOM NOT TO BE USED AS STORAGE CLOSET",,"378756","14189399","CLOSED","N","PERIODIC","BOILER","2641 W 59TH ST","2641","W","59TH","ST","366961","59","41.786350282","-87.690332513","
,  
(41.786350282123436, -87.69033251278944)"
"7158494","2024-05-01T10:14:04.000","2024-05-01T00:00:00.000","CN104025","OPEN",,"MAINTAIN WINDOW SASH","EXTERIOR:E   :","3RD FLOOR/WINDOW SASHES - ROTTING","Failed to maintain window sash in good condition and so it fits reasonably tight within its frame.  (13-196-550(b))","BL01000","14328824","FAILED","N","COMPLAINT","CONSERVATION","7625 S YATES BLVD","7625","S","YATES","BLVD","421331",,"41.756400196","-87.566174625","
,  
(41.75640019625272, -87.56617462450838)"
"7157621","2024-05-01T10:43:45.000","2024-05-01T00:00:00.000","CN135016","OPEN",,"MICE/RODENTS","OTHER   :    :OTHER","BUILDING THROUGHOUT - MICE. MOUSE DROPPINGS OBSERVED AT 313 APT 2. HOLES AND GAPS NEED TO BE COMPLETELY FILLED TO AVOID MICE GAINING ENTRY TO APTS.","Exterminate rodents in building and seal openings through which they gain access. (13-196-530 D, 13-196-630 C, 7-28-660)","371335","14328227","FAILED","N","COMPLAINT","CONSERVATION","315 E 76TH ST","315","E","76TH","ST","416491",,"41.75642898","-87.617595036","
,  
(41.75642897960526, -87.61759503568932)"
"7157609","2024-05-01T09:29:41.000","2024-05-01T00:00:00.000","CN190019","OPEN",,"ARRANGE PREMISE INSPECTION","OTHER   :    :OTHER","INTERIOR OF BUILDING -  NO RESPONSE, UNVERIFIED DETECTORS AND CONDITIONS.","Arrange for inspection of premises. (13-12-100)","371335","14328223","FAILED","N","COMPLAINT","CONSERVATION","7816 S GREEN ST","7816","S","GREEN","ST","423208","32","41.751899118","-87.645437212","
,  
(41.751899117552796, -87.6454372121485)"
"7157529","2024-05-01T15:28:32.000","2024-05-01T00:00:00.000","CN070024","OPEN",,"REPAIR PORCH SYSTEM","EXTERIOR:N   :","NORTH ELEVATION / GRADE TO 2ND FLOOR / REAR EXTERIOR PORCH SYSTEM / TREADS & DECK BOARDS - LOOSE, CRACKING, CUPPING. SEVERELY WEATHERED AND DETERIORATING FASTENED WITH RUSTING NAILS IN VARIOUS LOCATIONS. HANDRAILS & GUARDRAILS - SEVERELY WEATHERED AND DETERIORATING, LOOSE AND CRACKING. JOIST - UNDERSIZED RUSTING HARDWARE AT UNDERSIDE.PERMIT IS REQUIRED FOR ALL REPAIRS / REPLACEMENTS TO EXTERIOR PORCH SYSTEM. ALL WORK IS SUBJECT IS SUBJECT TO INSPECTION AND APPROVAL UPON COMPLETION.","Failed to repair or replace defective or missing members of porch system.  (13-196-570, 13-196-641)","464422","14328163","FAILED","N","COMPLAINT","CONSERVATION","1540 W GARFIELD BLVD","1540","W","GARFIELD","BLVD","548948",,"41.794148971","-87.663735153","
,  
(41.7941489709907, -87.66373515264111)"
"7158348","2024-05-01T07:36:45.000","2024-05-01T00:00:00.000","CN139016","OPEN",,"ABANDONED REFRIGERATOR","EXTERIOR:W   :","ABANDON REFRIGERATOR AT REAR OF PROPERTY WITH DOOR","Remove lid or door of abandoned refrigerator, ice box, or ice chest or remove from place accessible to children. (7-28-040)","398921","14328753","FAILED","N","COMPLAINT","CONSERVATION","7800 S COLFAX AVE","7800","S","COLFAX","AVE","20617","49","41.75351692","-87.561565267","
,  
(41.75351692038232, -87.56156526657476)"
"7158352","2024-05-01T07:36:45.000","2024-05-01T00:00:00.000","CN190019","OPEN",,"ARRANGE PREMISE INSPECTION","INTERIOR:001 :","ARRANGE FOR A FULL INTERIOR INSPECTION AT PROPERTY, COMMON AREAS AND EXTERIOR INSPECTION CONDUCTED ONLY AT PROPERTY.","Arrange for inspection of premises. (13-12-100)","398921","14328753","FAILED","N","COMPLAINT","CONSERVATION","7800 S COLFAX AVE","7800","S","COLFAX","AVE","20617","49","41.75351692","-87.561565267","
,  
(41.75351692038232, -87.56156526657476)"
"7157335","2024-05-01T10:42:54.000","2024-05-01T00:00:00.000","BR3057","OPEN",,"INSTALL",,"INSTALL PRESSURE/TEMPERATURE GAUGE ON HAM 99 HWB 103692","Install","378756","14189656","CLOSED","N","PERIODIC","BOILER","5820 S KEDZIE AVE","5820","S","KEDZIE","AVE","22789","59","41.787407404","-87.703526227","
,  
(41.78740740435475, -87.70352622744834)"
"7159493","2024-05-01T09:33:35.000","2024-05-01T00:00:00.000","CN190029","OPEN",,"ARRANGE FOR REINSPECTION REGAR","OTHER   :    :..,","INTERIOR OF BUILDING - NO RESPONSE. UNVERIFIED DETECTORS AND CONDITIONS. UNABLE TO INSPECT INTERIOR STAIRWAY SYSTEMS. UNABLE TO CONFIRM INTERIOR COMPLAINT OF COMMERCIAL SPACE USED AS DWELLING UNIT.","pending notice reinspection","451988","14102727","FAILED","N","PERIODIC","CONSERVATION","1434 W JARVIS AVE","1434","W","JARVIS","AVE","13945",,"42.016170802","-87.667542796","
,  
(42.01617080248836, -87.66754279631171)"
"7157339","2024-05-01T10:46:44.000","2024-05-01T00:00:00.000","BR3055","OPEN",,"REPLACE",,"REPLACE CO MONITOR/BATTERY","Replace","378756","14189399","CLOSED","N","PERIODIC","BOILER","2641 W 59TH ST","2641","W","59TH","ST","366961","59","41.786350282","-87.690332513","
,  
(41.786350282123436, -87.69033251278944)"
"7157642","2024-05-01T11:20:54.000","2024-05-01T00:00:00.000","CN196019","OPEN",,"NO POSTED ADDRESS","OTHER   :    :OTHER","BUILDING ADDRESS - MISSING.","Post address of building in conspicuous place on or near entrance with figures at least 3 inches long for residential, or 6 inches long for commercial building. (10-4-050, 10-4-090, 10-4-100)","371335","14328229","FAILED","N","COMPLAINT","CONSERVATION","7846 S EAST END AVE","7846","S","EAST END","AVE","419510","50","41.751942139","-87.583464701","
,  
(41.7519421387077, -87.58346470121259)"
"7157627","2024-05-01T10:43:45.000","2024-05-01T00:00:00.000","CN064014","OPEN",,"REPAIR CORNICE","OTHER   :    :OTHER","WEST ELEVATION / CORNICE - WASHED OUT MORTAR.","Failed to maintain cornice in good repair and free from cracks and defects.  (13-196-530(e), 13-196-641)","371335","14328227","FAILED","N","COMPLAINT","CONSERVATION","315 E 76TH ST","315","E","76TH","ST","416491",,"41.75642898","-87.617595036","
,  
(41.75642897960526, -87.61759503568932)"
"7158409","2024-05-01T08:59:36.000","2024-05-01T00:00:00.000","CN070014","OPEN",,"REPAIR EXTERIOR STAIR","EXTERIOR:S   :","HANDRAILS MISSING FROM GRADE TO BASEMENT","Failed to maintain exterior stairways in safe condition and in sound repair.  (13-196-570, 13-196-641)","BL01000","14328783","FAILED","N","COMPLAINT","CONSERVATION","7340 S YALE AVE","7340","S","YALE","AVE","26164",,"41.760553728","-87.631036482","
,  
(41.76055372799078, -87.63103648207158)"
"7158512","2024-05-01T11:02:54.000","2024-05-01T00:00:00.000","CN073044","OPEN",,"REPAIR EXTERIOR DOOR HARDWARE","EXTERIOR:N   :","NORTH/FRONT ENTRY DOOR - LOCK TAPED; OPEN AND UNSECURED","Failed to maintain exterior door hardware in good condition and repair.  (13-196-550(d), 13-196-641)","BL01000","12664513","FAILED","N","PERIODIC","CONSERVATION","6450 S DR MARTIN L KING JR DR","6450","S","DR MARTIN L KING JR","DR","19576",,"41.776918562","-87.615690405","
,  
(41.776918562057496, -87.61569040468507)"
"7158440","2024-05-01T09:27:48.000","2024-05-01T00:00:00.000","CN197087","OPEN",,"CARB MONOX DETECT IN RESID","INTERIOR:002 :","CARBON MONOXIDE DETECTOR - NOT WORKING AT TIME OF INSPECTION; BATTERIES MISSING","Install carbon monoxide detector within 40 feet of every sleeping room in residential structure. (13-64-190, 13-64-210) A carbon monoxide detector is needed whenever there is a heating appliance on the premises that burns fossil fuel such as gas, oil, or coal, or air that is circulated through a heat exchanger. Install according to manufacturer instructions. A hard wired model requires an electrical wiring permit. In a single family residence, be sure the detector is on or below the lowest floor with a place to sleep. In a multiple dwelling residence heated by a boiler, install a detector in the same room as the boiler. Otherwise, each apartment follows single family guidelines. The owner is responsible for installation and written instructions, the tenant for testing, maintenance, and batteries.","BL01000","14328805","FAILED","N","COMPLAINT","CONSERVATION","7344 S LANGLEY AVE","7344","S","LANGLEY","AVE","404439",,"41.760848207","-87.608042643","
,  
(41.760848207139254, -87.60804264286865)"
"7160048","2024-05-01T14:16:05.000","2024-05-01T00:00:00.000","CN063014","OPEN",,"CHIMNEY","OTHER   :    :OTHER","CHIMNEY - BROKEN SECTIONS, POTENTIAL HAZARD.","Failed to maintain chimney in safe and sound working condition.  (13-196-590, 13-196-530(b) and (c), 13-196-641)","282126","14329995","FAILED","N","COMPLAINT","CONSERVATION","4569 N MCVICKER AVE","4569","N","MCVICKER","AVE","183148",,"41.964093432","-87.778216705","
,  
(41.964093431707134, -87.77821670508905)"
"7157370","2024-05-01T10:49:07.000","2024-05-01T00:00:00.000","CN065034","OPEN",,"REPAIR WINDOW SILLS","OTHER   :    :OTHER","EAST SILLS - ERODED MORTAR JOINTS.","Failed to maintain window sill in good repair and free from cracks and defects.  (13-196-530(e), 13-196-550, 13-196-641)","BL00831","14327990","FAILED","N","COMPLAINT","CONSERVATION","5416 S FAIRFIELD AVE","5416","S","FAIRFIELD","AVE","333904",,"41.794991109","-87.692761531","
,  
(41.79499110851833, -87.69276153102115)"
"7158449","2024-05-01T09:27:48.000","2024-05-01T00:00:00.000","CN077014","OPEN",,"REPAIR FENCE","EXTERIOR:W   :","REAR WOODEN FENCE - LEANING; BROKEN REAR GATE","Failed to maintain fence in good condition and repair.  (7-28-060, 13-196-630, 13-196-641)","BL01000","14328805","FAILED","N","COMPLAINT","CONSERVATION","7344 S LANGLEY AVE","7344","S","LANGLEY","AVE","404439",,"41.760848207","-87.608042643","
,  
(41.760848207139254, -87.60804264286865)"
"7157614","2024-05-01T09:53:13.000","2024-05-01T00:00:00.000","CN031023","OPEN",,"FIRE EXTNGSHR RECHARGE & TAG","OTHER   :    :OTHER","7648 / INTERIOR STAIRWAY / FIRE EXTINGUISHER TAGS - EXPIRED IN 2022.","Failed to maintain properly charged fire extinguisher and to attach tag which clearly indicates recharge date and signature of the person who performed the recharge.  (15-16-680)","371335","14328225","FAILED","N","COMPLAINT","CONSERVATION","7646 S STEWART AVE","7646","S","STEWART","AVE","20774",,"41.754859116","-87.634549449","
,  
(41.754859115947596, -87.63454944910214)"
"7157605","2024-05-01T08:57:21.000","2024-05-01T00:00:00.000","CN070024","OPEN",,"REPAIR PORCH SYSTEM","OTHER   :    :OTHER","WEST ELEVATION / MASONRY PORCH STAIRS - COVERED WITH BRICK PAVERS. CONCRETE STAIRS UNDER PAVERS - DETERIORATED AND CRUMBLING. PAVERS HAVE BECOME LOOSE AND DETACHED, MAKING IT DIFFICULT TO WALK THE STAIRS. PORCH CONCRETE NEEDS TO BE REPLACED. NO PERMIT REQUIRED FOR SMALL CONCRETE PORCH.","Failed to repair or replace defective or missing members of porch system.  (13-196-570, 13-196-641)","371335","14328221","FAILED","N","COMPLAINT","CONSERVATION","8033 S KIRKLAND AVE","8033","S","KIRKLAND","AVE","444881",,"41.746033027","-87.729431755","
,  
(41.746033027197136, -87.7294317547953)"
"7158342","2024-05-01T07:36:45.000","2024-05-01T00:00:00.000","CN131016","OPEN",,"SCREEN OUTER DOORS, WINDOWS","EXTERIOR:E   :","MISSING SCREENS THROUGHOUT PROPERTY.","Screen outer doors, windows, and other outer openings adequately from April 15th to Nov 15th. (13-196-560 B)","398921","14328753","FAILED","N","COMPLAINT","CONSERVATION","7800 S COLFAX AVE","7800","S","COLFAX","AVE","20617","49","41.75351692","-87.561565267","
,  
(41.75351692038232, -87.56156526657476)"
"7158511","2024-05-01T11:02:54.000","2024-05-01T00:00:00.000","CN199029","OPEN",,,"OTHER   :    :BUILDING,","UNABLE TO INSPECT INTERIOR, STAIRWELLS, APARTMENTS, AND BASEMENT.  UNVERIFIED DETECTORS AND CONDITIONS.",,"BL01000","12664513","FAILED","N","PERIODIC","CONSERVATION","6450 S DR MARTIN L KING JR DR","6450","S","DR MARTIN L KING JR","DR","19576",,"41.776918562","-87.615690405","
,  
(41.776918562057496, -87.61569040468507)"
"7158343","2024-05-01T07:36:45.000","2024-05-01T00:00:00.000","CN134016","OPEN",,"RATS","INTERIOR:002 :","EXTREME RAT INFESTATION THROUGHOUT PROPERTY.","Rid premises of rodents and seal rodent holes. (13-196-530 D, 13-196-540 A, 13-196-630 C)","398921","14328753","FAILED","N","COMPLAINT","CONSERVATION","7800 S COLFAX AVE","7800","S","COLFAX","AVE","20617","49","41.75351692","-87.561565267","
,  
(41.75351692038232, -87.56156526657476)"
"7158450","2024-05-01T09:27:48.000","2024-05-01T00:00:00.000","CN076034","OPEN",,"REPAIR GUTTER","EXTERIOR:W   :","GUTTER -SECTION MISSING AT SW CORNER","Failed to maintain roof gutters in good repair and working condition.  (13-196-590, 13-196-630(b), 13-196-641, 18-29-1101, 18-29-1105, 18-29-1106)","BL01000","14328805","FAILED","N","COMPLAINT","CONSERVATION","7344 S LANGLEY AVE","7344","S","LANGLEY","AVE","404439",,"41.760848207","-87.608042643","
,  
(41.760848207139254, -87.60804264286865)"
"7158444","2024-05-01T09:27:48.000","2024-05-01T00:00:00.000","EL0023","OPEN",,"INSTALL COVERS","INTERIOR:001 :","1ST FLOOR/BATHROOM - CEILING FIXTURE - COVER MISSING","Install cover on outlet or junction box. (18-27-370.25)","BL01000","14328805","FAILED","N","COMPLAINT","CONSERVATION","7344 S LANGLEY AVE","7344","S","LANGLEY","AVE","404439",,"41.760848207","-87.608042643","
,  
(41.760848207139254, -87.60804264286865)"
"7157816","2024-05-01T12:16:20.000","2024-05-01T00:00:00.000","CN101015","OPEN",,"REPAIR INTERIOR WALLS/CEILING","OTHER   :    :OTHER","7948 / APT 3 / CEILING AT LIVING ROOM AND KITCHEN - SAGGING AND CRACKING.","Failed to maintain interior walls and ceilings free from holes or cracks.  (13-19-540(c))","371335","14328418","FAILED","N","COMPLAINT","CONSERVATION","7948 S GREENWOOD AVE","7948","S","GREENWOOD","AVE","430764","51","41.749930606","-87.598023764","
,  
(41.74993060568612, -87.59802376375009)"
"7157493","2024-05-01T14:22:30.000","2024-05-01T00:00:00.000","CN190029","OPEN",,"ARRANGE FOR REINSPECTION REGAR","OTHER   :    :OTHER","INTERIOR OF BUILDING /NO RESPONSE. UNVERIFIED DETECTORS AND CONDITIONS. UNVERIFIED COMPLAINT OF REAR PORCH ISSUES. GATES LOCKED, NO ACCESS.","pending notice reinspection","282126","10266511","FAILED","N","PERIODIC","CONSERVATION","3049 N CICERO AVE","3049","N","CICERO","AVE","8699",,"41.936668071","-87.746654599","
,  
(41.93666807129704, -87.74665459887673)"
"7157606","2024-05-01T08:57:21.000","2024-05-01T00:00:00.000","CN077014","OPEN",,"REPAIR FENCE","OTHER   :    :OTHER","NORTH ELEVATION / 6 FOOT WOOD FENCE - DAMAGED FENCE POSTS. SOME WOOD SECTIONS ARE MISSING OR LEANING OUT OF PLUMB TOWARDS NORTH NEIGHBORS YARD. WOOD GATES - DAMAGED. PERMIT RQUIRED TO REPLACE 6 FOOT FENCE. NO PERMIT TO INSTALL ANY FENCE UNDER 60 INCHES HIGH.","Failed to maintain fence in good condition and repair.  (7-28-060, 13-196-630, 13-196-641)","371335","14328221","FAILED","N","COMPLAINT","CONSERVATION","8033 S KIRKLAND AVE","8033","S","KIRKLAND","AVE","444881",,"41.746033027","-87.729431755","
,  
(41.746033027197136, -87.7294317547953)"
"7158496","2024-05-01T10:14:04.000","2024-05-01T00:00:00.000","CN190019","OPEN",,"ARRANGE PREMISE INSPECTION","OTHER   :    :BUILDING,","UNABLE TO INSPECT INTERIOR, STAIRWELLS, APARTMENTS, BASEMENT, AND ENCLOSED REAR PORCH.  UNVERIFIED DETECTORS AND CONDITIONS.","Arrange for inspection of premises. (13-12-100)","BL01000","14328824","FAILED","N","COMPLAINT","CONSERVATION","7625 S YATES BLVD","7625","S","YATES","BLVD","421331",,"41.756400196","-87.566174625","
,  
(41.75640019625272, -87.56617462450838)"
"7157372","2024-05-01T10:49:07.000","2024-05-01T00:00:00.000","CN079014","OPEN",,"REPAIR/REBUILD GARAGE OR SHED","OTHER   :    :OTHER","GARAGE - ERODED MORTAR JOINTS.","Failed to maintain garage in sound condition and repair.  (13-196-530, 13-196-641)","BL00831","14327990","FAILED","N","COMPLAINT","CONSERVATION","5416 S FAIRFIELD AVE","5416","S","FAIRFIELD","AVE","333904",,"41.794991109","-87.692761531","
,  
(41.79499110851833, -87.69276153102115)"
"7158401","2024-05-01T08:59:36.000","2024-05-01T00:00:00.000","CN015062","OPEN",,"OBSTRUCTIONS IN EXIT WAY","EXTERIOR:E   :","BICYCLES ON SERVICEWALK NEAR SIDE GATE OBSTRUCTING EXITWAY","Failed to remove obstruction from exitway that hampers travel and evacuation.  (13-160-070, 13-196-080)","BL01000","14328783","FAILED","N","COMPLAINT","CONSERVATION","7340 S YALE AVE","7340","S","YALE","AVE","26164",,"41.760553728","-87.631036482","
,  
(41.76055372799078, -87.63103648207158)"
"7157525","2024-05-01T15:28:32.000","2024-05-01T00:00:00.000","CN061014","OPEN",,"REPAIR EXTERIOR WALL","EXTERIOR:W   :","2 STORY MASONRY BUILDINGWEST ELEVATION / EAST ELEVATION / GRADE TO 2ND FLOOREXTERIOR WALL - LOOSE, ERODED MORTAR JOINTS WITH SPALLING BRICKS / PARG COAT IN VARIOUS LOCATIONS.PERMIT REQUIRED FOR ALL REPAIRS TO EXTERIOR WALL. ALL WORK IS SUBJECT TO INSPECTION AND APPROVAL UPON COMPLETION.","Failed to maintain the exterior walls of a building or structure free from holes, breaks, loose or rotting boards or timbers and any other conditions which might admit rain or dampness to the walls.  (13-196-530(b), 13-196-641)","464422","14328163","FAILED","N","COMPLAINT","CONSERVATION","1540 W GARFIELD BLVD","1540","W","GARFIELD","BLVD","548948",,"41.794148971","-87.663735153","
,  
(41.7941489709907, -87.66373515264111)"
"7157501","2024-05-01T14:47:54.000","2024-05-01T00:00:00.000","CN190019","OPEN",,"ARRANGE PREMISE INSPECTION","OTHER   :    :OTHER","INTERIOR OF BUILDING /NO RESPONSE. UNVERIFIED DETECTORS AND CONDITIONS. UNVERIFIED COMPLAINT OF ONLY ONE BASEMENT EGRESS.","Arrange for inspection of premises. (13-12-100)","282126","14328099","FAILED","N","COMPLAINT","CONSERVATION","2333 N KEDVALE AVE","2333","N","KEDVALE","AVE","91762",,"41.923614142","-87.730271914","
,  
(41.923614141607665, -87.73027191411236)"
"7157323","2024-05-01T10:37:47.000","2024-05-01T00:00:00.000","CN131036","OPEN",,"PROVID SELF CLSING SCREEN DVCE","OTHER   :    :OTHER","FRONT STORM DOOR - MISSING SELF-CLOSER.","Provide self-closing device for screen door. (13-196-560 B)","BL00831","14327976","FAILED","N","COMPLAINT","CONSERVATION","5316 S WASHTENAW AVE","5316","S","WASHTENAW","AVE","334574",,"41.796835035","-87.691592864","
,  
(41.796835035487426, -87.69159286423488)"
"7159628","2024-05-01T11:42:09.000","2024-05-01T00:00:00.000","CN061014","OPEN",,"REPAIR EXTERIOR WALL","OTHER   :    :OTHER","FRONT ELEVATION /EXTERIOR WALL - SOME SECTIONS OF FACE BRICK PULLING AWAY FROM COMMON BRICK WITH MASONRY FRACTURES AND OPEN MORTAR JOINTS NEAR WINDOW LOCATION. NORTH ELEVATION /EXTERIOR WALL - OPERN MORTAR JOINT AT FRONT TO SIDE WALL CONNECTION. SOUTH ELEVATION /EXTERIOR WALL - CRACKED, CRUMBLING PARGE COAT.","Failed to maintain the exterior walls of a building or structure free from holes, breaks, loose or rotting boards or timbers and any other conditions which might admit rain or dampness to the walls.  (13-196-530(b), 13-196-641)","451988","14329872","FAILED","N","COMPLAINT","CONSERVATION","4876 N CLARK ST","4876","N","CLARK","ST","185305","31","41.971116235","-87.667897317","
,  
(41.971116234642615, -87.66789731675651)"
"7159452","2024-05-01T08:09:43.000","2024-05-01T00:00:00.000","CN194039","OPEN",,"REMOVE","OTHER   :    :OTHER","REAR YARD - DILAPIDATED VEHICLE WITH NO CURRENT TAGS; STORAGE TRAILER WITH NO CURRENT TAGS PARKED ON A RESIDENTIAL LOT.","Remove","451988","14329748","FAILED","N","COMPLAINT","CONSERVATION","3845 W ADDISON ST","3845","W","ADDISON","ST","133224",,"41.946303284","-87.724347984","
,  
(41.946303283819184, -87.724347984027)"
"7160201","2024-05-01T07:20:06.000","2024-05-01T00:00:00.000","CN197079","OPEN",,"REPAIR/REPLACE SMOKE DETECTORS","OTHER   :    :OTHER","SMOKE DETECTOR BEEPING AT 1ST FLOOR BOILER ROOM. D&H","Repair or replace defective or out of service smoke detectors and operate continuously. (13-196-130, 13-196-140)","293822","14330129","FAILED","N","COMPLAINT","CONSERVATION","400 E 41ST ST","400","E","41ST","ST","17902",,"41.8203495","-87.616514109","
,  
(41.82034950030901, -87.61651410947175)"
"7157371","2024-05-01T10:49:07.000","2024-05-01T00:00:00.000","CN070024","OPEN",,"REPAIR PORCH SYSTEM","OTHER   :    :OTHER","FRONT PORCH - ERODED MORTAR JOINTS, LOOSE BICK.","Failed to repair or replace defective or missing members of porch system.  (13-196-570, 13-196-641)","BL00831","14327990","FAILED","N","COMPLAINT","CONSERVATION","5416 S FAIRFIELD AVE","5416","S","FAIRFIELD","AVE","333904",,"41.794991109","-87.692761531","
,  
(41.79499110851833, -87.69276153102115)"
"7159433","2024-04-30T07:44:23.000","2024-04-30T00:00:00.000","CN104015","OPEN",,"REPLCE WINDOW PANES, PLEXGLAS","OTHER   :    :OTHER","WEST ELEVATION / 1ST FLOOR WINDOWS - BOARDED WITH PLYWOOD.","Replace broken, missing or defective window panes. (13-196-550 A)","371335","14329710","FAILED","N","COMPLAINT","CONSERVATION","7200 S PERRY AVE","7200","S","PERRY","AVE","408557",,"41.76354544","-87.628266677","
,  
(41.76354543952341, -87.62826667716172)"
"7157301","2024-04-30T09:37:42.000","2024-04-30T00:00:00.000","CN062024","OPEN",,"PARAPET","OTHER   :    :OTHER","EAST PARAPET - SPALLING BRICKS.","Failed to maintain parapet wall in good repair and free from cracks and defects.  (13-196-530 and 13-196-641)","BL00831","14327966","FAILED","N","COMPLAINT","CONSERVATION","1649 W 19TH ST","1649","W","19TH","ST","270043",,"41.855827219","-87.668151743","
,  
(41.85582721872099, -87.66815174270438)"
"7157116","2024-05-01T08:19:41.000","2024-04-30T00:00:00.000","EV1110","OPEN",,"MAINTAIN OR REPAIR ELECT ELEVA",,"REINSPECT FOR GOVERNOR ROPE REPLACEMENT FOR FINAL INSPECTION.","Failed to maintain electric elevator equipment provided at premises in safe and sound working condition. (13-196-590, 13-196-630(b), 18-30-001)","432622","14227027","FAILED","N","PERMIT","ELEVATOR","512 N MCCLURG CT","512","N","MCCLURG","CT","22129",,"41.891517895","-87.617830523","
,  
(41.89151789453108, -87.61783052258244)"
"7157148","2024-05-01T08:46:54.000","2024-04-30T00:00:00.000","BR2080","OPEN",,"INTERNAL",,"#2 PAC SM:","Remove boiler hand hole and manhole plates before end of current year to provide access for internal inspection. (11-4-870, 11-4-930, ASME I, IV)","296577","14192449","CLOSED","N","PERIODIC","BOILER","4409 W WILCOX ST","4409","W","WILCOX","ST","250942",,"41.87863685","-87.735836868","
,  
(41.87863684997283, -87.73583686822396)"
"7156605","2024-04-30T10:57:48.000","2024-04-30T00:00:00.000","CN138106","OPEN",,"STOP/REMOVE NUISANCE","OTHER   :    :OTHER","REAR OF BUILDING - OVERGROWN TREE AND SHOPPING CARTS STORED.","Remove and stop nuisance. (7-28-060)","371335","14327544","FAILED","N","COMPLAINT","CONSERVATION","6938 S CREGIER AVE","6938","S","CREGIER","AVE","19894",,"41.768583849","-87.581436756","
,  
(41.76858384911136, -87.5814367558415)"
"7157134","2024-04-30T08:25:00.000","2024-04-30T00:00:00.000","CN063014","OPEN",,"CHIMNEY","OTHER   :    :OTHER","CHIMNEY - SPALLED BRICK, PARGE DETERIORATING. PERMIT REQUIRED. (14X-3-303.1.1)","Failed to maintain chimney in safe and sound working condition.  (13-196-590, 13-196-530(b) and (c), 13-196-641)","310173","14327912","FAILED","N","COMPLAINT","CONSERVATION","2458 S SACRAMENTO AVE","2458","S","SACRAMENTO","AVE","278689",,"41.846483385","-87.700345333","
,  
(41.84648338500999, -87.70034533301852)"
"7157697","2024-05-02T08:01:51.000","2024-04-30T00:00:00.000","PL151137","OPEN",,"OPEN",,,,"381406","14328330","FAILED","N","PERMIT","PLUMBING","1676 W BRYN MAWR AVE","1676","W","BRYN MAWR","AVE","210097",,"41.98353604","-87.672898174","
,  
(41.98353603975336, -87.67289817361204)"
"7158111","2024-05-02T14:13:09.000","2024-04-30T00:00:00.000","EV1110","OPEN",,"MAINTAIN OR REPAIR ELECT ELEVA",,"REPAIR AND MAINTAIN FREIGHT ELEVATOR.- OUT OF SERVICE AT TIME OF THIS INSPECTION.","Failed to maintain electric elevator equipment provided at premises in safe and sound working condition. (13-196-590, 13-196-630(b), 18-30-001)","541348","14227802","FAILED","N","PERIODIC","ELEVATOR","6807 N SHERIDAN RD","6807","N","SHERIDAN","RD","13609","54","42.005810293","-87.660834745","
,  
(42.005810292703885, -87.66083474474092)"
