"id","fuel_type_code","station_name","street_address","intersection_directions","city","state","zip","plus4","station_phone","status_code","expected_date","groups_with_access_code","access_days_time","cards_accepted","bd_blends","ng_fill_type_code","ng_psi","ev_level1_evse_num","ev_level2_evse_num","ev_dc_fast_count","ev_other_info","ev_network","ev_network_web","geocode_status","latitude","longitude","date_last_confirmed","updated_at","owner_type_code","federal_agency_id","federal_agency_name","open_date","hydrogen_status_link","ng_vehicle_class","lpg_primary","e85_blender_pump","location"
"187181","E85","Murphy Express","2676 N Route 83",,"Round Lake Beach","IL","60073",,"847-245-3283","E",,"Public","24 hours daily","A Cash D Debit M V",,,,,,,,,,"GPS","42.39666065642469","-88.0658615979004","2023-09-14T00:00:00.000","2024-01-31T16:07:01.000Z","P",,,"2022-09-13T00:00:00.000",,,,"true","(42.39666065642469, -88.0658615979004)"
"187182","E85","Murphy Express","4010 Route 173",,"Zion","IL","60099",,"847-731-2179","E",,"Public","24 hours daily","A Cash D Debit M V",,,,,,,,,,"GPS","42.46489754778165","-87.86701411772157","2023-09-14T00:00:00.000","2024-01-31T16:07:01.000Z","P",,,"2022-09-13T00:00:00.000",,,,"true","(42.46489754778165, -87.86701411772157)"
"187183","E85","Murphy Express","2504 W Jefferson St",,"Joliet","IL","60435",,"815-725-7582","E",,"Public","24 hours daily","A Cash D Debit M V",,,,,,,,,,"200-9","41.521066","-88.144383","2023-09-14T00:00:00.000","2024-01-31T16:07:01.000Z","P",,,"2021-09-13T00:00:00.000",,,,"true","(41.521066, -88.144383)"
"187184","E85","Murphy Express","16030 S Farrell Rd",,"Lockport","IL","60441",,"815-838-4208","E",,"Public","24 hours daily","A Cash D Debit M V",,,,,,,,,,"GPS","41.59495206229648","-88.02696554365541","2023-09-14T00:00:00.000","2024-01-31T16:07:01.000Z","P",,,"2021-09-13T00:00:00.000",,,,"true","(41.59495206229648, -88.02696554365541)"
"187185","E85","Murphy Express","1035 S Rand Rd",,"Lake Zurich","IL","60047",,"847-438-3727","E",,"Public","24 hours daily","A Cash D Debit M V",,,,,,,,,,"GPS","42.18032960302668","-88.08015254959868","2023-09-14T00:00:00.000","2024-01-31T16:07:01.000Z","P",,,"2021-04-05T00:00:00.000",,,,"true","(42.18032960302668, -88.08015254959868)"
"187186","E85","Murphy Express","2804 Hassert Blvd",,"Naperville","IL","60564",,"630-778-3776","E",,"Public","24 hours daily","A Cash D Debit M V",,,,,,,,,,"GPS","41.68022559681575","-88.20384150793457","2023-09-14T00:00:00.000","2024-01-31T16:07:01.000Z","P",,,"2021-09-13T00:00:00.000",,,,"true","(41.68022559681575, -88.20384150793457)"
"187188","E85","Murphy USA","985 Central Park Dr",,"Crystal Lake","IL","60014",,"815-356-7633","E",,"Public","24 hours daily","A Cash D Debit M V",,,,,,,,,,"200-8","42.21062","-88.28486","2023-09-14T00:00:00.000","2024-01-31T16:07:01.000Z","P",,,"2021-09-13T00:00:00.000",,,,"true","(42.21062, -88.28486)"
"187189","E85","Murphy USA","431 E Lincoln Hwy",,"New Lenox","IL","60451",,"815-463-9963","E",,"Public","24 hours daily","A Cash D Debit M V",,,,,,,,,,"GPS","41.51361259703062","-87.95741417196655","2023-09-14T00:00:00.000","2024-01-31T16:07:01.000Z","P",,,"2021-09-13T00:00:00.000",,,,"true","(41.51361259703062, -87.95741417196655)"
"187190","E85","Murphy USA","3850 Fountain Square Pl",,"Waukegan","IL","60085",,"847-578-0496","E",,"Public","24 hours daily","A Cash D Debit M V",,,,,,,,,,"200-8","42.34329","-87.89575","2023-09-14T00:00:00.000","2024-01-31T16:07:01.000Z","P",,,"2021-09-13T00:00:00.000",,,,"true","(42.34329, -87.89575)"
"187497","E85","MCC Chicago","71 W Van Buren","Garage","Chicago","IL","60605",,,"E",,"Private","Fueling equipment located in a secure area with no public access",,,,,,,,,,,"GPS","41.876579","-87.630456","2023-06-12T00:00:00.000","2024-01-31T16:07:01.000Z","FG","12","Department of Justice","2021-01-15T00:00:00.000",,,,"false","(41.876579, -87.630456)"
"187609","ELEC","CIVIC CNTR GARG DUANE #2","535 Duane St",,"Glen Ellyn","IL","60137",,"888-758-4389","E",,"Public","24 hours daily",,,,,,"2",,,"ChargePoint Network","http://www.chargepoint.com/","GPS","41.875126","-88.06534","2024-05-09T00:00:00.000","2024-05-08T20:15:57.000Z",,,,"2021-04-14T00:00:00.000",,,,,"(41.875126, -88.06534)"
"187633","ELEC","CIVIC CNTR GARG DUANE #1","535 Duane St",,"Glen Ellyn","IL","60137",,"888-758-4389","E",,"Public","24 hours daily",,,,,,"2",,,"ChargePoint Network","http://www.chargepoint.com/","GPS","41.875015","-88.066114","2024-05-09T00:00:00.000","2024-05-08T20:15:57.000Z",,,,"2021-04-15T00:00:00.000",,,,,"(41.875015, -88.066114)"
"187966","ELEC","Walgreens at 180 E Lake St, Bloomingdale","180 E LAKE ST",,"BLOOMINGDALE","IL","60108",,"888-264-2208","E",,"Public","Mon 5:00am - 10:59pm; Tue 5:00am - 10:59pm; Wed 5:00am - 10:59pm; Thu 5:00am - 10:59pm; Fri 5:00am - 10:59pm; Sat 5:00am - 10:59pm; Sun 5:00am - 10:59pm",,,,,,"2",,,"Volta","https://voltacharging.com/","GPS","41.957172","-88.072434","2024-05-09T00:00:00.000","2024-05-08T21:45:54.000Z",,,,"2021-04-19T00:00:00.000",,,,,"(41.957172, -88.072434)"
"188003","ELEC","CITY OF DEKALB STATION 1","210 S 1st St",,"DeKalb","IL","60115",,"888-758-4389","E",,"Public","24 hours daily",,,,,,"2",,,"ChargePoint Network","http://www.chargepoint.com/","GPS","41.929165","-88.75423","2024-05-09T00:00:00.000","2024-05-08T20:10:44.000Z",,,,"2021-04-27T00:00:00.000",,,,,"(41.929165, -88.75423)"
"189155","ELEC","RACINE EV ARC 356","736 Washington Ave",,"Racine","WI","53403",,"888-758-4389","T","2023-12-26T00:00:00.000","TEMPORARILY UNAVAILABLE (Public)","24 hours daily",,,,,,"2",,,"ChargePoint Network","http://www.chargepoint.com/","GPS","42.725563","-87.79049","2024-05-09T00:00:00.000","2024-05-08T20:16:59.000Z",,,,"2021-05-04T00:00:00.000",,,,,"(42.725563, -87.79049)"
"189176","ELEC","McDonalds 6676","600 N Clark",,"Chicago","IL","60610",,"888-998-2546","E",,"Public","24 hours daily",,,,,,"1",,,"Blink Network","http://www.blinkcharging.com/","GPS","41.892786","-87.631728","2024-05-09T00:00:00.000","2024-05-08T19:08:02.000Z",,,,"2021-05-04T00:00:00.000",,,,,"(41.892786, -87.631728)"
"189751","ELEC","STERLING BAY GREEN STREET 4","333 N. Green St.",,"Chicago","IL","60661",,"888-758-4389","E",,"Public","24 hours daily",,,,,,"2",,,"ChargePoint Network","http://www.chargepoint.com/","GPS","41.888024","-87.648346","2024-05-09T00:00:00.000","2024-05-08T20:02:50.000Z",,,,"2021-05-16T00:00:00.000",,,,,"(41.888024, -87.648346)"
"189752","ELEC","STERLING BAY GREEN STREET 2","333 N Green St",,"Chicago","IL","60607",,"888-758-4389","E",,"Public","24 hours daily",,,,,,"2",,,"ChargePoint Network","http://www.chargepoint.com/","GPS","41.888024","-87.648604","2024-05-09T00:00:00.000","2024-05-08T20:02:50.000Z",,,,"2021-05-16T00:00:00.000",,,,,"(41.888024, -87.648604)"
"189753","ELEC","STERLING BAY GREEN STREET 1","333 N Green St",,"Chicago","IL","60607",,"888-758-4389","E",,"Public","24 hours daily",,,,,,"1",,,"ChargePoint Network","http://www.chargepoint.com/","GPS","41.888024","-87.648561","2024-05-09T00:00:00.000","2024-05-08T20:02:50.000Z",,,,"2021-05-16T00:00:00.000",,,,,"(41.888024, -87.648561)"
"189754","ELEC","STERLING BAY GREEN STREET 3","333 N. Green St.",,"Chicago","IL","60661",,"888-758-4389","E",,"Public","24 hours daily",,,,,,"2",,,"ChargePoint Network","http://www.chargepoint.com/","GPS","41.888024","-87.648486","2024-05-09T00:00:00.000","2024-05-08T20:02:51.000Z",,,,"2021-05-16T00:00:00.000",,,,,"(41.888024, -87.648486)"
"189843","ELEC","LM CONSULTANTS EVSE 01","31 S Slusser St",,"Grayslake","IL","60030",,"888-758-4389","E",,"Public","24 hours daily",,,,,,"2",,,"ChargePoint Network","http://www.chargepoint.com/","GPS","42.343582","-88.04146","2024-05-09T00:00:00.000","2024-05-08T20:17:35.000Z",,,,"2021-05-20T00:00:00.000",,,,,"(42.343582, -88.04146)"
"189906","ELEC","UIC Maxwell Parking Structure","701 W Maxwell St",".||","Chicago","IL","60607",,"888-998-2546","E",,"Public","24 hours daily",,,,,,"3",,,"Blink Network","http://www.blinkcharging.com/","GPS","41.864589","-87.645463","2024-05-09T00:00:00.000","2024-05-08T19:10:54.000Z",,,,"2021-05-20T00:00:00.000",,,,,"(41.864589, -87.645463)"
"190355","ELEC","FEST FOODS SOM1","6120 31st St",,"Kenosha","WI","53144",,"888-758-4389","E",,"Public","24 hours daily",,,,,,"2",,,"ChargePoint Network","http://www.chargepoint.com/","GPS","42.61206","-87.880011","2024-05-09T00:00:00.000","2024-05-08T19:36:05.000Z",,,,"2021-05-29T00:00:00.000",,,,,"(42.61206, -87.880011)"
"190382","ELEC","Macerich Fashion Outlets of Chicago (Rosemont, IL)","5220 Fashion Outlets Way",,"Rosemont","IL","60018",,"833-632-2778","E",,"Public","24 hours daily",,,,,,,"6",,"Electrify America","https://www.electrifyamerica.com/","GPS","41.97545","-87.86579","2024-05-09T00:00:00.000","2024-05-08T21:24:29.000Z",,,,"2021-05-29T00:00:00.000",,,,,"(41.97545, -87.86579)"
"190810","ELEC","Target - Tesla Supercharger","2656 North Elston Avenue",,"Chicago","IL","60647",,"877-798-3752","E",,"Public","24 hours daily",,,,,,,"12",,"Tesla","https://www.tesla.com/supercharger","GPS","41.92780291","-87.68588061","2023-07-01T00:00:00.000","2023-07-14T14:41:28.000Z","P",,,"2021-06-01T00:00:00.000",,,,,"(41.92780291, -87.68588061)"
"190840","ELEC","ADV AURORA PLP1250-CRG01","12500 Aurora Drive",,"Pleasant Prairie","WI","53158",,"888-758-4389","E",,"Public","24 hours daily",,,,,,"2",,,"ChargePoint Network","http://www.chargepoint.com/","GPS","42.526529","-87.959543","2024-05-09T00:00:00.000","2024-05-08T20:17:49.000Z",,,,"2021-06-09T00:00:00.000",,,,,"(42.526529, -87.959543)"
"190841","ELEC","ADV AURORA PLP1250-CRG04","12500 Aurora Drive",,"Pleasant Prairie","WI","53158",,"888-758-4389","E",,"Public","24 hours daily",,,,,,"2",,,"ChargePoint Network","http://www.chargepoint.com/","GPS","42.526709","-87.959587","2024-05-09T00:00:00.000","2024-05-08T20:17:49.000Z",,,,"2021-06-09T00:00:00.000",,,,,"(42.526709, -87.959587)"
"190842","ELEC","ADV AURORA PLP1250-CRG03","12500 Aurora Drive",,"Pleasant Prairie","WI","53158",,"888-758-4389","E",,"Public","24 hours daily",,,,,,"2",,,"ChargePoint Network","http://www.chargepoint.com/","GPS","42.526656","-87.959572","2024-05-09T00:00:00.000","2024-05-08T20:17:49.000Z",,,,"2021-06-09T00:00:00.000",,,,,"(42.526656, -87.959572)"
"190843","ELEC","ADV AURORA PLP1250-CRG02","12500 Aurora Drive",,"Pleasant Prairie","WI","53158",,"888-758-4389","E",,"Public","24 hours daily",,,,,,"2",,,"ChargePoint Network","http://www.chargepoint.com/","GPS","42.526612","-87.959564","2024-05-09T00:00:00.000","2024-05-08T20:17:49.000Z",,,,"2021-06-09T00:00:00.000",,,,,"(42.526612, -87.959564)"
"191468","ELEC","1035 Van Buren - Garage - ParkChirp","1035 W Van Buren St",,"Chicago","IL","60607",,"888-998-2546","E",,"Public","24 hours daily",,,,,,"2",,,"Blink Network","http://www.blinkcharging.com/","GPS","41.8767996","-87.6532026","2024-05-09T00:00:00.000","2024-05-08T19:19:09.000Z",,,,"2021-06-24T00:00:00.000",,,,,"(41.8767996, -87.6532026)"
"191471","ELEC","Aspire Residences","2111 S Wabash Ave",,"Chicago","IL","60616",,"800-663-5633","E",,"Public","24 hours daily",,,,,,"4",,,"Blink Network","http://www.blinkcharging.com/","GPS","41.85385","-87.625126","2024-05-09T00:00:00.000","2024-05-08T19:15:53.000Z",,,,"2018-05-18T00:00:00.000",,,,,"(41.85385, -87.625126)"
"191521","ELEC","Oakbrook Center DCFC","100 Oakbrook Center",,"Oak Brook","IL","60523",,"888-264-2208","E",,"Public","Mon 5:00am - 10:59pm; Tue 5:00am - 10:59pm; Wed 5:00am - 10:59pm; Thu 5:00am - 10:59pm; Fri 5:00am - 10:59pm; Sat 5:00am - 10:59pm; Sun 5:00am - 10:59pm",,,,,,,"1",,"Volta","https://voltacharging.com/","GPS","41.851652","-87.951804","2024-05-09T00:00:00.000","2024-05-08T21:46:34.000Z",,,,"2021-06-21T00:00:00.000",,,,,"(41.851652, -87.951804)"
"191563","ELEC","BOA Logan Square IL4-313 (Chicago, IL)","3350 W Diversey Ave",,"Chicago","IL","60647",,"833-632-2778","E",,"Public","24 hours daily",,,,,,,"4",,"Electrify America","https://www.electrifyamerica.com/","GPS","41.9324","-87.71133","2024-05-09T00:00:00.000","2024-05-08T21:21:53.000Z",,,,"2021-06-28T00:00:00.000",,,,,"(41.9324, -87.71133)"
"191672","ELEC","BOLINGBROOK STATION 2","500 Remington Blvd",,"Bolingbrook","IL","60440",,"888-758-4389","E",,"Public","24 hours daily",,,,,,"2",,,"ChargePoint Network","http://www.chargepoint.com/","GPS","41.680797","-88.084733","2024-05-09T00:00:00.000","2024-05-08T20:19:05.000Z",,,,"2021-07-01T00:00:00.000",,,,,"(41.680797, -88.084733)"
"191720","ELEC","WINNETKA HUBBARD WOODS","1050 Scott Ave",,"Winnetka","IL","60093",,"888-758-4389","E",,"Public","24 hours daily",,,,,,"2",,,"ChargePoint Network","http://www.chargepoint.com/","GPS","42.118567","-87.744309","2024-05-09T00:00:00.000","2024-05-08T20:18:22.000Z",,,,"2021-07-02T00:00:00.000",,,,,"(42.118567, -87.744309)"
"192898","ELEC","110 UPPERWACKER STATION 2","110 N Upper Wacker Dr",,"Chicago","IL","60606",,"888-758-4389","E",,"Public","24 hours daily",,,,,,"2",,,"ChargePoint Network","http://www.chargepoint.com/","GPS","41.882767","-87.637283","2024-05-09T00:00:00.000","2024-05-08T20:08:39.000Z",,,,"2021-07-16T00:00:00.000",,,,,"(41.882767, -87.637283)"
"192929","ELEC","RUSH PARKING STATION 02","1641 w harrison st",,"Chicago","IL","60612",,"888-758-4389","E",,"Public","24 hours daily",,,,,,"2",,,"ChargePoint Network","http://www.chargepoint.com/","GPS","41.873913","-87.668106","2024-05-09T00:00:00.000","2024-05-08T20:02:40.000Z",,,,"2021-07-17T00:00:00.000",,,,,"(41.873913, -87.668106)"
"192930","ELEC","RUSH PARKING STATION 01","1641 W Harrison St",,"Chicago","IL","60612",,"888-758-4389","E",,"Public","24 hours daily",,,,,,"2",,,"ChargePoint Network","http://www.chargepoint.com/","GPS","41.87393","-87.66806","2024-05-09T00:00:00.000","2024-05-08T20:02:40.000Z",,,,"2021-07-17T00:00:00.000",,,,,"(41.87393, -87.66806)"
"192961","ELEC","ST 1400 & 1450 TOWER 2 LOWER B","1450 American Ln",,"Schaumburg","IL","60173",,"888-758-4389","E",,"Public","24 hours daily",,,,,,"2",,,"ChargePoint Network","http://www.chargepoint.com/","GPS","42.045324","-88.043961","2024-05-09T00:00:00.000","2024-05-08T19:40:29.000Z",,,,"2021-07-20T00:00:00.000",,,,,"(42.045324, -88.043961)"
"193073","ELEC","LIBERTY VW NISSAN FRONT","920 IL-21",,"Libertyville","IL","60048",,"888-758-4389","E",,"Public","24 hours daily",,,,,,"2",,,"ChargePoint Network","http://www.chargepoint.com/","GPS","42.27143","-87.949595","2024-05-09T00:00:00.000","2024-05-08T20:18:41.000Z",,,,"2021-07-22T00:00:00.000",,,,,"(42.27143, -87.949595)"
"193397","ELEC","OIC PARKING OIC STATION 1","10255 W Higgins Rd",,"Rosemont","IL","60018",,"888-758-4389","E",,"Public","24 hours daily",,,,,,"2",,,"ChargePoint Network","http://www.chargepoint.com/","GPS","41.995438","-87.882454","2024-05-09T00:00:00.000","2024-05-08T20:19:39.000Z",,,,"2021-07-31T00:00:00.000",,,,,"(41.995438, -87.882454)"
"193488","ELEC","B3 LEVEL PARK B3 PARKING","284 E North Water St",,"Chicago","IL","60611",,"888-758-4389","E",,"Public","24 hours daily",,,,,,"2",,,"ChargePoint Network","http://www.chargepoint.com/","GPS","41.889535","-87.620768","2024-05-09T00:00:00.000","2024-05-08T19:58:21.000Z",,,,"2021-08-05T00:00:00.000",,,,,"(41.889535, -87.620768)"
"193520","ELEC","PRUDENTIALPLAZA STATION 02","310 N Stetson Ave",,"Chicago","IL","60601",,"888-758-4389","E",,"Public","24 hours daily",,,,,,"2",,,"ChargePoint Network","http://www.chargepoint.com/","GPS","41.887424","-87.622235","2024-05-09T00:00:00.000","2024-05-08T20:04:33.000Z",,,,"2021-08-06T00:00:00.000",,,,,"(41.887424, -87.622235)"
"193544","ELEC","DOMINOS ECAR DOMINOS ST 2602","1532 N Arbogast St",,"Griffith","IN","46319",,"888-758-4389","E",,"Public","24 hours daily",,,,,,"2",,,"ChargePoint Network","http://www.chargepoint.com/","GPS","41.54927","-87.41848","2024-05-09T00:00:00.000","2024-05-08T20:19:57.000Z",,,,"2021-08-06T00:00:00.000",,,,,"(41.54927, -87.41848)"
"194140","ELEC","TARGET T1168 STATION 1","2099 Skokie Valley Rd",,"Highland Park","IL","60035",,"888-758-4389","E",,"Public","Mon 7:00am - 12:00am; Tue 7:00am - 12:00am; Wed 7:00am - 12:00am; Thu 7:00am - 12:00am; Fri 7:00am - 12:00am; Sat 7:00am - 12:00am; Sun 7:00am - 12:00am",,,,,,"2",,,"ChargePoint Network","http://www.chargepoint.com/","GPS","42.19139","-87.826329","2024-05-09T00:00:00.000","2024-05-08T20:20:38.000Z",,,,"2021-08-20T00:00:00.000",,,,,"(42.19139, -87.826329)"
"194151","ELEC","TARGET T0942 STATION 1","2656 N Elston Ave",,"Chicago","IL","60647",,"888-758-4389","E",,"Public","Mon 7:00am - 12:00am; Tue 7:00am - 12:00am; Wed 7:00am - 12:00am; Thu 7:00am - 12:00am; Fri 7:00am - 12:00am; Sat 7:00am - 12:00am; Sun 7:00am - 12:00am",,,,,,"2",,,"ChargePoint Network","http://www.chargepoint.com/","GPS","41.927939","-87.685991","2024-05-09T00:00:00.000","2024-05-08T20:17:58.000Z",,,,"2021-08-21T00:00:00.000",,,,,"(41.927939, -87.685991)"
"194152","ELEC","TARGET T0942 STATION 2","2656 N Elston Ave",,"Chicago","IL","60647",,"888-758-4389","E",,"Public","Mon 7:00am - 12:00am; Tue 7:00am - 12:00am; Wed 7:00am - 12:00am; Thu 7:00am - 12:00am; Fri 7:00am - 12:00am; Sat 7:00am - 12:00am; Sun 7:00am - 12:00am",,,,,,"2",,,"ChargePoint Network","http://www.chargepoint.com/","GPS","41.927962","-87.685914","2024-05-09T00:00:00.000","2024-05-08T20:17:58.000Z",,,,"2021-08-21T00:00:00.000",,,,,"(41.927962, -87.685914)"
"194309","ELEC","WINNETKA LINCOLN AVE","588 Lincoln Ave",,"Winnetka","IL","60093",,"888-758-4389","E",,"Public","24 hours daily",,,,,,"2",,,"ChargePoint Network","http://www.chargepoint.com/","GPS","42.107225","-87.732756","2024-05-09T00:00:00.000","2024-05-08T19:32:14.000Z",,,,"2021-08-27T00:00:00.000",,,,,"(42.107225, -87.732756)"
"194566","ELEC","Jewel Osco #3345 Roosevelt and Wabash","1224 South Wabash",,"Chicago","IL","60605",,"888-264-2208","E",,"Public","Mon 5:00am - 10:59pm; Tue 5:00am - 10:59pm; Wed 5:00am - 10:59pm; Thu 5:00am - 10:59pm; Fri 5:00am - 10:59pm; Sat 5:00am - 10:59pm; Sun 5:00am - 10:59pm",,,,,,"2",,,"Volta","https://voltacharging.com/","GPS","41.867041","-87.6262505","2024-05-09T00:00:00.000","2024-05-08T21:44:14.000Z",,,,"2021-08-26T00:00:00.000",,,,,"(41.867041, -87.6262505)"
"194568","ELEC","Guaranteed Rate Field Lot D","333 W 35th St,",,"Chicago","IL","60616",,"888-264-2208","E",,"Public","Mon 5:00am - 10:59pm; Tue 5:00am - 10:59pm; Wed 5:00am - 10:59pm; Thu 5:00am - 10:59pm; Fri 5:00am - 10:59pm; Sat 5:00am - 10:59pm; Sun 5:00am - 10:59pm",,,,,,"2",,,"Volta","https://voltacharging.com/","GPS","41.830673894","-87.636027112","2024-05-09T00:00:00.000","2024-05-08T21:44:24.000Z",,,,"2021-08-26T00:00:00.000",,,,,"(41.830673894, -87.636027112)"
"194686","ELEC","TARGET T1168 STATION 2","2099 Skokie Valley Rd",,"Highland Park","IL","60035",,"888-758-4389","E",,"Public","Mon 7:00am - 12:00am; Tue 7:00am - 12:00am; Wed 7:00am - 12:00am; Thu 7:00am - 12:00am; Fri 7:00am - 12:00am; Sat 7:00am - 12:00am; Sun 7:00am - 12:00am",,,,,,"2",,,"ChargePoint Network","http://www.chargepoint.com/","GPS","42.19141","-87.826343","2024-05-09T00:00:00.000","2024-05-08T20:20:39.000Z",,,,"2021-08-31T00:00:00.000",,,,,"(42.19141, -87.826343)"
"194711","ELEC","The Mil’Ton - Bldg 3","1125 Museum Boulevard",,"Vernon Hills","IL","60061",,"800-663-5633","E",,"Public","24 hours daily",,,,,,"1",,,"Blink Network","http://www.blinkcharging.com/","GPS","42.245904","-87.9471891","2024-05-09T00:00:00.000","2024-05-08T19:18:36.000Z",,,,"2021-01-12T00:00:00.000",,,,,"(42.245904, -87.9471891)"
"194778","ELEC","BOURBMOTOR STATION 1","515 William R Latham Senior Dr",,"Bourbonnais","IL","60914",,"888-758-4389","E",,"Public","24 hours daily",,,,,,"2",,,"ChargePoint Network","http://www.chargepoint.com/","GPS","41.162212","-87.88792","2024-05-09T00:00:00.000","2024-05-08T20:20:32.000Z",,,,"2021-09-01T00:00:00.000",,,,,"(41.162212, -87.88792)"
"195095","ELEC","110 UPPERWACKER STATION 3","110 N Upper Wacker Dr",,"Chicago","IL","60606",,"888-758-4389","E",,"Public","24 hours daily",,,,,,"2",,,"ChargePoint Network","http://www.chargepoint.com/","GPS","41.883759","-87.637353","2024-05-09T00:00:00.000","2024-05-08T20:08:40.000Z",,,,"2021-09-04T00:00:00.000",,,,,"(41.883759, -87.637353)"
"195250","ELEC","McHenry County College - Shah Center","4100 Shamrock LN","Single unit Type II charge station in southern McHenry, IL","McHenry","IL","60050",,"800-663-5633","E",,"Public","24 hours daily",,,,,,"1",,,"Blink Network","http://www.blinkcharging.com/","GPS","42.3152904","-88.2776317","2024-05-09T00:00:00.000","2024-05-08T19:18:19.000Z",,,,"2015-01-05T00:00:00.000",,,,,"(42.3152904, -88.2776317)"
"195251","ELEC","Nunda Township Road District","3518 Bay Road","This station is open to public use.","Crystal Lake","IL","60012",,"800-663-5633","E",,"Public","24 hours daily",,,,,,"2",,,"Blink Network","http://www.blinkcharging.com/","GPS","42.27783","-88.299684","2024-05-09T00:00:00.000","2024-05-08T19:16:56.000Z",,,,"2021-09-05T00:00:00.000",,,,,"(42.27783, -88.299684)"
"195252","ELEC","McHenry County College - Main Campus","8900 US Hwy 14","These stations are Open Access and available for use 24/7.","Crystal Lake","IL","60012",,"800-663-5633","E",,"Public","24 hours daily",,,,,,"4",,,"Blink Network","http://www.blinkcharging.com/","GPS","42.258117","-88.368125","2024-05-09T00:00:00.000","2024-05-08T19:18:18.000Z",,,,"2015-01-05T00:00:00.000",,,,,"(42.258117, -88.368125)"
"195655","ELEC","SABABA IL SABABA DP","21440 W Lake Cook Rd",,"Deer Park","IL","60010",,"888-758-4389","E",,"Public","24 hours daily",,,,,,"2",,,"ChargePoint Network","http://www.chargepoint.com/","GPS","42.156694","-88.050403","2024-05-09T00:00:00.000","2024-05-08T20:20:02.000Z",,,,"2021-09-08T00:00:00.000",,,,,"(42.156694, -88.050403)"
"195696","ELEC","Target - Tesla Supercharger","2099 Skokie Valley Road",,"Highland Park","IL","60035",,"877-798-3752","E",,"Public","24 hours daily","A D Debit M V",,,,,,"12",,"Tesla","https://www.tesla.com/supercharger","GPS","42.19115552","-87.82639","2023-07-01T00:00:00.000","2023-07-14T14:41:28.000Z","P",,,"2021-09-03T00:00:00.000",,,,,"(42.19115552, -87.82639)"
"195697","ELEC","Fair Oaks Farms - Tesla Supercharger","856 N. 600 E.",,"Fair Oaks","IN","47943",,"877-798-3752","E",,"Public","24 hours daily","A D Debit M V",,,,,,"12",,"Tesla","https://www.tesla.com/supercharger","GPS","41.01038506","-87.27656344","2023-07-01T00:00:00.000","2023-07-14T14:41:28.000Z","P",,,"2021-09-03T00:00:00.000",,,,,"(41.01038506, -87.27656344)"
"195926","ELEC","OMM GARAGE #1 ONE MAGNIFICENT","120 E Walton St",,"Chicago","IL","60611",,"888-758-4389","E",,"Public","24 hours daily",,,,,,"2",,,"ChargePoint Network","http://www.chargepoint.com/","GPS","41.9004","-87.624719","2024-05-09T00:00:00.000","2024-05-08T20:21:25.000Z",,,,"2021-09-15T00:00:00.000",,,,,"(41.9004, -87.624719)"
"196248","ELEC","Kohl's McHenry, IL","2450 N Richmond Road",,"McHenry","IL","60051",,"888-264-2208","E",,"Public","Mon 7:00am - 9:00pm; Tue 7:00am - 9:00pm; Wed 7:00am - 9:00pm; Thu 7:00am - 9:00pm; Fri 7:00am - 9:00pm; Sat 7:00am - 9:00pm; Sun 7:00am - 9:00pm",,,,,,"2",,,"Volta","https://voltacharging.com/","GPS","42.3606025","-88.2650835","2024-05-09T00:00:00.000","2024-05-08T21:44:11.000Z",,,,"2021-09-17T00:00:00.000",,,,,"(42.3606025, -88.2650835)"
"196340","ELEC","LF CITY HALL STATION 2","Old Elm Rd",,"Lake Forest","IL","60045",,"888-758-4389","E",,"Public","24 hours daily",,,,,,"2",,,"ChargePoint Network","http://www.chargepoint.com/","GPS","42.218113","-87.821228","2024-05-09T00:00:00.000","2024-05-08T19:40:19.000Z",,,,"2021-09-25T00:00:00.000",,,,,"(42.218113, -87.821228)"
"196358","ELEC","VOLVO VOLVO SRVCDRIVE","1924 N Paulina St",,"Chicago","IL","60622",,"888-758-4389","E",,"Public","24 hours daily",,,,,,"1",,,"ChargePoint Network","http://www.chargepoint.com/","GPS","41.917159","-87.67056","2024-05-09T00:00:00.000","2024-05-08T20:19:11.000Z",,,,"2021-09-25T00:00:00.000",,,,,"(41.917159, -87.67056)"
"196456","ELEC","WOODMAN'S 44 EAST","1 Stratford Dr",,"Bloomingdale","IL","60108",,"888-758-4389","E",,"Public","24 hours daily",,,,,,"2",,,"ChargePoint Network","http://www.chargepoint.com/","GPS","41.949703","-88.1164","2024-05-09T00:00:00.000","2024-05-08T20:20:24.000Z",,,,"2021-09-29T00:00:00.000",,,,,"(41.949703, -88.1164)"
"196457","ELEC","WOODMAN'S 44 WEST","1 Stratford Dr",,"Bloomingdale","IL","60108",,"888-758-4389","E",,"Public","24 hours daily",,,,,,"2",,,"ChargePoint Network","http://www.chargepoint.com/","GPS","41.95081","-88.11719","2024-05-09T00:00:00.000","2024-05-08T20:20:25.000Z",,,,"2021-09-29T00:00:00.000",,,,,"(41.95081, -88.11719)"
"196480","ELEC","WOODMAN'S BG EAST","1550 Deerfield Pkwy",,"Buffalo Grove","IL","60089",,"888-758-4389","E",,"Public","24 hours daily",,,,,,"2",,,"ChargePoint Network","http://www.chargepoint.com/","GPS","42.168057","-87.922466","2024-05-09T00:00:00.000","2024-05-08T19:48:13.000Z",,,,"2021-09-30T00:00:00.000",,,,,"(42.168057, -87.922466)"
