"trip_id","taxi_id","trip_start_timestamp","trip_end_timestamp","trip_seconds","trip_miles","pickup_census_tract","dropoff_census_tract","pickup_community_area","dropoff_community_area","fare","tips","tolls","extras","trip_total","payment_type","company","pickup_centroid_latitude","pickup_centroid_longitude","pickup_centroid_location","dropoff_centroid_latitude","dropoff_centroid_longitude","dropoff_centroid_location"
"45b38cfb3533fe762249005f46ce7e3ac4aa725c","a31d2ea87ea4f5a4793c30f84f000b0c6aad4cd956f6ea73b5628ebd509d47a7d051a0b7ccd201a550c236c42ed6e19ce5efbd4caa4bf2d1fcd77827b64b39f9","2023-12-31T22:00:00.000","2023-12-31T22:15:00.000","515","1.21","17031081300","17031320100","8","32","6.75","0","0","1","7.75","Cash","Flash Cab","41.898331794","-87.620762865","POINT (-87.6207628651 41.8983317935)","41.884987192","-87.620992913","POINT (-87.6209929134 41.8849871918)"
"c45df54292c04e510974918553f5d6654317d50e","829dced7036593da33254d88a2d065c1698fc377e76c93f5401b6421fcb3c618860b632a5932a359a4893a40a0e75a5f3106811716625dd84ff683aff0dd7877","2023-12-31T22:00:00.000","2023-12-31T22:15:00.000","480","0",,,"6","6","6","0","0","0","6","Cash","Taxi Affiliation Services","41.944226601","-87.655998182","POINT (-87.6559981815 41.9442266014)","41.944226601","-87.655998182","POINT (-87.6559981815 41.9442266014)"
"799e9618d3018a3625fe7ae47c5dadf5411ec094","6436b1ea087d8dd1c5b6393c8c3331353195b37673bfa29193e13df48096dee0d000a539e29ae747b828e217e5332d50473ff67e4f8ec5fbae89504eaf36e1f2","2023-12-31T22:00:00.000","2023-12-31T22:45:00.000","2813","23.81",,,"51","3","59.91","0","0","0","59.91","Cash","Flash Cab","41.690633347","-87.570058269","POINT (-87.5700582686 41.6906333472)","41.96581197","-87.655878786","POINT (-87.6558787862 41.96581197)"
"c21660d4066e9d20b4c0a9c4e23d0a063fde9b70","2a18b1afd94927be61b9bee8f7525f761c121480c2aceb73f90028c2e7f62ab58c6b41090f212a28fb00bed20bd445e5764e928c2f813ccd3df89cda8771d2dc","2023-12-31T22:00:00.000","2024-01-01T08:45:00.000","39101","45.48",,,,"77","114.5","0","0","0","114.5","Cash","City Service",,,,"41.9867118","-87.663416405","POINT (-87.6634164054 41.9867117999)"
"e15af8fca425a497714a973c124a4e841bd81467","ab172f16a0f2033e0fb3da3c21353da9704edb989c9b556a1f65300d235dd591226731858313fb551f0eb4c9bdae9fe99ef69179854413f1e566d72455778b5c","2023-12-31T22:00:00.000","2023-12-31T22:15:00.000","194","0.41","17031281900","17031839100","28","32","4.5","5","0","1","11","Credit Card","City Service","41.879255084","-87.642648998","POINT (-87.642648998 41.8792550844)","41.880994471","-87.632746489","POINT (-87.6327464887 41.8809944707)"
"a128cf77159ae0bb715e48a566d744a82a0d566b","51d13e9ec1a04be36d87a3746e0e4f8c68ca5ed59e6f7af9b137af2d622f0d6bb6a4d3534788bd879e6841ba52d9b8efd7d1771a6a416cd441d1640987b63ec3","2023-12-31T22:00:00.000","2023-12-31T22:15:00.000","530","2.89",,,"76","76","10.5","3","0","4","18","Credit Card","City Service","41.980264315","-87.913624596","POINT (-87.913624596 41.9802643146)","41.980264315","-87.913624596","POINT (-87.913624596 41.9802643146)"
"f7b73e12e9cae585874a38d4bc73901e16cd0374","282e96d2494030280c94a513a55ce131750a6db5595d280442f937df34d9ca056808e9b096f1b6b9f5ca2aebf79aa62e8198db1b227eac7d5cecdc97fe0060bc","2023-12-31T22:00:00.000","2023-12-31T22:15:00.000","771","1.63","17031081500","17031833000","8","28","8.75","2","0","0","11.25","Credit Card","Medallion Leasin","41.892507781","-87.626214906","POINT (-87.6262149064 41.8925077809)","41.88528132","-87.6572332","POINT (-87.6572331997 41.8852813201)"
"245e1fe3fcef4c9cae11ce8cafc1608b2d4f655a","c7e24b57c5ac5cc6b23bdaa7ad986c639f07680587bf710f52dde392f353f9935355277768f8ab89ba94a517ff8ee254ef7927c7bdb11868bb78ad39d5f502e2","2023-12-31T22:00:00.000","2023-12-31T22:15:00.000","805","2.92",,,"24","8","10.32","2.45","0","0","12.77","Mobile","Flash Cab","41.901206994","-87.676355989","POINT (-87.6763559892 41.9012069941)","41.899602111","-87.633308037","POINT (-87.6333080367 41.899602111)"
"dd0cc72ed59f791e474e81ed527bc4baca8ac9e1","a1b762f1aec578cc84bb53bb095eaf9dffd68e6ad0c27187418462087e8a9568a8d98ced316271f1c63b26edf81376ed74f30eb4869d06bbec089b7698205d61","2023-12-31T22:00:00.000","2023-12-31T22:30:00.000","1812","11.77",,,,,"91.26","0","0","0","91.26","Cash","Flash Cab",,,,,,
"9fa702bc036319168275746e0e4cb27703191a69","c30fce9b91af29c3e553336324bfd496b4675e8a7a7da91e6dd99202f1e3f8c3c893a23711520744a3d98aea4f850d4ddad95084df372a34b6039826db78e51d","2023-12-31T22:00:00.000","2023-12-31T22:15:00.000","865","4.42","17031081201","17031833100","8","28","14.5","3","0","0","18","Credit Card","Sun Taxi","41.899155613","-87.626210532","POINT (-87.6262105324 41.8991556134)","41.879066994","-87.657005027","POINT (-87.657005027 41.8790669938)"
"353563382ce846a7ab0c7f4595db24c44d4c939e","c1a2599121801de9434ab559cae09ef16b442f88cca541d903aa89b5808c1de3b3a05e24f98f871f3d1b3d6c87046a75abf04c537fa184affdb380d095d2ed06","2023-12-31T22:00:00.000","2023-12-31T22:00:00.000","420","0.1","17031980000","17031770700","76",,"10.25","0","0","6","16.25","Cash","Taxi Affiliation Services","41.97907082","-87.903039661","POINT (-87.9030396611 41.9790708201)","41.982775009","-87.8773054","POINT (-87.8773053996 41.9827750091)"
"dd77dd4ff31692c398c08211c64e63a90b2be310","6dd401969a491b3ea0d09788d990afdd053435e2ca9ee0600abff0f29754da22ec2594db7f80fe774df9fbe416f8c15bc768b274e1de95921965b571a495bf2a","2023-12-31T22:00:00.000","2023-12-31T22:15:00.000","414","2.26",,,"76",,"9","4.35","0","5","18.85","Credit Card","Taxicab Insurance Agency Llc","41.980264315","-87.913624596","POINT (-87.913624596 41.9802643146)",,,
"6a6c2bed9183221a398f398ae045574b0b1aac8c","368c2fe7411b3ba707de6ecc150eacc272f347c45202e865e4002c347b3a03d6ccb804e2ae8da9cf4f229b9740ed58cc120b5e348a26a8b49d31489106fb55db","2023-12-31T22:00:00.000","2023-12-31T22:15:00.000","1380","15.7",,,"76","24","38.75","8.65","0","4","51.4","Credit Card","Taxi Affiliation Services","41.980264315","-87.913624596","POINT (-87.913624596 41.9802643146)","41.901206994","-87.676355989","POINT (-87.6763559892 41.9012069941)"
"dc898a620437167b8e15a403b6ac7d176e4617e3","31be1d0f5781cd789da14c7d6ad558cc03898eba376986b37fcf99ca374f385f3f557b62e778548489089f190323d42d930107aa672ebcb0417cfd8251814487","2023-12-31T22:00:00.000","2023-12-31T22:15:00.000","774","1.43","17031081300","17031839100","8","32","8.5","4","0","1.5","14.5","Credit Card","Flash Cab","41.898331794","-87.620762865","POINT (-87.6207628651 41.8983317935)","41.880994471","-87.632746489","POINT (-87.6327464887 41.8809944707)"
"00805ca190222e0e7377114fec9d014b47a2dd69","b5a0dd68699c0bb8cfe22442f438e3291ad2f57aa69241b9c61b20899b8aca93f1a0dc1e6a324355f51a78420fc2657e60bf1b834dc04753038f8496ad71f044","2023-12-31T22:00:00.000","2023-12-31T22:45:00.000","1980","17.7","17031980000","17031980000","76","76","43.75","0","0","5","48.75","Cash","Taxi Affiliation Services","41.97907082","-87.903039661","POINT (-87.9030396611 41.9790708201)","41.97907082","-87.903039661","POINT (-87.9030396611 41.9790708201)"
"db54bc3ac8103553aa78d5c6414ac956d2a951dd","179f1a051e9e6d3fc0726628962faff68506086ee8df14091e91399452fada055453e421df026fcc4449a43ba54a357c364482e62a20420f836389bd2269b5ee","2023-12-31T22:00:00.000","2023-12-31T22:15:00.000","767","4.59",,,"28","60","14","0","0","1","15","Cash","Blue Ribbon Taxi Association","41.874005383","-87.66351755","POINT (-87.6635175498 41.874005383)","41.836150155","-87.648787952","POINT (-87.6487879519 41.8361501547)"
"238dd4f29648548354112c6c679b031db4d6af34","a8107c5481ea5eed4d6fa93cd1648f3f69c6822a6fff49ffd923bb75143c36a7f99d7a4af12ec68d9a85591a64671de48d14ba70d22501698b01747effc01cb1","2023-12-31T22:00:00.000","2023-12-31T22:15:00.000","475","0.76",,,"32","8","6.25","0","0","1","7.25","Cash","Chicago Independents","41.878865584","-87.625192142","POINT (-87.6251921424 41.8788655841)","41.899602111","-87.633308037","POINT (-87.6333080367 41.899602111)"
"db0b47a16942f56f3f86d58954385c06fcd6609a","6dcd43a953f0c1bdfc49fe8260b9504af2cc45eefdfc2266ae6b2e6f977abe8676fd0ce732e377706422d51583eda869a841f93e70d0833eed4705f4bd5e9eb2","2023-12-31T22:00:00.000","2023-12-31T22:15:00.000","600","6.83",,,"22","11","15.12","3.75","0","0","18.87","Mobile","5 Star Taxi","41.92276062","-87.699155343","POINT (-87.6991553432 41.9227606205)","41.978829526","-87.771166703","POINT (-87.771166703 41.9788295262)"
"0a4fbf5311184e35e563f83306e24c1ea31ed5c3","1f075315f5906824cc9566de5f650935e00f9e027a96a762ec054da18ab0df0da8545aa03f56beef36aa82c9ab4659b9e86bee6a78395a94beacdbd23d2035cb","2023-12-31T22:00:00.000","2023-12-31T22:15:00.000","923","4.16",,,"8","6","14.5","0","0","2","16.5","Cash","5 Star Taxi","41.899602111","-87.633308037","POINT (-87.6333080367 41.899602111)","41.944226601","-87.655998182","POINT (-87.6559981815 41.9442266014)"
"046cb8c232ded8e884e1d87f5c602f429d7c0398","84a9489b354cd6dfe99487c12c5c735e40bb1350f645668ae00ec89cc0c22510a043d8461381406b57db35f51c04f215b889e310c6b151caaa0775504ddc4884","2023-12-31T22:00:00.000","2023-12-31T22:00:00.000","5","0",,,"8","8","15","0","0","0","15","Cash","Chicago Independents","41.899602111","-87.633308037","POINT (-87.6333080367 41.899602111)","41.899602111","-87.633308037","POINT (-87.6333080367 41.899602111)"
"d46439d68d86a33ec379cded4726f9e84f07867d","9dc2e0578dc153302955faa509065c083d18c91767f762237b9a73e6d20503840732229b9661c011226e0cd92e1c02557caf7226975145b888d398bc5a9574ec","2023-12-31T22:00:00.000","2023-12-31T22:00:00.000","83","0.35",,,"76",,"4","0","0","0","4","Cash","Medallion Leasin","41.980264315","-87.913624596","POINT (-87.913624596 41.9802643146)",,,
"2d9ae19f5b0a4026e8cbd4c89a3e6ffc4b4303d6","c09f5ee2dc22a2a3c342dd27432eb0fe98506ef3698f5b2e066d6c56fd7da673e58d85db53894ac092f9eeae70bac42cbb470ffff8cedadee60cf639c49fc711","2023-12-31T22:00:00.000","2023-12-31T22:00:00.000","564","1.5","17031320100","17031081700","32","8","7.75","0","0","1","8.75","Cash","Sun Taxi","41.884987192","-87.620992913","POINT (-87.6209929134 41.8849871918)","41.892042136","-87.63186395","POINT (-87.6318639497 41.8920421365)"
"450ba1c860062781b62e5b3c183f8740d825f106","32f41dbfab64ed45d31d672512bf4528d078682d839f304a3160e0ffb25e4494702809853735c525b911cb8511f46099b1de425ab86d7431a240e0b55405ef42","2023-12-31T22:00:00.000","2023-12-31T22:15:00.000","762","0","17031839100","17031839100","32","32","9","2.25","0","0","11.25","Mobile","Flash Cab","41.880994471","-87.632746489","POINT (-87.6327464887 41.8809944707)","41.880994471","-87.632746489","POINT (-87.6327464887 41.8809944707)"
"69821ea4587962b0742e427f0691341d985df96c","4628ef9dfa973bdfe877c5aa9d9738f9dc1204e54f2f1a4cc18141f37e2e66d080533f82510a96d1525b28eee833696f7e1337e9999a38f2fd5babf71585a344","2023-12-31T22:00:00.000","2023-12-31T22:00:00.000","342","0.53",,,"8","8","9","1.11","0","0","10.11","Mobile","Chicago Independents","41.899602111","-87.633308037","POINT (-87.6333080367 41.899602111)","41.899602111","-87.633308037","POINT (-87.6333080367 41.899602111)"
"76a3f7dc646eef0cba2c7baee3e48ed733866dbc","3f68542d52a06c2f726a08b3888acb6e7979a3ade1b74c38c2d8d3932377185103d527e0a018b407d71e80217caa2a9335c74cc0dabf9f13141cf5875ef051b0","2023-12-31T22:00:00.000","2023-12-31T22:30:00.000","1680","11.5",,,"8","43","31","0","0","0","31","Unknown","Taxi Affiliation Services","41.899602111","-87.633308037","POINT (-87.6333080367 41.899602111)","41.761577908","-87.572781987","POINT (-87.5727819867 41.7615779081)"
"38524ab6296d2919c64c2e06dd61a3c46d895ec6","19ccfdbec42380e8beda815e0a69bd92aaec6bc398264321fc2709fc30341d7d104e9690095764df21562c26e35ee94b3e9e0696ce56918b09640c245a4d9121","2023-12-31T22:00:00.000","2023-12-31T22:30:00.000","1920","7.7",,,"56","6","41.75","11.8","0","5","58.55","Credit Card","Taxicab Insurance Agency, LLC","41.79259236","-87.769615453","POINT (-87.7696154528 41.7925923603)","41.944226601","-87.655998182","POINT (-87.6559981815 41.9442266014)"
"b95c10b048be031a56ed41b8ffa4983164be1f03","756721b3418247472431e2bd1022cc8ce0806af1b6b7dfeb3927318f86819fc67bf385b5829a0f13e006d05aed02020e7c1801204414d5eadf17b3e2ce71ce14","2023-12-31T22:00:00.000","2023-12-31T22:15:00.000","1072","7.43",,,"56","58","21.5","0","0","5.5","27","Cash","Medallion Leasin","41.79259236","-87.769615453","POINT (-87.7696154528 41.7925923603)","41.817366208","-87.698860797","POINT (-87.6988607973 41.8173662079)"
"4d2298423c629f16191460775154bcf45abd983e","b3d64534f81ff06a34ae1001f3f6e3831011fb0f7a6f40e56dec4ac07d1e10861c2e5cd4faef78ba995357ec822b14115eb40cbd585f4d5a73a26e14b6b3525b","2023-12-31T22:00:00.000","2023-12-31T22:15:00.000","517","1.24",,,"6","6","9","2.78","0","0","11.78","Mobile","Taxicab Insurance Agency Llc","41.944226601","-87.655998182","POINT (-87.6559981815 41.9442266014)","41.944226601","-87.655998182","POINT (-87.6559981815 41.9442266014)"
"d8aebccbdb543d70125b6e41b4e319f6ebc3a0ce","4dc0edeb1e43bb0cd3aa52ded5fa3152242d392e17c7600d2861b98a0ab0b5837ac1bca9eedd7d6d49a84e30b5f52964bb4fb8b7902ae7733a206e750c8f5c44","2023-12-31T22:00:00.000","2023-12-31T22:15:00.000","324","0.33","17031320100","17031320100","32","32","5","0","0","2","7","Cash","Medallion Leasin","41.884987192","-87.620992913","POINT (-87.6209929134 41.8849871918)","41.884987192","-87.620992913","POINT (-87.6209929134 41.8849871918)"
"55481e71eb8629fcbd4835fc94734ed83fe31958","f20c9c5845dab1e51799b959d378c102763d4b31d738da7ea1f7fee763a4c830854cf6025fbe42e7c37dddab03ef2cf43bc775bdd6c5a4114d307dbf415728a5","2023-12-31T22:00:00.000","2023-12-31T22:00:00.000","287","1",,,"8","28","9","2.22","0","0","11.22","Mobile","Flash Cab","41.899602111","-87.633308037","POINT (-87.6333080367 41.899602111)","41.874005383","-87.66351755","POINT (-87.6635175498 41.874005383)"
"b7f8d43cda4d90791856c4da8e0a6d9bec9343ef","5453573a470c75b36d908d4e664de1c937e68aae86c420191a43870a402b62ca9e81867fc2a769011873a9d7df93f43083246b9691db0c27e29126faacb84f19","2023-12-31T22:00:00.000","2023-12-31T22:00:00.000","215","0.68","17031320100","17031320100","32","32","5","2","0","1","8.5","Credit Card","Chicago Independents","41.884987192","-87.620992913","POINT (-87.6209929134 41.8849871918)","41.884987192","-87.620992913","POINT (-87.6209929134 41.8849871918)"
"ac2396a065d51093eb85543ddef8a13dd980994d","177e33355372f5cdbb5a2c5d0295c7576b865c622ef1ce4882c0f6a6e4ae72d24ca32e159aa0498ba2af3aed858e7c2e0b0b123d1728a573fe4132d5c02f0177","2023-12-31T22:00:00.000","2023-12-31T22:30:00.000","1320","13",,,"76","6","33.5","0","0","5","38.5","Cash","Chicago Independents","41.980264315","-87.913624596","POINT (-87.913624596 41.9802643146)","41.944226601","-87.655998182","POINT (-87.6559981815 41.9442266014)"
"d8193815368bb4667e215ba1ee133b5653aa76fd","6edf046ae368c4133e9c6e05fef38fd91caec343f4a9fbb1d6d81b61c559f3d74bf8ef717ac6dc598d81cba0dafcecb1bb233a4bacf85e073f06378d66b76ed6","2023-12-31T22:00:00.000","2023-12-31T22:15:00.000","553","4.04",,,"76",,"12.75","0","0","5.05","17.8","Cash","Medallion Leasin","41.980264315","-87.913624596","POINT (-87.913624596 41.9802643146)",,,
"5f2e66c36634c078a283a7c6155b13ea368a2b6a","0097753fe60f11c95766e0c88d0b7fc93806043ea4713c6df7e093c643fc5f2d480e06d0e97f3e0b7c96bc399176f93b7ce98629b2433fd9f32f9c6483ae9855","2023-12-31T22:00:00.000","2023-12-31T22:15:00.000","1320","1","17031980000","17031081800","76","8","42","5","0","5","52","Credit Card","Taxi Affiliation Services","41.97907082","-87.903039661","POINT (-87.9030396611 41.9790708201)","41.89321636","-87.63784421","POINT (-87.6378442095 41.8932163595)"
"f3fe59718432017812ec2fc8b546ec8fc25836ef","196d0cab116da01f1cb8685842d0ce1052d6e0b368d7d5cd560154f6d7a7f0b94903fbd090629f3172f2103f9b3eaf359d0024e4c29007ab571c961ee2241f67","2023-12-31T22:00:00.000","2023-12-31T22:00:00.000","0","0",,,,,"3.25","0","0","45.25","48.5","Credit Card","Taxi Affiliation Services",,,,,,
"9d0b38753b60a3c3143ff389d91500164c411cb6","8123ec5a70681a139fcd93fd477eec0ee05dda8298774835a80496c9e90fbb9443e5d116ba283712e1dec8fdaf9c8acb0f69a77dc20170984c5b380aa8ae3f96","2023-12-31T22:00:00.000","2023-12-31T22:00:00.000","462","1.22",,,"8","8","9","2.22","0","0","11.22","Mobile","Globe Taxi","41.899602111","-87.633308037","POINT (-87.6333080367 41.899602111)","41.899602111","-87.633308037","POINT (-87.6333080367 41.899602111)"
"752d40e7b6f3faa3a1936a2211162683b85c79f3","4a991432c3e0600b9c919a01148b17b866d29a41751b95a72fa71486c1927c3e9233ede6837d7860faca81e668aa83d07543f50253040e70a6507b10590381ec","2023-12-31T22:00:00.000","2023-12-31T22:15:00.000","780","0",,,"8","8","8","0","0","1","9","Cash","Taxi Affiliation Services","41.899602111","-87.633308037","POINT (-87.6333080367 41.899602111)","41.899602111","-87.633308037","POINT (-87.6333080367 41.899602111)"
"b742d09d8bbb7c355d310566e30c1c260c54dbc8","a44aeb86b7ca082e2995fdbf1d80431e967832855d10498fbe95156d68d1ef73e2b4997cf8685e906fd77d5d4e78f19583d14e54c057140cd8984d5876c174b0","2023-12-31T22:00:00.000","2023-12-31T22:00:00.000","203","0.02",,,"8","8","9","1.11","0","0","10.11","Mobile","City Service","41.899602111","-87.633308037","POINT (-87.6333080367 41.899602111)","41.899602111","-87.633308037","POINT (-87.6333080367 41.899602111)"
"4b8246cf07648aa30b023c1743b3371a4066c648","182738fe701aff980860adbe8c50444f6edfb7adcf06a9b6091a346d05e6b261f681c1c3a230e5ab50a2c5318d8e09179e9b60184890bafaf434dbb3a1d45110","2023-12-31T22:00:00.000","2023-12-31T22:15:00.000","1098","1.32","17031833000","17031839100","28","32","10.25","2.35","0","1","14.1","Mobile","Star North Taxi Management Llc","41.88528132","-87.6572332","POINT (-87.6572331997 41.8852813201)","41.880994471","-87.632746489","POINT (-87.6327464887 41.8809944707)"
"676c6b79b60e5444835bb8298a4137fa478de3f5","d5c821e78bf25431862f40219794e4d023679198afeb74523a73a6e4e48c53331b592025b7ddcd4bcb44dbf6b059ccb1ea82bf9dcd894789f943b13267d781ca","2023-12-31T22:00:00.000","2023-12-31T22:00:00.000","542","3.26",,,"8","6","11","0","0","1.5","12.5","Cash","Sun Taxi","41.899602111","-87.633308037","POINT (-87.6333080367 41.899602111)","41.944226601","-87.655998182","POINT (-87.6559981815 41.9442266014)"
"17bdc083a83605c8f0748ad29a532a1b671839d8","70bca78835e8e92b04b46d111508f56c7b847abad90561822f7c7d5ae937f7c4350d671563050ab06c16fad39727bdc8d6a79bb92a215bb14f4bb52c48f8a82d","2023-12-31T22:00:00.000","2023-12-31T22:15:00.000","954","5.7",,,"3","13","18","0","0","0","18","Prcard","Flash Cab","41.96581197","-87.655878786","POINT (-87.6558787862 41.96581197)","41.983636307","-87.723583185","POINT (-87.7235831853 41.9836363072)"
"3c6f2c86eab3060451ed4b00b4e8f2ec8454d98d","73c53bd1d015d25541aa53570b7f1dd2227cf25b2bed0c08ea9c6099486dd35610416f2bf9937bafe3519b2fbbedd051c719c7b50af95eab8079e03ae86992af","2023-12-31T22:00:00.000","2023-12-31T22:45:00.000","2340","0.6",,,"33","72","31","0","0","0","31","Unknown","Taxi Affiliation Services","41.857183858","-87.620334624","POINT (-87.6203346241 41.8571838585)","41.713148612","-87.675075312","POINT (-87.6750753124 41.713148612)"
"b4ad07ee450f254b89104fe898f6e060aace7c25","71299f519d81a7d3bd0fd6bb0d0f8ebd553ea3a851d0716b354091e93567cf9b964e9fc31976baa285d14cb41ec9a10b827266f66a1261aaaac00d542b2eec81","2023-12-31T22:00:00.000","2023-12-31T22:00:00.000","300","0.9","17031081500","17031320100","8","32","5.75","0","0","1","6.75","Cash","Globe Taxi","41.892507781","-87.626214906","POINT (-87.6262149064 41.8925077809)","41.884987192","-87.620992913","POINT (-87.6209929134 41.8849871918)"
"eeedeb8e8313ee8292faae2f2aff470bc161a91b","c85b14c46a0a7fc5391cdfbf0a516073a276dca0cf6a985e8796935fafbe8376fb4b6d81af836a64a2b5324cbeb8e13cc73d5be94eee3529e0d83a91af265a77","2023-12-31T22:00:00.000","2023-12-31T22:30:00.000","1680","0","17031980000",,"76",,"99.89","20.05","0","0","119.94","Credit Card","Chicago Independents","41.97907082","-87.903039661","POINT (-87.9030396611 41.9790708201)",,,
"f1e75ed6a085e0ccb08acac24df3406cff572318","a0df6e84237fd11e0a52f45433e8067928dca5ce5ef04b96b69d0bac6b171fe346d9b3a005e5bd5c570143b7c48e9524f0a00f8315fd5a1e410b9b0b4943a747","2023-12-31T22:00:00.000","2023-12-31T22:30:00.000","1594","14.86",,,"56","8","37.75","9.05","0","7","54.3","Credit Card","Taxicab Insurance Agency Llc","41.79259236","-87.769615453","POINT (-87.7696154528 41.7925923603)","41.899602111","-87.633308037","POINT (-87.6333080367 41.899602111)"
"81dded170b560a2d0cc01c768399e2972579da98","11bb28dc5075f790bd4529d80a571002aeb69fd4145015caf45040d4ed2268d2aeb42f82059e30bea7db4eb4819c577912f80ee59b6444902599e580a78c6ebe","2023-12-31T22:00:00.000","2023-12-31T22:15:00.000","558","1.11",,,"8","8","7","0","0","0","7","Cash","City Service","41.899602111","-87.633308037","POINT (-87.6333080367 41.899602111)","41.899602111","-87.633308037","POINT (-87.6333080367 41.899602111)"
"b5b934b41e351235018300b9dba5b61b57a189a5","07009b8e9b32f36656567f7809b970af38e59dbb58704a3fec6ff88b4353ffa6c1dc9724ee7ca35eb7d2a4aac92ec2e735d0824fdb3356807626a5a220b773c0","2023-12-31T22:00:00.000","2023-12-31T22:30:00.000","2110","30.74",,,"49",,"75.41","0","0","0","75.41","Cash","Flash Cab","41.706587882","-87.623366512","POINT (-87.6233665115 41.7065878819)",,,
"9a894a1793776fd886ec47786fe834ddc53b7914","4b034948aceedd53262ae713f864b0364953a1852b6b24669f192cad26c5014f1af0b6c87b941abb1fa93e1abbe09f70d7f02d48e5371d2c55534b68565a3060","2023-12-31T22:00:00.000","2023-12-31T22:30:00.000","1325","7.92",,,"6","31","20.73","4.81","0","0","25.54","Mobile","Sun Taxi","41.944226601","-87.655998182","POINT (-87.6559981815 41.9442266014)","41.850266366","-87.667569312","POINT (-87.667569312 41.8502663663)"
"9e9eaf6bb21ccdb5a5e1897da0e9c33dd4e1893f","eed4cbab8d3be11fc5fcff8f92b3ba140f63602f2760446756572fc4262d89af90bd665c89604918253358364f34ae32113be46209e794e28390e6cca1a87768","2023-12-31T22:00:00.000","2023-12-31T22:15:00.000","769","2.4","17031833000","17031320100","28","32","10.25","2.99","0","2","15.24","Mobile","Taxicab Insurance Agency Llc","41.88528132","-87.6572332","POINT (-87.6572331997 41.8852813201)","41.884987192","-87.620992913","POINT (-87.6209929134 41.8849871918)"
"9aae93fd5b768201ea3c25996de72c48a67812ba","9cae57fb9925db7129ad7b4d5019accd722057dada60f5da055468d5a2fc51ec80f6acb71fc34d503d9f119e2c06e5a027fc510c6d560fa0ace11a0c5c7672fe","2023-12-31T22:00:00.000","2023-12-31T22:15:00.000","370","0.69","17031081500","17031320400","8","32","5.75","0","0","1","6.75","Cash","Sun Taxi","41.892507781","-87.626214906","POINT (-87.6262149064 41.8925077809)","41.877406123","-87.621971652","POINT (-87.6219716519 41.8774061234)"
"0361a5a0853e66b156e65f551dd194223fbf2dc4","35467b44491f6f51eaa0f4fb1cd65e4c23117aa268d9dd52d88a484194323088fc5a0d30455d37c6bced24218c2ed42b421d7260c119161f29b8381bd11b1784","2023-12-31T22:00:00.000","2023-12-31T22:45:00.000","2131","0.33","17031081403","17031081403","8","8","11","0","0","0","11","Cash","Sun Taxi","41.890922026","-87.618868355","POINT (-87.6188683546 41.8909220259)","41.890922026","-87.618868355","POINT (-87.6188683546 41.8909220259)"
"21ef1fdde0789a475dc644eec8aa160db9ee4b00","c53dba6f2d4174b792e113023de74f54e5af52ba87cf1a0610f9ce669032e3ed9eea4c9b7a1c6185cbdfc3e98163e38a151c4807a4a1db9bd977043f3bb836f4","2023-12-31T22:00:00.000","2023-12-31T22:45:00.000","2422","11.96",,,"76","7","31.5","0","0","0","31.5","Prcard","Flash Cab","41.980264315","-87.913624596","POINT (-87.913624596 41.9802643146)","41.922686284","-87.649488729","POINT (-87.6494887289 41.9226862843)"
"994077bc7c988717ba725c2b1f3a645134fe6910","2182f5a35823ac9d08d861dadd787f7fc399428b1b762d461df0c02d23a27005c88ee96ca30c6a21afdb8732fad57681b4107265099c17fbbb11482e0b96cd1f","2023-12-31T22:00:00.000","2023-12-31T22:15:00.000","1187","15.18",,,"76","24","38","8.7","0","5","52.2","Credit Card","Sun Taxi","41.980264315","-87.913624596","POINT (-87.913624596 41.9802643146)","41.901206994","-87.676355989","POINT (-87.6763559892 41.9012069941)"
"9dd05e679ffb487780929ff15847f8c9bbe5a314","3aca3a7b083a44e1120981e53fa0e59afab7f01786ac2c239d6625b7f1f51ece25ca67c5c5aff7f8426a2fed917f96e397bcf854ba7ffcd9b30b495b1c817b9c","2023-12-31T22:00:00.000","2023-12-31T22:15:00.000","902","6.6",,,"8","3","16.19","0.19","0","0","16.38","Mobile","Flash Cab","41.899602111","-87.633308037","POINT (-87.6333080367 41.899602111)","41.96581197","-87.655878786","POINT (-87.6558787862 41.96581197)"
"99969e86e24bb8d5842cc489e97ac978c1f80076","e8d374b4e7bc344add5893f1a1ae3b611823439ac1caf06087c4bf2cb6fe114201a38c49646f2851d86f9e73c21c1e99f29903cceb84612fd1118e3224528b2b","2023-12-31T22:00:00.000","2023-12-31T22:00:00.000","0","0",,,"40","40","3.25","0","0","0","3.25","Cash","Taxi Affiliation Services","41.792357223","-87.61793138","POINT (-87.6179313803 41.7923572233)","41.792357223","-87.61793138","POINT (-87.6179313803 41.7923572233)"
"d774376414a525b910145bf6e6cdb640d8dc2ef7","19447854f6105afc7307d18998685917b36bbbb2c8a7e59a6801448176ca7c8064ac13ac7cbf0f6858fcc28613497a7623fbffe4393fe437df465d609226c018","2023-12-31T22:00:00.000","2023-12-31T22:15:00.000","1140","0",,,"28","2","32.5","0","0","0","32.5","Unknown","Taxi Affiliation Services","41.874005383","-87.66351755","POINT (-87.6635175498 41.874005383)","42.001571027","-87.695012589","POINT (-87.6950125892 42.001571027)"
