"tow_date","make","style","model","color","plate","state","towed_to_address","tow_facility_phone","inventory_number"
"2024-02-24T00:00:00.000","HYUN","LL",,"BLK","9MEF37","MI","701 N. Sacramento","(773) 265-7605","7083499"
"2024-04-21T00:00:00.000","NISS","4D",,"GRY","E347108","IL","10300 S. Doty","(773) 568-8495","2968361"
"2024-04-29T00:00:00.000","NISS","LL","ARM","WHI","2884357B","IL","10300 S. Doty","(773) 785-9752","1726263"
"2024-04-05T00:00:00.000","BUIC","4D",,"WHI","EG52061","IL","10300 S. Doty","(773) 785-9752","1726154"
"2024-04-13T00:00:00.000","PONT","4D","GRM","RED",,"IL","10300 S. Doty","(773) 568-8495","2968018"
"2024-03-29T00:00:00.000","KIA","4D",,"WHI","KCX9895","OH","10300 S. Doty","(773) 568-8495","2967383"
"2024-03-22T00:00:00.000","KAWK","MC",,"GRY",,"IL","701 N. Sacramento","(773) 265-7605","7086539"
"2024-03-17T00:00:00.000","FORD","4D",,"BLK","DQ87700","IL","10300 S. Doty","(773) 568-8495","2966561"
"2024-03-02T00:00:00.000","TOYT","4D","CAM","WHI",,"IL","10300 S. Doty","(773) 568-8495","2965632"
"2024-04-21T00:00:00.000","DODG","PK",,"SIL","3354753B","IL","701 N. Sacramento","(773) 265-7605","7089123"
"2024-04-13T00:00:00.000","AUDI","4D",,"BLK","DD98898","IL","10300 S. Doty","(773) 568-8495","2968005"
"2024-04-29T00:00:00.000","TOYT","4D",,"SIL","EH50626","IL","400 E. Lower Wacker","(312) 744-7550","0301986"
"2024-03-19T00:00:00.000","AUDI","4D",,"GRY","DK31584","IL","701 N. Sacramento","(773) 265-7605","7086317"
"2024-03-19T00:00:00.000","GMC","LL","TK","BLK",,,"701 N. Sacramento","(773) 265-7605","7086318"
"2024-04-02T00:00:00.000","CHEV","LL",,"GRY","DM41021","IL","701 N. Sacramento","(773) 265-1846","1547203"
"2024-04-12T00:00:00.000","VOLK","4D",,,"EA50535","IL","701 N. Sacramento","(773) 265-7605","7088456"
"2024-05-03T00:00:00.000",,,,"WHI","P1154844","IL","10300 S. Doty","(773) 568-8495","2968810"
"2024-05-03T00:00:00.000",,,,"WHI","890306ST","IL","10300 S. Doty","(773) 568-8495","2968811"
"2024-02-24T00:00:00.000","FORD","4D",,"BLK","DB80259","IL","701 N. Sacramento","(773) 265-7605","7083503"
"2024-04-12T00:00:00.000","INFI","4D",,"BRO","BM94291","IL","701 N. Sacramento","(773) 265-7605","7088454"
"2024-02-11T00:00:00.000","HYUN","LL",,"BLK","DW18747","IL","10300 S. Doty","(773) 568-8495","2964465"
"2024-04-17T00:00:00.000","FORD","LL",,"BLU","EC69511","IL","701 N. Sacramento","(773) 265-7605","7088779"
"2024-04-02T00:00:00.000","LEXS","LL",,"WHI",,"IL","701 N. Sacramento","(773) 265-7605","7087822"
"2024-02-24T00:00:00.000","JEEP","LL",,"BLK","CA77968","IL","701 N. Sacramento","(773) 265-7605","7083501"
"2024-03-11T00:00:00.000","GMC","LL",,"BGE","DX681116","IL","10300 S. Doty","(773) 568-8495","2966181"
"2024-04-29T00:00:00.000",,"UT",,"WHI","295534D","IL","10300 S. Doty","(773) 785-9752","1726264"
"2024-03-28T00:00:00.000","FORD","LL",,"GLD","T325252","IL","701 N. Sacramento","(773) 265-7605","7087271"
"2024-04-02T00:00:00.000","NISS","LL",,"BLK","DM50727","IL","701 N. Sacramento","(773) 265-1846","1547204"
"2024-04-25T00:00:00.000","SATR","4D",,"RED","Z296199","IL","10300 S. Doty","(773) 785-9752","1726246"
"2024-03-11T00:00:00.000","CHEV","LL",,"BLK",,"IL","10300 S. Doty","(773) 568-8495","2966182"
"2024-03-09T00:00:00.000","HOND","LL",,"GRY","AX51656","IL","400 E. Lower Wacker","(312) 744-7550","0298690"
"2024-04-29T00:00:00.000","CHEV","4D",,"RED","DX81726","IL","10300 S. Doty","(773) 785-9752","1726265"
"2024-03-06T00:00:00.000","CHRY","4D",,"GRY","AH32829","IL","10300 S. Doty","(773) 568-8495","2965847"
"2024-03-06T00:00:00.000","SAA","2D",,"GRN","Q151557","IL","10300 S. Doty","(773) 568-8495","2965850"
"2024-05-06T00:00:00.000","ACUR","LL","TK","BLK",,"IL","701 N. Sacramento","(773) 265-7605","7090227"
"2024-02-26T00:00:00.000","MITS","LL",,"GRY",,"IL","10300 S. Doty","(773) 568-8495","2965350"
"2024-05-09T00:00:00.000","NISS","4D",,"BLU","BE56404","IL","701 N. Sacramento","(773) 265-1846","1547232"
"2024-04-12T00:00:00.000","INFI","4D",,"BGE","EM51631","IL","701 N. Sacramento","(773) 265-7605","7088423"
"2024-02-15T00:00:00.000","GMC","LL",,"GRY","EG74239","IL","701 N. Sacramento","(773) 265-7605","7082559"
"2024-05-09T00:00:00.000","HOND","4D",,"BLK","EH98475","IL","701 N. Sacramento","(773) 265-7605","7090434"
"2024-05-06T00:00:00.000","CHEV","VN",,"BLK","007357A2","IL","10300 S. Doty","(773) 568-8495","2968899"
"2024-04-17T00:00:00.000","CADI","4D",,"BGE","DA21761","IL","701 N. Sacramento","(773) 265-7605","7088777"
"2024-05-09T00:00:00.000","HYUN","4H",,"BLK","E131700","IL","400 E. Lower Wacker","(312) 744-7550","0302601"
"2024-05-06T00:00:00.000","CHEV","4D",,"BLK","DB35225","IL","10300 S. Doty","(773) 568-8495","2968904"
"2024-04-23T00:00:00.000","HYUN","4D",,"RED","DT47737","IL","701 N. Sacramento","(773) 265-7605","7089224"
"2024-05-07T00:00:00.000","MAZD","4D",,"BLK",,"IL","10300 S. Doty","(773) 568-8495","2968973"
"2024-05-06T00:00:00.000","HOND","4D",,"BLK","DQ69027","IL","10300 S. Doty","(773) 568-8495","2968902"
"2024-05-06T00:00:00.000","HYUN","4D",,"BLU","DT20478","IL","701 N. Sacramento","(773) 265-7605","7090229"
"2024-03-14T00:00:00.000","KIA","4D",,"GRY","BV62712","IL","701 N. Sacramento","(773) 265-7605","7085648"
"2024-04-13T00:00:00.000","MERC","4D",,"WHI","ERZ5861","MI","10300 S. Doty","(773) 568-8495","2968007"
"2024-04-13T00:00:00.000","NISS","4D",,"RED","EL36979","IL","10300 S. Doty","(773) 568-8495","2968004"
"2024-05-09T00:00:00.000","CHEV","4D",,"RED",,"IL","10300 S. Doty","(773) 785-9752","1726333"
"2024-03-08T00:00:00.000","CHEV","4T",,"SIL","EE34985","IL","10300 S. Doty","(773) 568-8495","2965950"
"2024-02-24T00:00:00.000","FORD","SW",,"RED","CB60028","IL","701 N. Sacramento","(773) 265-7605","7083497"
"2024-05-06T00:00:00.000","FORD","4D",,"WHI","EP78003","IL","10300 S. Doty","(773) 568-8495","2968901"
"2024-03-26T00:00:00.000","HYUN","4D",,"WHI",,,"10300 S. Doty","(773) 785-9752","1726113"
"2024-02-21T00:00:00.000","TOYT","4D",,"GRY",,"IL","701 N. Sacramento","(773) 265-7605","7083294"
"2024-05-09T00:00:00.000","SATR","LL",,"ONG",,"IL","10300 S. Doty","(773) 785-9752","1726332"
"2024-05-09T00:00:00.000","NISS","LL",,"BLK","MPK269","IL","701 N. Sacramento","(773) 265-7605","7090441"
"2024-03-02T00:00:00.000","NISS","4D",,"BLK",,"IL","701 N. Sacramento","(773) 265-7605","7084427"
"2024-02-24T00:00:00.000","TOYO","4D",,"BLK","EF24222","IL","701 N. Sacramento","(773) 265-7605","7083502"
"2024-05-06T00:00:00.000","HYUN","4D",,"GRY","EC50441","IL","10300 S. Doty","(773) 568-8495","2968906"
"2024-05-06T00:00:00.000","BMW","LL",,"WHI","EB16973","IL","10300 S. Doty","(773) 568-8495","2968905"
"2024-05-06T00:00:00.000","FORD","LL","TK","WHI","BP76856","IL","701 N. Sacramento","(773) 265-7605","7090231"
"2024-03-23T00:00:00.000","HOND","LL",,"RED","EK88366","IL","10300 S. Doty","(773) 568-8495","2967025"
"2024-02-22T00:00:00.000","HOND","MC",,"BLU",,"IL","701 N. Sacramento","(773) 265-7605","7083399"
"2024-05-06T00:00:00.000","HOND","4D",,"BLK","RPX0676","TX","10300 S. Doty","(773) 568-8495","2968907"
"2024-03-29T00:00:00.000","KIA","SD",,"GRY","9CMN103","CA","10300 S. Doty","(773) 568-8495","2967381"
"2024-03-31T00:00:00.000","HYUN","LL",,"BLK","DH29698","IL","10300 S. Doty","(773) 568-8495","2967479"
"2024-02-17T00:00:00.000","CHRY","4D",,"BLK","P581289","IL","701 N. Sacramento","(773) 265-7605","7082745"
"2024-05-09T00:00:00.000","CHRY","VN",,"RED","DV36047","IL","701 N. Sacramento","(773) 265-7605","7090440"
"2024-03-20T00:00:00.000",,"OB",,"WHI",,"IL","10300 S. Doty","(773) 785-9752","1726093"
"2024-05-06T00:00:00.000","FORD","4D",,"BLK","DP26399","IL","701 N. Sacramento","(773) 265-7605","7090232"
"2024-02-23T00:00:00.000","FORD","4D",,"GRY","DD69147","IL","10300 S. Doty","(773) 568-8495","2965156"
"2024-04-13T00:00:00.000","CHEV","LL",,"GRY",,,"10300 S. Doty","(773) 568-8495","2968000"
"2024-02-17T00:00:00.000","NISS","4D",,"WHI","DT56266","IL","701 N. Sacramento","(773) 265-7605","7082752"
"2024-02-28T00:00:00.000","HYUN","4D",,"RED","DV24315","IL","701 N. Sacramento","(773) 265-7605","7084054"
"2024-05-09T00:00:00.000","JEEP","LL",,"WHI","BX95310","IL","701 N. Sacramento","(773) 265-7605","7090439"
"2024-03-08T00:00:00.000","HYUN","4T",,"SIL","DF45518","IL","10300 S. Doty","(773) 568-8495","2965951"
"2024-05-06T00:00:00.000","GMC","LL","TK","BRO","EQ88353","IL","10300 S. Doty","(773) 568-8495","2968908"
"2024-02-17T00:00:00.000","HOND","LL",,"BLK","CH56915","IL","701 N. Sacramento","(773) 265-7605","7082746"
"2024-05-09T00:00:00.000","JEEP","LL","TK","BLU","S236280","IL","10300 S. Doty","(773) 568-8495","2969018"
"2024-03-29T00:00:00.000","CHEV","LL","TK","RED","BH54992","IL","10300 S. Doty","(773) 568-8495","2967385"
"2024-05-09T00:00:00.000","FORD","PK",,"GRY","2750807B","IL","10300 S. Doty","(773) 568-8495","2969019"
"2024-05-06T00:00:00.000","CHRY","4D",,"SIL","CN89833","IL","400 E. Lower Wacker","(312) 744-7550","0302354"
"2024-05-09T00:00:00.000","KIA","LL",,"SIL","BF42572","IL","10300 S. Doty","(773) 568-8495","2969016"
"2024-04-02T00:00:00.000","CHEV","4D",,"GRY",,"IL","10300 S. Doty","(773) 568-8495","2967547"
"2024-03-17T00:00:00.000","NISS","4D",,"BLK","R653573","IL","701 N. Sacramento","(773) 265-7605","7086097"
"2024-02-21T00:00:00.000","KIA","4D",,"BLK","DQR1729","MI","701 N. Sacramento","(773) 265-7605","7083295"
"2024-02-24T00:00:00.000","LEXS","4D",,"GLD","007999A9","IL","701 N. Sacramento","(773) 265-7605","7083513"
"2024-02-24T00:00:00.000","GMC","LL",,"BLK","DT37806","IL","701 N. Sacramento","(773) 265-7605","7083508"
"2024-03-05T00:00:00.000","DODG","4D",,"GRY","EA59614","IL","10300 S. Doty","(773) 785-9752","1726023"
"2024-02-11T00:00:00.000","FORD","LL",,"SIL","U7644V","IL","701 N. Sacramento","(773) 265-7605","7082317"
"2024-03-31T00:00:00.000","HYUN","4D","SON","BLU","006877A8","IL","701 N. Sacramento","(773) 265-7605","7087733"
"2024-03-05T00:00:00.000","MAZD","PK",,"SIL",,"IL","10300 S. Doty","(773) 568-8495","2965769"
"2024-02-17T00:00:00.000","CHEV","4D",,"WHI","MFE7724","PA","701 N. Sacramento","(773) 265-7605","7082747"
"2024-03-17T00:00:00.000","CHEV","4D",,"DBL",,"IL","701 N. Sacramento","(773) 265-7605","7086082"
"2024-04-19T00:00:00.000","MERZ","4D",,"SIL",,"IL","701 N. Sacramento","(773) 265-7605","7088838"
"2024-02-15T00:00:00.000","FORD","4D",,"BLK","N131066","IL","10300 S. Doty","(773) 785-9752","1725938"
"2024-03-01T00:00:00.000","HOND","4T",,"GRY","185ZWA","WI","701 N. Sacramento","(773) 265-7605","7084185"
"2024-05-03T00:00:00.000","DODG","LL",,"BLK","02319RF","MI","701 N. Sacramento","(773) 265-7605","7089911"
"2024-05-09T00:00:00.000","NISS","4D",,"SIL","AG45788","IL","701 N. Sacramento","(773) 265-7605","7090438"
"2024-02-28T00:00:00.000","CHRY","4D",,"BLK","DV38246","IL","10300 S. Doty","(773) 568-8495","2965453"
"2024-02-24T00:00:00.000","CADI","LL",,"BLK","CH14347","IL","701 N. Sacramento","(773) 265-7605","7083517"
"2024-04-07T00:00:00.000","CADI","4D",,"BLK",,"IL","701 N. Sacramento","(773) 265-7605","7088202"
"2024-02-17T00:00:00.000","JEEP","LL",,"GRY","EH78465","IL","701 N. Sacramento","(773) 265-7605","7082750"
"2024-03-14T00:00:00.000","PONT","2D",,"YEL",,"IL","701 N. Sacramento","(773) 265-7605","7085682"
"2024-03-20T00:00:00.000","CHRY","4D",,"WHI","ED71974","IL","701 N. Sacramento","(773) 265-1846","1547130"
"2024-05-03T00:00:00.000","FORD","4D",,"WHI",,"IL","10300 S. Doty","(773) 568-8495","2968815"
"2024-05-09T00:00:00.000","MERZ","4D",,"RED","DS74975","IL","701 N. Sacramento","(773) 265-7605","7090437"
"2024-04-21T00:00:00.000","CHEV","PK",,"GRY",,"IL","10300 S. Doty","(773) 568-8495","2968364"
"2024-03-14T00:00:00.000","INFI","4D",,"BLK",,"IL","701 N. Sacramento","(773) 265-7605","7085601"
"2024-04-13T00:00:00.000","FORD","PK",,"BLK","DY77246","IL","10300 S. Doty","(773) 568-8495","2968002"
"2024-02-24T00:00:00.000","TOYO","4D",,"SIL","EC60762","IL","701 N. Sacramento","(773) 265-7605","7083507"
"2024-04-02T00:00:00.000","CHEV","4D",,"GLD","AN85451","IL","701 N. Sacramento","(773) 265-1846","1547205"
"2024-05-09T00:00:00.000","DODG","2D",,"BLK","HRLEYWS","IL","10300 S. Doty","(773) 568-8495","2969017"
"2024-03-23T00:00:00.000","HYUN","4D",,"BLU","BZ15512","IL","701 N. Sacramento","(773) 265-7605","7086649"
"2024-02-11T00:00:00.000","HYUN","4D",,"SIL","S170423","IN","10300 S. Doty","(773) 568-8495","2964469"
"2024-04-12T00:00:00.000","MERC","4D",,"SIL","EL71172","IL","701 N. Sacramento","(773) 265-7605","7088426"
"2024-04-18T00:00:00.000","HYUN","4D",,"WHI",,"IL","701 N. Sacramento","(773) 265-7605","7088809"
"2024-03-26T00:00:00.000","BUIC","4D",,"MAR",,"IL","701 N. Sacramento","(773) 265-7605","7087114"
"2024-04-29T00:00:00.000","KIA","LL",,"MAR","EP27210","IL","701 N. Sacramento","(773) 265-7605","7089758"
"2024-02-24T00:00:00.000","KIA","4D",,"BLK","DC71152","IL","701 N. Sacramento","(773) 265-7605","7083510"
"2024-04-03T00:00:00.000","NISS","LL","MUR","BLK",,"IL","10300 S. Doty","(773) 568-8495","2967644"
"2024-03-22T00:00:00.000","FORD","2D",,"RED","DE97258","IL","701 N. Sacramento","(773) 265-7605","7086541"
"2024-04-27T00:00:00.000","CHEV","4D",,"GRY","DS35082","IL","701 N. Sacramento","(773) 265-7605","7089586"
"2024-04-13T00:00:00.000","NISS","4D",,"RED",,"IL","10300 S. Doty","(773) 568-8495","2968020"
"2024-04-29T00:00:00.000","CHEV","4D",,"GRY","CZ25045","IL","701 N. Sacramento","(773) 265-1846","1547339"
"2024-04-25T00:00:00.000","FORD","PK","TK","YEL","AE44929","AZ","701 N. Sacramento","(773) 265-7605","7089395"
"2024-03-21T00:00:00.000","MAZD","LL",,"LBL","EH51400","IL","10300 S. Doty","(773) 568-8495","2966830"
"2024-03-26T00:00:00.000","FORD","4D",,"SIL","EF96351","IL","701 N. Sacramento","(773) 265-7605","7087115"
"2024-03-25T00:00:00.000",,"VN",,"BLU","TR731UAE","IN","701 N. Sacramento","(773) 265-1846","1547151"
"2024-03-12T00:00:00.000","FORD","LL",,"BLK","DM88396","IL","10300 S. Doty","(773) 568-8495","2966260"
"2024-04-27T00:00:00.000","CHEV","4D",,"WHI",,"IL","10300 S. Doty","(773) 568-8495","2968552"
"2024-02-11T00:00:00.000","DODG","4D",,"BLU","M2467J","WI","10300 S. Doty","(773) 568-8495","2964470"
"2024-05-03T00:00:00.000","MITS","LL",,"GRN","DV25219","IL","701 N. Sacramento","(773) 265-7605","7089912"
"2024-02-28T00:00:00.000","LEXS","4D",,"WHI","DP83081","IL","10300 S. Doty","(773) 568-8495","2965458"
"2024-04-19T00:00:00.000","CHEV","4D",,"SIL",,"IL","701 N. Sacramento","(773) 265-7605","7088840"
"2024-04-03T00:00:00.000","MITS","4D",,"RED","EGH45410","IL","10300 S. Doty","(773) 568-8495","2967643"
"2024-04-18T00:00:00.000","TOYT","4D",,"RED",,,"701 N. Sacramento","(773) 265-7605","7088807"
"2024-02-17T00:00:00.000","TOYT","4D",,"BLK","ED94932","IL","400 E. Lower Wacker","(312) 744-7550","0297352"
"2024-04-27T00:00:00.000","HYUN","4D",,"BLU","EH61051","IL","701 N. Sacramento","(773) 265-7605","7089599"
"2024-05-01T00:00:00.000","HOND","VN",,"GLD",,"IL","10300 S. Doty","(773) 568-8495","2968692"
"2024-03-22T00:00:00.000","INFI","4D",,"GRY",,"IL","10300 S. Doty","(773) 568-8495","2966921"
"2024-03-28T00:00:00.000","BUIC","4D",,"SIL","DV41913","IL","10300 S. Doty","(773) 568-8495","2967314"
"2024-02-26T00:00:00.000","BMW","4D",,"SIL","EB24518","IL","701 N. Sacramento","(773) 265-7605","7083894"
"2024-02-24T00:00:00.000","VOLV","4D",,"GRY","7641449","IL","701 N. Sacramento","(773) 265-7605","7083514"
"2024-02-17T00:00:00.000","BUIC","4D",,"WHI","DR53022","IL","701 N. Sacramento","(773) 265-7605","7082754"
"2024-04-07T00:00:00.000","HOND","LL",,"BLK",,"IL","10300 S. Doty","(773) 568-8495","2967815"
"2024-05-01T00:00:00.000","FORD","LL","TK","SIL","CL38132","IL","10300 S. Doty","(773) 568-8495","2968687"
"2024-04-07T00:00:00.000","NISS","LL","TK","GRY","CG41952","IL","10300 S. Doty","(773) 568-8495","2967816"
"2024-02-24T00:00:00.000","NISS","LL",,"BLU","DD78213","IL","701 N. Sacramento","(773) 265-7605","7083519"
"2024-02-17T00:00:00.000","FORD","4D",,"BLK","ELQ2443","MI","701 N. Sacramento","(773) 265-7605","7082753"
"2024-02-17T00:00:00.000","HOND","4D",,"BLK","NWG224","IA","400 E. Lower Wacker","(312) 744-7550","0297351"
"2024-04-05T00:00:00.000","CHEV","4D",,"SIL","732AB308","IL","10300 S. Doty","(773) 785-9752","1726155"
"2024-05-08T00:00:00.000","INFI","4D",,"WHI","CW28967","IL","10300 S. Doty","(773) 568-8495","2968975"
"2024-03-21T00:00:00.000","FORD","LL",,"BLK","FB35949","IL","10300 S. Doty","(773) 568-8495","2966847"
"2024-04-17T00:00:00.000","JEEP","LL",,"GRN",,,"10300 S. Doty","(773) 568-8495","2968172"
"2024-04-25T00:00:00.000","CHEV","PK",,"WHI","PFL7694","TX","701 N. Sacramento","(773) 265-7605","7089393"
"2024-02-24T00:00:00.000","CHRY","4D",,"BLK","EA73101","IL","701 N. Sacramento","(773) 265-7605","7083504"
"2024-05-08T00:00:00.000","LEXS","LL",,"BLK","DT68541","IL","701 N. Sacramento","(773) 265-7605","7090328"
"2024-04-27T00:00:00.000","GMC","LL",,"BLK","BV77293","IL","701 N. Sacramento","(773) 265-7605","7089596"
"2024-02-17T00:00:00.000","TOYT","SW",,"DBL","ENP8346","MI","701 N. Sacramento","(773) 265-7605","7082759"
"2024-04-09T00:00:00.000","FORD","4D",,"RED","H925151","IL","701 N. Sacramento","(773) 265-7605","7088293"
"2024-03-28T00:00:00.000","NISS","4D",,"SIL","P199501","IL","10300 S. Doty","(773) 785-9752","1726121"
"2024-04-23T00:00:00.000","VOLV","LL",,"RED",,"IL","10300 S. Doty","(773) 568-8495","2968437"
"2024-05-08T00:00:00.000","HOND","MC",,"RED",,"IL","701 N. Sacramento","(773) 265-7605","7090325"
"2024-05-09T00:00:00.000","JEEP","LL",,"GRY","EE3845","IN","701 N. Sacramento","(773) 265-7605","7090435"
"2024-04-27T00:00:00.000","PONT","4D",,"MAR","EG59216","IL","701 N. Sacramento","(773) 265-7605","7089598"
"2024-03-28T00:00:00.000","MITS","4D",,"YEL","DN85172","IL","10300 S. Doty","(773) 785-9752","1726122"
"2024-04-27T00:00:00.000","HOND","VN",,"DBL","CZ46523","IL","701 N. Sacramento","(773) 265-7605","7089601"
"2024-02-24T00:00:00.000","NISS","4D",,"GRY","EE83679","IL","701 N. Sacramento","(773) 265-7605","7083518"
"2024-04-19T00:00:00.000","KIA","4D",,"SIL","EK87594","IL","701 N. Sacramento","(773) 265-7605","7088841"
"2024-02-17T00:00:00.000","TOYT","4D",,"SIL","DC43620","IL","701 N. Sacramento","(773) 265-7605","7082756"
"2024-02-24T00:00:00.000","FORD","4D",,"DBL","DH99990","IL","701 N. Sacramento","(773) 265-7605","7083515"
"2024-02-24T00:00:00.000","DODG","LL",,"SIL","EB95721","IL","701 N. Sacramento","(773) 265-7605","7083509"
"2024-02-17T00:00:00.000","TOYT","4D",,"BLU","AD23827","IL","701 N. Sacramento","(773) 265-7605","7082778"
"2024-04-02T00:00:00.000","FORD","PK",,"RED","2884866","IL","10300 S. Doty","(773) 568-8495","2967546"
"2024-05-04T00:00:00.000","KIA","4D",,"WHI","DN45135","IL","701 N. Sacramento","(773) 265-7605","7090018"
"2024-05-08T00:00:00.000","CHEV","4D",,"SIL","675AB140","IL","10300 S. Doty","(773) 568-8495","2968976"
"2024-02-17T00:00:00.000","TOYT","LL",,"BLU","EK29588","IL","701 N. Sacramento","(773) 265-7605","7082781"
"2024-05-06T00:00:00.000","DODG","2D",,"BLU","DY76669","IL","10300 S. Doty","(773) 568-8495","2968910"
"2024-05-06T00:00:00.000","DODG","LL","TK","RED","760AB972","IL","10300 S. Doty","(773) 568-8495","2968911"
"2024-02-17T00:00:00.000","CHEV","4D",,"DBL","9812719","IL","701 N. Sacramento","(773) 265-7605","7082762"
"2024-03-02T00:00:00.000","CHRY","4D",,"BLK","DV25836","IL","701 N. Sacramento","(773) 265-7605","7084334"
"2024-02-17T00:00:00.000","NISS","4D",,"RED","G128048","IL","701 N. Sacramento","(773) 265-7605","7082779"
"2024-05-09T00:00:00.000","JEEP","LL",,"SIL","V691327","IL","701 N. Sacramento","(773) 265-1846","1547405"
"2024-02-17T00:00:00.000","HYUN","4D",,"BLK","989CDO","IN","701 N. Sacramento","(773) 265-7605","7082758"
"2024-04-05T00:00:00.000","JEEP","LL",,"BLK","EP63878","IL","701 N. Sacramento","(773) 265-7605","7087979"
"2024-05-06T00:00:00.000","CHRY","4D",,"MAR",,"IL","10300 S. Doty","(773) 568-8495","2968912"
"2024-05-04T00:00:00.000","TOYT","4D",,,"CJ65578","IL","701 N. Sacramento","(773) 265-7605","7090020"
"2024-02-17T00:00:00.000","HOND","4D",,"GRY","DZ28994","IL","701 N. Sacramento","(773) 265-7605","7082782"
"2024-05-06T00:00:00.000","CHEV","4D",,"TAN","EM87000","IL","701 N. Sacramento","(773) 265-7605","7090234"
"2024-05-08T00:00:00.000","CHEV","4D",,"BLU","CG28335","IL","10300 S. Doty","(773) 568-8495","2968979"
"2024-05-09T00:00:00.000","HOND","LL",,"GRY","VJD522","IL","701 N. Sacramento","(773) 265-1846","1547406"
"2024-02-17T00:00:00.000","CHEV","4D",,"SIL",,"IL","701 N. Sacramento","(773) 265-7605","7082769"
"2024-03-22T00:00:00.000","MITS","4D",,"GRY",,"IL","10300 S. Doty","(773) 568-8495","2966923"
"2024-03-17T00:00:00.000","KIA","4D",,"BLK","EG71777","IL","701 N. Sacramento","(773) 265-7605","7086186"
"2024-03-21T00:00:00.000","CHEV","4D",,"RED","CA41272","IL","10300 S. Doty","(773) 568-8495","2966844"
"2024-03-12T00:00:00.000","FORD","LL",,"BRO","WILTCC","IL","400 E. Lower Wacker","(312) 744-7550","0298886"
"2024-02-19T00:00:00.000","CHEV","PK",,"GRY",,,"10300 S. Doty","(773) 568-8495","2964902"
"2024-02-11T00:00:00.000","FORD","LL",,"GRY","DS79815","IL","10300 S. Doty","(773) 568-8495","2964414"
"2024-03-28T00:00:00.000","MITS","4D",,"SIL","DL18061","IL","10300 S. Doty","(773) 568-8495","2967317"
"2024-05-09T00:00:00.000","HOND","2D",,"SIL","009751A5","IL","701 N. Sacramento","(773) 265-7605","7090436"
"2024-04-21T00:00:00.000","HOND","4D",,"WHI","EM59592","IL","701 N. Sacramento","(773) 265-7605","7089125"
"2024-02-24T00:00:00.000","JEEP","LL",,"WHI","ZZ89666","IL","701 N. Sacramento","(773) 265-7605","7083522"
"2024-04-21T00:00:00.000","BUIC","4D",,"BLK",,,"701 N. Sacramento","(773) 265-7605","7089126"
"2024-04-21T00:00:00.000","NISS","4D",,"GRY","AS54309","IL","701 N. Sacramento","(773) 265-7605","7089127"
"2024-02-15T00:00:00.000","TOYT","4D",,"TAN",,"IL","701 N. Sacramento","(773) 265-7605","7082593"
"2024-03-26T00:00:00.000","HOND","VN","ODY","MAR",,,"10300 S. Doty","(773) 568-8495","2967224"
"2024-02-17T00:00:00.000","MITS","4D",,"BLK","Q121897","IL","701 N. Sacramento","(773) 265-7605","7082790"
"2024-04-25T00:00:00.000","JEEP","LL","TK","GRY",,"IL","701 N. Sacramento","(773) 265-7605","7089398"
"2024-03-02T00:00:00.000","BMW","4D",,"BLU",,"IL","10300 S. Doty","(773) 568-8495","2965586"
"2024-04-13T00:00:00.000","CHEV","4D",,"GRY","EP36325","IL","10300 S. Doty","(773) 568-8495","2968021"
"2024-02-19T00:00:00.000","HYUN","LL",,"GRY","CV61450","IL","10300 S. Doty","(773) 568-8495","2964901"
"2024-04-09T00:00:00.000","JEEP","LL",,"WHI",,"IL","701 N. Sacramento","(773) 265-7605","7088292"
"2024-04-09T00:00:00.000","ACUR","4D",,"BLU","CT34880","IL","701 N. Sacramento","(773) 265-7605","7088290"
"2024-05-02T00:00:00.000","NISS","4D",,"MAR",,,"10300 S. Doty","(773) 568-8495","2968694"
"2024-05-04T00:00:00.000","CHEV","4D",,"GRY","ZU68581","IL","701 N. Sacramento","(773) 265-7605","7090021"
"2024-04-13T00:00:00.000","SUBA","LL",,"RED",,"IL","701 N. Sacramento","(773) 265-7605","7088554"
"2024-02-28T00:00:00.000","PONT","4D","GRA","BLU",,"IL","10300 S. Doty","(773) 568-8495","2965459"
"2024-04-12T00:00:00.000","CHEV","2D",,"WHI","EQ26866","IL","701 N. Sacramento","(773) 265-7605","7088429"
"2024-04-29T00:00:00.000","SUBA","LL",,"ONG","CR35356","IL","10300 S. Doty","(773) 785-9752","1726267"
"2024-05-02T00:00:00.000","KIA","SW",,"WHI","DG91382","IL","701 N. Sacramento","(773) 265-7605","7089834"
"2024-02-11T00:00:00.000","HOND","LL",,"WHI","DP26847","IL","10300 S. Doty","(773) 568-8495","2964438"
"2024-04-29T00:00:00.000","INTE","TR",,"GRY",,"IL","10300 S. Doty","(773) 785-9752","1726266"
"2024-05-01T00:00:00.000","CHEV","PK","TK","BLU",,"IL","10300 S. Doty","(773) 568-8495","2968688"
"2024-02-24T00:00:00.000","CHRY","4D",,"GRY","DQ38262","IL","701 N. Sacramento","(773) 265-7605","7083526"
"2024-03-02T00:00:00.000","KIA","4D",,"GRY",,"IL","10300 S. Doty","(773) 568-8495","2965624"
"2024-02-17T00:00:00.000","VOLV","4D",,"DBL","DS31396","IL","701 N. Sacramento","(773) 265-7605","7082771"
"2024-02-11T00:00:00.000","MERC","LL",,"BLK",,"IL","10300 S. Doty","(773) 568-8495","2964473"
