"crash_record_id","crash_date_est_i","crash_date","posted_speed_limit","traffic_control_device","device_condition","weather_condition","lighting_condition","first_crash_type","trafficway_type","lane_cnt","alignment","roadway_surface_cond","road_defect","report_type","crash_type","intersection_related_i","private_property_i","hit_and_run_i","damage","date_police_notified","prim_contributory_cause","sec_contributory_cause","street_no","street_direction","street_name","beat_of_occurrence","photos_taken_i","statements_taken_i","dooring_i","work_zone_i","work_zone_type","workers_present_i","num_units","most_severe_injury","injuries_total","injuries_fatal","injuries_incapacitating","injuries_non_incapacitating","injuries_reported_not_evident","injuries_no_indication","injuries_unknown","crash_hour","crash_day_of_week","crash_month","latitude","longitude","location"
"ba6f8bd2c3ee9017818a491c297359f7bebc50e8484b5865c017dfc0846c1005631b033e839ab3264afba40f1ad2ac493bda45bfe3c58fc24dc7da5c290eca63",,"2024-05-06T14:00:00.000","30","NO CONTROLS","NO CONTROLS","CLEAR","DAYLIGHT","SIDESWIPE SAME DIRECTION","NOT DIVIDED",,"STRAIGHT AND LEVEL","DRY","UNKNOWN","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,"Y","OVER $1,500","2024-05-06T16:40:00.000","IMPROPER LANE USAGE","IMPROPER LANE USAGE","6700","S","STATE ST","322",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","14","2","5","41.772634626","-87.62527215","POINT (-87.62527215003 41.77263462564)"
"242571db73733ad0ac46ceee073a8e03ca958163e1e1a6d71434dc4974e3d59f35a00a7fbc15afa98454353e227b9c29d6c02cf9f26fbdcec78e5b780e7256e9",,"2024-05-06T13:50:00.000","30","NO CONTROLS","NO CONTROLS","CLEAR","DAYLIGHT","SIDESWIPE SAME DIRECTION","NOT DIVIDED",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,,"$500 OR LESS","2024-05-06T15:42:00.000","IMPROPER OVERTAKING/PASSING","IMPROPER OVERTAKING/PASSING","938","E","87TH ST","632",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","3","0","13","2","5","41.736812624","-87.600905707","POINT (-87.600905706876 41.736812624334)"
"5fba9d680fa14ecc5fe9f0288730834878d245bcec2c3c8c10e86f00a7bf1223ddc17ff83fdafd03b05894e782787889dca1a457c536beca4a9445026300eea5",,"2024-05-06T13:50:00.000","30","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","PARKED MOTOR VEHICLE","UNKNOWN",,"STRAIGHT AND LEVEL","UNKNOWN","UNKNOWN","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,,"$500 OR LESS","2024-05-06T15:08:00.000","UNABLE TO DETERMINE","UNABLE TO DETERMINE","7054","N","BELL AVE","2411",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","1","0","13","2","5","42.010404855","-87.686190615","POINT (-87.686190614935 42.010404854885)"
"14eb959be02e04b21faaf0af697d1d4e600647c0a7054db7ae7a04757f952d6c9f02de85e78f9dc421b54530fa3481f1abdc279b7a642cd9e2661b0fedcb4533",,"2024-05-06T13:36:00.000","30","STOP SIGN/FLASHER","NO CONTROLS","CLEAR","DAYLIGHT","ANGLE","FOUR WAY",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","ON SCENE","NO INJURY / DRIVE AWAY","Y",,,"OVER $1,500","2024-05-06T13:36:00.000","UNABLE TO DETERMINE","UNABLE TO DETERMINE","3000","S","WALLACE ST","914",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","3","0","13","2","5","41.839837013","-87.641603163","POINT (-87.641603162813 41.83983701297)"
"39ca06c6cfff76cda0ebc290a67f0372ed4ffee5ee69329c73af2ab794300c8a6cebf94a93955619e326aceaad97276c65934c3aa94a43130e17c04b9317bbd0",,"2024-05-06T13:30:00.000","30","NO CONTROLS","NO CONTROLS","CLEAR","DAYLIGHT","TURNING","NOT DIVIDED",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,,"$501 - $1,500","2024-05-06T14:00:00.000","UNABLE TO DETERMINE","UNABLE TO DETERMINE","2148","S","HOYNE AVE","1234",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","13","2","5","41.852500245","-87.678447136","POINT (-87.678447136079 41.852500244629)"
"49b5a058b4884fd25829d15ea5e36345d4741e59b1411a253140f8bf0277e9efcd65fd56b9005e8ec2391540c316e079d5ff52f0180fe73993e20db016a81762",,"2024-05-06T13:30:00.000","30","NO CONTROLS","UNKNOWN","UNKNOWN","UNKNOWN","PARKED MOTOR VEHICLE","ONE-WAY",,"STRAIGHT AND LEVEL","UNKNOWN","UNKNOWN","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,"Y","OVER $1,500","2024-05-07T20:10:00.000","UNABLE TO DETERMINE","UNABLE TO DETERMINE","7074","N","BELL AVE","2411",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","1","0","13","2","5","42.010992612","-87.686203784","POINT (-87.686203784111 42.010992612124)"
"5d3bae017cf980f718d60682c500914814dfeb03be44558a5bf7d350e2d69414a41aa51842fc2dd5bdfb71349c7c66c3794c737f37bcb5744a7215198f588b5d",,"2024-05-06T13:30:00.000","30","STOP SIGN/FLASHER","FUNCTIONING PROPERLY","CLEAR","DAYLIGHT","SIDESWIPE SAME DIRECTION","NOT DIVIDED",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,"Y","OVER $1,500","2024-05-06T13:55:00.000","IMPROPER OVERTAKING/PASSING","NOT APPLICABLE","4699","S","FRANCISCO AVE","922",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","13","2","5","41.808331875","-87.69650681","POINT (-87.696506809972 41.80833187491)"
"e842f6024de32a760e47885aad2e1e6e0988f5840ffe3e9cf1b9000cf8ed5391a8167cd3bfa41c0da0df7317ceab788b1ab787ac69c7d36702b092e648f7896e",,"2024-05-06T13:30:00.000","35","OTHER","FUNCTIONING PROPERLY","CLEAR","DAYLIGHT","PEDALCYCLIST","NOT DIVIDED",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,,"$500 OR LESS","2024-05-06T13:31:00.000","FAILING TO YIELD RIGHT-OF-WAY","UNABLE TO DETERMINE","2330","N","HALSTED ST","1812",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","13","2","5","41.924567606","-87.648875182","POINT (-87.648875181947 41.924567605971)"
"516e1d85fae77220bf2ac2a5dcfedfd45ec308438fa10a8b80c1677207d7f268c7ccef31cfd0e482e37944d947c06f66b82acd39aa268f57ad2963f0eb95dda6",,"2024-05-06T13:20:00.000","30","TRAFFIC SIGNAL","FUNCTIONING PROPERLY","CLEAR","DAYLIGHT","SIDESWIPE SAME DIRECTION","DIVIDED - W/MEDIAN (NOT RAISED)",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,,"OVER $1,500","2024-05-06T14:06:00.000","IMPROPER LANE USAGE","NOT APPLICABLE","3485","S","PULASKI RD","1031",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","3","0","13","2","5","41.830347227","-87.724061023","POINT (-87.724061022706 41.830347227201)"
"f226964ebb040bd4f6061929983db90d0bf0b9b4f0b5d597b038bdb9f6818a3448fa84449d1860baec3ae6eff74026b36b5047d32f1ac957fa038550184946f9",,"2024-05-06T13:17:00.000","30","TRAFFIC SIGNAL","FUNCTIONING PROPERLY","CLEAR","DAYLIGHT","ANGLE","NOT DIVIDED",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","ON SCENE","INJURY AND / OR TOW DUE TO CRASH","Y",,"Y","OVER $1,500","2024-05-06T13:17:00.000","UNABLE TO DETERMINE","NOT APPLICABLE","3400","W","POLK ST","1133",,,,,,,"2","REPORTED, NOT EVIDENT","2","0","0","0","2","1","0","13","2","5","41.871010349","-87.710810831","POINT (-87.710810831284 41.871010349489)"
"1d93f0e23f222ccc4696f521ef459ecf0483426db3cab8c7776d37f343262869b7bdd0aaab93314e478c626b632ea2ccb250b4634dd746b81fdce015d25799ea",,"2024-05-06T13:10:00.000","25","NO CONTROLS","NO CONTROLS","CLEAR","DAYLIGHT","SIDESWIPE SAME DIRECTION","ONE-WAY",,"STRAIGHT AND LEVEL","DRY","UNKNOWN","ON SCENE","INJURY AND / OR TOW DUE TO CRASH",,,,"OVER $1,500","2024-05-06T14:40:00.000","UNABLE TO DETERMINE","UNABLE TO DETERMINE","4459","N","HARDING AVE","1723",,"N",,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","13","2","5","41.962581504","-87.726503426","POINT (-87.726503426184 41.962581504206)"
"3980ba4b41a7fd60c3f5b23203aa061a98ac37a46c2b356055f807295610fe8c645e6c8b207914142f613bd5fa5d7da017e8385aabe64328ab606f316a9a67a4",,"2024-05-06T13:10:00.000","30","TRAFFIC SIGNAL","UNKNOWN","CLEAR","DAYLIGHT","TURNING","FOUR WAY",,"STRAIGHT AND LEVEL","UNKNOWN","UNKNOWN","NOT ON SCENE (DESK REPORT)","INJURY AND / OR TOW DUE TO CRASH","Y",,,"OVER $1,500","2024-05-06T13:45:00.000","UNABLE TO DETERMINE","NOT APPLICABLE","3958","W","FOSTER AVE","1712",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","13","2","5","41.975645764","-87.727886537","POINT (-87.727886536566 41.975645763539)"
"ce6e5d5360f74f8a0b17987449909cc8ecc2c9489efab34ce40804811db20bf3a9cb0888edd8aff8751969e5f19de004d20c018bc1b1004d214885c889311b2d",,"2024-05-06T13:07:00.000","30","TRAFFIC SIGNAL","FUNCTIONING PROPERLY","CLEAR","DAYLIGHT","REAR END","NOT DIVIDED",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","NOT ON SCENE (DESK REPORT)","INJURY AND / OR TOW DUE TO CRASH",,,"Y","OVER $1,500","2024-05-06T13:40:00.000","FOLLOWING TOO CLOSELY","NOT APPLICABLE","1206","N","LARAMIE AVE","2532",,,,,,,"2","REPORTED, NOT EVIDENT","1","0","0","0","1","1","0","13","2","5","41.902496564","-87.755926709","POINT (-87.755926708867 41.902496563795)"
"0d0e6a1325f40ec6bfb2318de676e1f4a7933cc61dc4a63013a9890af2656c058d9b636ac10771c29070030c91d7f2a06fdd3c4eb7d018d9557ff24af24391b6","Y","2024-05-06T13:00:00.000","30","STOP SIGN/FLASHER","FUNCTIONING PROPERLY","CLEAR","DAYLIGHT","REAR END","ONE-WAY",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,"Y","OVER $1,500","2024-05-07T09:00:00.000","FOLLOWING TOO CLOSELY","FOLLOWING TOO CLOSELY","6010","N","CAMPBELL AVE","2413",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","13","2","5","41.990844245","-87.692257034","POINT (-87.692257034164 41.990844245462)"
"3948eb5e4234f988a9a1bcebcbe79cc0dba1c47c41c6d4289ebeaa51b84ee95eb1fc0fe2ac48a630093e726f3d2f52205066e2fb627f98a48e6fd1589eceab45","Y","2024-05-06T13:00:00.000","10","NO CONTROLS","NO CONTROLS","UNKNOWN","UNKNOWN","PARKED MOTOR VEHICLE","PARKING LOT",,"STRAIGHT AND LEVEL","UNKNOWN","UNKNOWN","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,"Y","OVER $1,500","2024-05-07T16:50:00.000","UNABLE TO DETERMINE","NOT APPLICABLE","3350","N","WESTERN AVE","1921",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","1","0","13","2","5","41.942747195","-87.688354321","POINT (-87.688354321496 41.942747195164)"
"72feea87903720fc4c5e1db79c58e82b6f691a388da07b43ac9bc9f764ad780a632e489c6ed23b20e6c0bf31c0d705631270d6682bff07475af107f6bfbe12c8",,"2024-05-06T13:00:00.000","30","NO CONTROLS","NO CONTROLS","CLEAR","DAYLIGHT","PARKED MOTOR VEHICLE","NOT DIVIDED",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,"Y","OVER $1,500","2024-05-07T11:18:00.000","UNABLE TO DETERMINE","NOT APPLICABLE","817","S","KILDARE AVE","1132",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","1","0","13","2","5","41.870430888","-87.73248062","POINT (-87.732480620036 41.870430888155)"
"fe04ea6a508d88c50a718455071e697877fc43bab9a8c3c784b29520e2946a1e6b969a421b788ad05b90bea152c550ef479f35f21371c1fe2fc7dbc7f9c95c6c",,"2024-05-06T13:00:00.000","30","NO CONTROLS","NO CONTROLS","UNKNOWN","DAYLIGHT","SIDESWIPE SAME DIRECTION","NOT DIVIDED",,"STRAIGHT AND LEVEL","UNKNOWN","NO DEFECTS","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,,"OVER $1,500","2024-05-08T12:20:00.000","IMPROPER TURNING/NO SIGNAL","UNABLE TO DETERMINE","4940","W","GRAND AVE","2533",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","13","2","5","41.915884236","-87.750661694","POINT (-87.750661693686 41.915884235768)"
"728d9762c0c398d1b4b4d314dbdd35fda59f1b0cc574fc240db8b92456b8397abc1ec206e9f64e94774ebafa1c0e8f38d7d0d03e564a05dcb739debe5285d5e5",,"2024-05-06T12:57:00.000","30","STOP SIGN/FLASHER","FUNCTIONING PROPERLY","CLEAR","DAYLIGHT","REAR END","NOT DIVIDED",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","ON SCENE","NO INJURY / DRIVE AWAY",,,,"OVER $1,500","2024-05-06T12:57:00.000","DISTRACTION - FROM INSIDE VEHICLE","NOT APPLICABLE","5599","S","CALIFORNIA AVE","824",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","4","0","12","2","5","41.791964031","-87.693603082","POINT (-87.693603081641 41.791964030998)"
"5e6c4f29fb35fa2f26854a7df7ca350dcd4ef90fc2089d88a6f960e329640b8db30017bd0921fc502972d30b9479c58f67c4c392fa3f17cd0bb88247cfe5bd66",,"2024-05-06T12:50:00.000","10","NO CONTROLS","NO CONTROLS","CLEAR","DAYLIGHT","REAR TO REAR","PARKING LOT",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","ON SCENE","NO INJURY / DRIVE AWAY",,"Y",,"$500 OR LESS","2024-05-06T12:55:00.000","UNABLE TO DETERMINE","FAILING TO YIELD RIGHT-OF-WAY","11730","S","MARSHFIELD AVE","2234",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","3","0","12","2","5","41.680332205","-87.662584679","POINT (-87.662584678739 41.680332205335)"
"469a09855e5c641a4835a456d207cd469e9de02b6168bf244e4ac962acc9cd88489821f0030189fe1b0c86682bc1d5a3508f611158eff8f220d4875ea0b6c86f",,"2024-05-06T12:40:00.000","30","UNKNOWN","UNKNOWN","CLEAR","DAYLIGHT","TURNING","FOUR WAY",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","ON SCENE","INJURY AND / OR TOW DUE TO CRASH","Y",,,"OVER $1,500","2024-05-06T12:45:00.000","FAILING TO REDUCE SPEED TO AVOID CRASH","NOT APPLICABLE","4353","N","CICERO AVE","1722",,,,,,,"2","NONINCAPACITATING INJURY","1","0","0","1","0","1","0","12","2","5","41.96049053","-87.747366285","POINT (-87.74736628501 41.960490530359)"
"1fee84f6d20031e943b2ad9c378eb2000c0564124164efb943a823f98c9474f6ba2148641a1afa76b2196a841842654ee2301c802eb392d575dfcee29845eaee",,"2024-05-06T12:33:00.000","30","UNKNOWN","UNKNOWN","CLEAR","DAYLIGHT","PARKED MOTOR VEHICLE","ONE-WAY",,"STRAIGHT AND LEVEL","DRY","UNKNOWN","ON SCENE","NO INJURY / DRIVE AWAY",,,"Y","OVER $1,500","2024-05-06T12:43:00.000","UNABLE TO DETERMINE","NOT APPLICABLE","1131","N","CENTRAL PARK AVE","1121",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","1","0","12","2","5","41.902179167","-87.716395571","POINT (-87.716395570984 41.902179167129)"
"20309e5c8ed5960ae7404dd75db4d20437c5e435d2d587c5659b46fcb5d32885e36c48fc980541d51ca452afb236f62a216e8827fa1905e6eb8e665302c35a99",,"2024-05-06T12:30:00.000","30","NO CONTROLS","NO CONTROLS","CLEAR","DAYLIGHT","SIDESWIPE SAME DIRECTION","NOT DIVIDED",,"STRAIGHT AND LEVEL","UNKNOWN","UNKNOWN","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,,"OVER $1,500","2024-05-06T14:00:00.000","IMPROPER LANE USAGE","NOT APPLICABLE","5700","S","CICERO AVE","813",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","12","2","5","41.789329323","-87.741645644","POINT (-87.741645644196 41.789329323265)"
"9387150525b4f9172c82159501f7bc7707754a21f586f0c36e9edc464b6f4a03297d7bfe4781ad1f85752c73e2b4c0e3d0e1c6f9f0a493c2cedfbcd0b8b045c2",,"2024-05-06T12:30:00.000","30","YIELD","FUNCTIONING PROPERLY","CLEAR","DAYLIGHT","TURNING","FOUR WAY",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS",,"NO INJURY / DRIVE AWAY",,,,"OVER $1,500","2024-05-06T22:50:00.000","FAILING TO YIELD RIGHT-OF-WAY","IMPROPER OVERTAKING/PASSING","3357","W","PETERSON AVE","1711",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","12","2","5","41.990214676","-87.713836077","POINT (-87.713836077318 41.990214675792)"
"11a725259b2ddb05b83cc87c71ffc6e1417a3b7297a3e35e3e3216db63f4c16c2fcc3a822277326bada2e4e29f2e6b3869aac32e461106fb3e200f8eac020706",,"2024-05-06T12:25:00.000","50","NO CONTROLS","NO CONTROLS","CLEAR","DAYLIGHT","SIDESWIPE SAME DIRECTION","DIVIDED - W/MEDIAN BARRIER",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","ON SCENE","NO INJURY / DRIVE AWAY",,,,"$501 - $1,500","2024-05-06T12:35:00.000","IMPROPER LANE USAGE","NOT APPLICABLE","102","W","I190 EXPY","1654",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","3","0","12","2","5",,,
"ad6b22fc9809787da0b4997a5ccf84cf5784cf69b3d77fa61dc96a1efe126c4c4c7f33470e59c15a6398826059f5fb7dbe2090afa4a252010446df57d8535e63",,"2024-05-06T12:22:00.000","25","NO CONTROLS","NO CONTROLS","CLEAR","DAYLIGHT","SIDESWIPE SAME DIRECTION","NOT DIVIDED",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,,"OVER $1,500","2024-05-06T14:30:00.000","UNABLE TO DETERMINE","UNABLE TO DETERMINE","2459","W","MADISON ST","1125",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","4","0","12","2","5","41.881020492","-87.688671062","POINT (-87.688671061506 41.881020491797)"
"23f30c25f3e9fe1d3421e69474fd3f1509652fb75eb5fb0b4acb1e6ca198629e9b5a5a67438a305474bc6950a56ebc7813c31743f92bd755b3d4641b0a3da5d4",,"2024-05-06T12:20:00.000","30","NO CONTROLS","NO CONTROLS","CLEAR","DAYLIGHT","SIDESWIPE SAME DIRECTION","NOT DIVIDED",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,"Y","OVER $1,500","2024-05-06T13:30:00.000","IMPROPER OVERTAKING/PASSING","NOT APPLICABLE","346","E","95TH ST","633",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","3","0","12","2","5","41.721991873","-87.614709812","POINT (-87.614709812077 41.721991872532)"
"6ba3b77002c68acc4163476e5f73141229efba628699ac5046ffe94ad54ee15756fe551ab18c2f2ad9e3badeddf4a4a93e5f9a4f36f703cf1188a2ea4064bc92",,"2024-05-06T12:15:00.000","30","NO CONTROLS","NO CONTROLS","CLEAR","DAYLIGHT","SIDESWIPE SAME DIRECTION","ONE-WAY",,"STRAIGHT AND LEVEL","UNKNOWN","UNKNOWN","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,,"OVER $1,500","2024-05-06T15:00:00.000","UNABLE TO DETERMINE","NOT APPLICABLE","3323","W","MAYPOLE AVE","1123",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","12","2","5","41.883468758","-87.709682349","POINT (-87.709682349464 41.883468757919)"
"95abb51819d51dd4f32b1dfb21d9b9358b80c38d6d631d831210f159167dacd82856e1ac7fb92f0ea9293a065d7e6b8711367d239648f9e733f9d54a757939a0",,"2024-05-06T12:15:00.000","30","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","SIDESWIPE SAME DIRECTION","NOT DIVIDED",,"STRAIGHT AND LEVEL","UNKNOWN","UNKNOWN","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,"Y","OVER $1,500","2024-05-08T19:25:00.000","UNABLE TO DETERMINE","NOT APPLICABLE","104","S","PULASKI RD","1115",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","12","2","5","41.879580952","-87.72577768","POINT (-87.725777679554 41.879580952214)"
"fbf28aa221f4829bb9aa1e26de8cc69ba70c1d8ecf4dd8dab2cb05edc06a5fde0956bcd73adab21341481c3698682780da5c4548d658a2ebd39dd212ecd4ae11",,"2024-05-06T12:08:00.000","30","TRAFFIC SIGNAL","FUNCTIONING PROPERLY","CLEAR","DAYLIGHT","REAR END","NOT DIVIDED",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","ON SCENE","NO INJURY / DRIVE AWAY",,,,"OVER $1,500","2024-05-06T12:08:00.000","FOLLOWING TOO CLOSELY","FOLLOWING TOO CLOSELY","6301","S","ASHLAND AVE","725",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","4","0","12","2","5","41.779375936","-87.664072091","POINT (-87.664072091298 41.779375935711)"
"bb4476283b81ae3e19f725e4b25850b6fd07b658b361cc351547e3da8938bd3beee9da3128c5bec5482fba033bb05efaf8cc88c0bebc0432c29502c073b9ca25",,"2024-05-06T12:05:00.000","10","NO CONTROLS","NO CONTROLS","CLEAR","DAYLIGHT","REAR END","OTHER",,"STRAIGHT AND LEVEL","WET","NO DEFECTS","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,,"OVER $1,500","2024-05-06T13:20:00.000","FOLLOWING TOO CLOSELY","NOT APPLICABLE","4750","S","ARCHER AVE","821",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","12","2","5","41.807179474","-87.715768872","POINT (-87.715768871737 41.807179473772)"
"ce700499d6408d223d03fc0c1494bf7a3c5263e8c52c0662a1907347d399d18c718c156a9bdfb59a0b3e8bdd3aab9a5a763541d7403a84860c6e8003b2814a26",,"2024-05-06T12:05:00.000","30","NO CONTROLS","NO CONTROLS","CLEAR","DAYLIGHT","TURNING","NOT DIVIDED",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,"Y","OVER $1,500","2024-05-06T19:10:00.000","FAILING TO YIELD RIGHT-OF-WAY","IMPROPER LANE USAGE","750","W","63RD ST","711",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","12","2","5","41.779860977","-87.64473192","POINT (-87.644731919935 41.779860977117)"
"1eb138f1cca3276f1e9c49efb7523623a46040d552abde987a2e91771c387cff2bb2dc2168a35dd6c56e81825c07aa37ef4ebacb0d84482b8d2f1f25279020d2",,"2024-05-06T12:00:00.000","20","NO CONTROLS","NO CONTROLS","CLEAR","DAYLIGHT","SIDESWIPE SAME DIRECTION","ONE-WAY",,"STRAIGHT AND LEVEL","DRY","UNKNOWN","ON SCENE","INJURY AND / OR TOW DUE TO CRASH",,,"Y","OVER $1,500","2024-05-06T12:05:00.000","IMPROPER OVERTAKING/PASSING","UNABLE TO DETERMINE","3805","N","TRIPP AVE","1731",,,,,,,"3","REPORTED, NOT EVIDENT","1","0","0","0","1","1","0","12","2","5","41.95015826","-87.733718994","POINT (-87.733718993854 41.950158260128)"
"d8a2c4732028484a6de7696a98a4a5e5c651a206ea5c5edaf7349721b74f8fc952b5bd6cfcf7f0c3983a03212fab65ab6e35f1fdc5b139f4f7c2ddc7f450b18c",,"2024-05-06T12:00:00.000","15","NO CONTROLS","NO CONTROLS","UNKNOWN","UNKNOWN","PARKED MOTOR VEHICLE","OTHER",,"STRAIGHT AND LEVEL","OTHER","OTHER","ON SCENE","INJURY AND / OR TOW DUE TO CRASH",,,"Y","OVER $1,500","2024-05-07T01:52:00.000","UNABLE TO DETERMINE","UNABLE TO DETERMINE","1109","E","82ND ST","411",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","1","0","12","2","5","41.745770634","-87.597277978","POINT (-87.597277977795 41.745770633578)"
"9f51fa4eea7f5af72428ebe3306cfb931046e2f7e6b68a5e8e58392a068d7a0e41c3bcf18e82ba6c53bca3e252cabe32526b90f819dd7e7f66be64be15e8955c",,"2024-05-06T11:56:00.000","30","NO CONTROLS","NO CONTROLS","CLEAR","DAYLIGHT","SIDESWIPE OPPOSITE DIRECTION","PARKING LOT",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,,"OVER $1,500","2024-05-07T10:30:00.000","FAILING TO YIELD RIGHT-OF-WAY","NOT APPLICABLE","7901","S","DAMEN AVE","611","Y",,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","11","2","5","41.750189342","-87.67298584","POINT (-87.672985839772 41.750189342293)"
"af98efb02fbdf1f0cfd879c96a1e0811692e50c216dfc8ac3278f5656fdb9f803d63cb8fdc3a894b561fd3f04e7070be9e69311c675b2a407e13da09b1b40ff3",,"2024-05-06T11:55:00.000","30","UNKNOWN","UNKNOWN","CLEAR","DAYLIGHT","ANGLE","PARKING LOT",,"STRAIGHT AND LEVEL","DRY","UNKNOWN","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,,"$501 - $1,500","2024-05-06T13:25:00.000","UNABLE TO DETERMINE","UNABLE TO DETERMINE","1101","S","CANAL ST","124",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","11","2","5","41.868889711","-87.639098928","POINT (-87.639098928088 41.868889711112)"
"b8f9611c8846a5eae4e793a33fe978f1cf302d2842105fdbd29d8423e7871d6d237eae3c85794098b14f1e6d4400b6327f3d8e95a6ff47795d8c51dab26ab3d3",,"2024-05-06T11:51:00.000","30","TRAFFIC SIGNAL","FUNCTIONING PROPERLY","CLEAR","DAYLIGHT","TURNING","FOUR WAY",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","ON SCENE","NO INJURY / DRIVE AWAY","Y",,,"OVER $1,500","2024-05-06T11:52:00.000","IMPROPER OVERTAKING/PASSING","NOT APPLICABLE","2400","N","LAKE SHORE DR SB","1935",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","11","2","5","41.92616072","-87.631514665","POINT (-87.631514664826 41.926160719812)"
